index,attribute,dirty_value,clean_value
96,CountyName,empty,covington
127,CountyName,cresnhaw,crenshaw
186,CountyName,empty,marshall
187,CountyName,marcshall,marshall
194,CountyName,empty,marshall
199,CountyName,empty,jefferson
214,CountyName,empty,jefferson
279,CountyName,empty,shelby
280,CountyName,shely,shelby
281,CountyName,swhelby,shelby
282,CountyName,shelhby,shelby
283,CountyName,shelbjy,shelby
372,CountyName,jmarion,marion
412,CountyName,empty,autauga
428,CountyName,talladegca,talladega
429,CountyName,talladga,talladega
476,CountyName,dael,dale
651,CountyName,randolhp,randolph
698,CountyName,empty,elmore
706,CountyName,empty,elmore
722,CountyName,culljman,cullman
743,CountyName,empty,covington
775,CountyName,madsion,madison
787,CountyName,amdison,madison
923,CountyName,etowha,etowah
978,CountyName,cffee,coffee
12,PhoneNumber,empty,2563864556
161,PhoneNumber,empty,2567736511
233,PhoneNumber,empty,2568453150
240,PhoneNumber,empty,2568453150
246,PhoneNumber,empty,3346366221
250,PhoneNumber,3346366221***,3346366221
307,PhoneNumber,20532581v00,2053258100
308,PhoneNumber,2052358100,2053258100
309,PhoneNumber,205328100,2053258100
310,PhoneNumber,53258100,2053258100
311,PhoneNumber,53258100,2053258100
331,PhoneNumber,256235t8900,2562358900
500,PhoneNumber,2569275351,2569275531
513,PhoneNumber,2569257531,2569275531
529,PhoneNumber,empty,3342882100
537,PhoneNumber,empty,3342882100
565,PhoneNumber,334293000,3342938000
574,PhoneNumber,empty,3347561400
682,PhoneNumber,2d059344011,2059344011
856,PhoneNumber,empty,2059216200
889,PhoneNumber,205932566,2059325966
911,PhoneNumber,2565432500,2565435200
956,PhoneNumber,empty,3343470584
965,PhoneNumber,3343475084,3343470584
45,HospitalType,yacute care hospitals,acute care hospitals
57,HospitalType,empty,acute care hospitals
70,HospitalType,empty,acute care hospitals
83,HospitalType,eacute care hospitals,acute care hospitals
85,HospitalType,empty,acute care hospitals
228,HospitalType,empty,acute care hospitals
261,HospitalType,acute crae hospitals,acute care hospitals
268,HospitalType,acute cae hospitals,acute care hospitals
279,HospitalType,empty,acute care hospitals
286,HospitalType,acute care hospgitals,acute care hospitals
305,HospitalType,empty,acute care hospitals
445,HospitalType,empty,acute care hospitals
622,HospitalType,empty,acute care hospitals
724,HospitalType,acute care hsopitals,acute care hospitals
810,HospitalType,empty,acute care hospitals
942,HospitalType,empty,acute care hospitals
92,HospitalOwner,vlountary non-profit - other,voluntary non-profit - other
172,HospitalOwner,empty,government - hospital district or authority
269,HospitalOwner,empty,government - federal
302,HospitalOwner,voluntary non-profit - privyate,voluntary non-profit - private
303,HospitalOwner,voluntary non-profit - prigvate,voluntary non-profit - private
304,HospitalOwner,voluntary non-profit - privaet,voluntary non-profit - private
305,HospitalOwner,voluntary nno-profit - private,voluntary non-profit - private
306,HospitalOwner,voluntary non-prohfit - private,voluntary non-profit - private
310,HospitalOwner,empty,voluntary non-profit - private
356,HospitalOwner,propiretary,proprietary
365,HospitalOwner,prgoprietary,proprietary
372,HospitalOwner,empty,proprietary
470,HospitalOwner,empty,government - hospital district or authority
494,HospitalOwner,empty,voluntary non-profit - private
541,HospitalOwner,empty,voluntary non-profit - church
591,HospitalOwner,vlountary non-profit - other,voluntary non-profit - other
592,HospitalOwner,voluntay non-profit - other,voluntary non-profit - other
621,HospitalOwner,government u- hospital district or authority,government - hospital district or authority
626,HospitalOwner,empty,government - hospital district or authority
718,HospitalOwner,empty,government - hospital district or authority
866,HospitalOwner,empty,voluntary non-profit - private
872,HospitalOwner,voluntary non-profit -p private,voluntary non-profit - private
112,EmergencyService,empty,no
129,EmergencyService,yse,yes
256,EmergencyService,empty,yes
384,EmergencyService,empty,yes
430,EmergencyService,empty,no
463,EmergencyService,empty,yes
537,EmergencyService,yse,yes
588,EmergencyService,yges,yes
630,EmergencyService,empty,yes
675,EmergencyService,es,yes
676,EmergencyService,tyes,yes
677,EmergencyService,yehs,yes
678,EmergencyService,ys,yes
679,EmergencyService,yse,yes
689,EmergencyService,empty,yes
733,EmergencyService,empty,yes
805,EmergencyService,empty,yes
951,EmergencyService,empty,no
2,Condition,empty,surgical infection prevention
119,Condition,empty,surgical infection prevention
141,Condition,empty,surgical infection prevention
268,Condition,surgical infectwion prevention,surgical infection prevention
288,Condition,surgical infaection prevention,surgical infection prevention
352,Condition,empty,heart attack
420,Condition,empty,heart attack
423,Condition,heat failure,heart failure
467,Condition,eart attack,heart attack
479,Condition,empty,pneumonia
540,Condition,empty,surgical infection prevention
602,Condition,heart afilure,heart failure
647,Condition,heartattack,heart attack
682,Condition,pnbeumonia,pneumonia
744,Condition,empty,heart attack
854,Condition,ehart attack,heart attack
876,Condition,empty,surgical infection prevention
879,Condition,heart attck,heart attack
906,Condition,heart attback,heart attack
907,Condition,heart attacck,heart attack
923,Condition,empty,surgical infection prevention
932,Condition,heaert attack,heart attack
957,Condition,heart attback,heart attack
11,MeasureCode,empty,ami-3
17,MeasureCode,hfp-2,hf-2
29,MeasureCode,scip-card-2,hf-3
30,MeasureCode,scip-card-2,hf-4
31,MeasureCode,scip-card-2,pn-2
32,MeasureCode,scip-card-2,pn-3b
33,MeasureCode,scip-card-2,pn-4
88,MeasureCode,scip-card-2,scip-inf-1
89,MeasureCode,scip-card-2,scip-inf-2
91,MeasureCode,scip-card-2,scip-inf-4
92,MeasureCode,scip-card-2,scip-inf-6
93,MeasureCode,scip-card-2,scip-vte-1
95,MeasureCode,empty,ami-1
133,MeasureCode,scip-card-2,pn-4
134,MeasureCode,scip-card-2,pn-5c
135,MeasureCode,scip-card-2,pn-6
136,MeasureCode,scip-card-2,pn-7
145,MeasureCode,scip-card-2,ami-1
216,MeasureCode,sqcip-inf-4,scip-inf-4
240,MeasureCode,empty,scip-inf-3
293,MeasureCode,scip-vte1,scip-vte-1
322,MeasureCode,empty,hf-2
390,MeasureCode,empty,hf-4
436,MeasureCode,empty,hf-4
579,MeasureCode,np-3b,pn-3b
699,MeasureCode,empty,hf-1
815,MeasureCode,empty,pn-3b
819,MeasureCode,pnw-7,pn-7
848,MeasureCode,scipi-nf-3,scip-inf-3
881,MeasureCode,empty,ami-4
885,MeasureCode,fh-1,hf-1
921,MeasureCode,pzn-6,pn-6
930,MeasureCode,empty,scip-vte-2
974,MeasureCode,scip-inf-w1,scip-inf-1
45,MeasureName,heart attack patients givne aspirin at arrival,heart attack patients given aspirin at arrival
106,MeasureName,empty,pneumonia patients assessed and given pneumococcal vaccination
195,MeasureName,heart attack patents given aspirin at arrival,heart attack patients given aspirin at arrival
222,MeasureName,empty,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
240,MeasureName,empty,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
264,MeasureName,surgery patients who were given the  right kind  of antibiotic to helpprevent infection,surgery patients who were given the  right kind  of antibiotic to help prevent infection
265,MeasureName,surgery patients whose preventive atnibiotics were stopped at the right time (within 24 hours after surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
270,MeasureName,heart attack patients given aspirin at arkrival,heart attack patients given aspirin at arrival
290,MeasureName,empty,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
311,MeasureName,empty,pneumonia patients assessed and given influenza vaccination
380,MeasureName,heart attackn patients given aspirin at arrival,heart attack patients given aspirin at arrival
412,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours aftekr surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
428,MeasureName,pneumonia patients given smoking cesqsation advice/counseling,pneumonia patients given smoking cessation advice/counseling
474,MeasureName,empty,heart failure patients given discharge instructions
481,MeasureName,pneumonia pastients given initial antibiotic(s) within 6 hours after arrival,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
592,MeasureName,heart attasck patients given aspirin at arrival,heart attack patients given aspirin at arrival
645,MeasureName,empty,heart attack patients given smoking cessation advice/counseling
648,MeasureName,empty,heart attack patients given pci within 90 minutes of arrival
727,MeasureName,heart failure patients given smoking cessation advice/couenseling,heart failure patients given smoking cessation advice/counseling
756,MeasureName,pneumonia patients given initial antibiotic(s) within 6 hours after arrivael,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
764,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electic clippers or hair removal cream c not a razor),surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
855,MeasureName,empty,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
878,MeasureName,empty,heart attack patients given aspirin at arrival
994,MeasureName,pneumoina patients given smoking cessation advice/counseling,pneumonia patients given smoking cessation advice/counseling
3,Score,eempty,empty
19,Score,a100%,100%
201,Score,empty,85%
221,Score,9%5,95%
300,Score,empy,empty
348,Score,010%,100%
477,Score,empty,94%
482,Score,empty,64%
640,Score,2%,92%
641,Score,empty,90%
813,Score,100%***,100%
885,Score,empty,87%
913,Score,010%,100%
927,Score,empty,76%
971,Score,9%9,99%
52,Sample,empty,110 patients
69,Sample,76 patienst,76 patients
96,Sample,empty,2 patients
202,Sample,empty,316 patients
214,Sample,empty,473 patients
349,Sample,239 atients,239 patients
448,Sample,690p atients,690 patients
510,Sample,empty,2 patients
730,Sample,empty,90 patients
740,Sample,298 patpients,298 patients
805,Sample,empty,18 patients
835,Sample,empty,19 patients
912,Sample,16 pvatients,16 patients
922,Sample,empty,178 patients
13,Stateavg,al_mai-5,al_ami-5
37,Stateavg,al_cip-card-2,al_scip-card-2
57,Stateavg,alpn-3b,al_pn-3b
70,Stateavg,empty,al_ami-1
156,Stateavg,al_pn2-,al_pn-2
210,Stateavg,empty,al_pn-6
259,Stateavg,la_pn-5c,al_pn-5c
423,Stateavg,al_hfk-2,al_hf-2
430,Stateavg,empty,al_pn-6
433,Stateavg,ak_hf1,ak_hf-1
475,Stateavg,empty,al_hf-2
488,Stateavg,empty,al_scip-inf-4
526,Stateavg,empty,al_hf-3
536,Stateavg,ahl_scip-inf-2,al_scip-inf-2
553,Stateavg,al_np-2,al_pn-2
556,Stateavg,empty,al_pn-5c
584,Stateavg,al_scitp-card-2,al_scip-card-2
609,Stateavg,al_scip-card2,al_scip-card-2
634,Stateavg,empty,al_scip-card-2
651,Stateavg,alhf-3,al_hf-3
659,Stateavg,aal_scip-card-2,al_scip-card-2
670,Stateavg,l_ami-4,al_ami-4
684,Stateavg,alscip-card-2,al_scip-card-2
815,Stateavg,empty,al_pn-3b
836,Stateavg,al_hf2-,al_hf-2
852,Stateavg,al_lscip-vte-2,al_scip-vte-2
873,Stateavg,al_scoip-inf-3,al_scip-inf-3
877,Stateavg,al_scip-te-2,al_scip-vte-2
995,Stateavg,al_pnm-5c,al_pn-5c
997,Stateavg,empty,al_pn-7
