attribute,clean_value,dirty_value,index
act_dep_time,07:27 AM,0:27 AM,409
act_dep_time,07:49 AM,empty,470
act_dep_time,07:22 AM,70:22 AM,502
act_dep_time,04:29 PM,0429 PM,556
act_dep_time,12:12 PM,empty,560
act_dep_time,06:02 AM,empty,564
act_dep_time,07:39 AM,07:93 AM,589
act_dep_time,04:15 PM,empty,591
act_dep_time,07:05 AM,07:d05 AM,594
act_dep_time,11:01 AM,1:101 AM,595
act_dep_time,07:22 AM,0:22 AM,603
act_dep_time,06:54 AM,06:o54 AM,632
act_dep_time,12:13 PM,2:13 PM,664
act_dep_time,06:55 PM,empty,674
act_dep_time,07:22 AM,07:22 M,694
act_dep_time,07:22 AM,70:22 AM,775
act_dep_time,07:22 AM,7:22 AM,794
act_dep_time,06:30 PM,empty,855
act_dep_time,05:08 PM,05:0 PM,862
act_dep_time,07:22 AM,07:m22 AM,876
act_dep_time,02:55 PM,02:55o PM,887
act_dep_time,01:19 PM,1:19 PM,896
act_dep_time,10:54 AM,10:f54 AM,906
act_dep_time,05:56 AM,empty,916
act_dep_time,06:08 AM,06:08o AM,922
act_dep_time,06:54 AM,empty,991
act_dep_time,11:55 PM,11:55 PM***,1036
act_dep_time,07:22 AM,07:2 AM,1040
act_dep_time,01:32 PM,empty,1047
act_dep_time,03:27 PM,empty,1053
act_dep_time,01:19 PM,0:119 PM,1058
act_dep_time,07:49 AM,07:49y AM,1059
act_dep_time,08:29 AM,empty,1074
act_dep_time,11:25 PM,empty,1081
act_dep_time,11:05 AM,1:05 AM,1110
act_dep_time,05:08 PM,05:80 PM,1121
act_dep_time,07:22 AM,y07:22 AM,1135
act_dep_time,05:30 PM,05:3 PM,1142
act_dep_time,07:39 AM,07:3j9 AM,1169
act_dep_time,01:31 PM,empty,1199
act_dep_time,08:29 AM,empty,1227
act_dep_time,02:10 PM,02:1g0 PM,1271
act_dep_time,05:08 PM,05:08v PM,1275
act_dep_time,07:22 AM,07:22 MA,1290
act_dep_time,05:30 PM,empty,1297
act_dep_time,07:31 AM,07:31 AoM,1323
act_dep_time,08:42 AM,08:4 2AM,1328
act_dep_time,03:27 PM,empty,1331
act_dep_time,05:08 PM,05:08 MP,1374
act_dep_time,07:22 AM,07:22 AmM,1388
act_dep_time,11:08 PM,11:08 M,1393
act_dep_time,06:10 AM,06:10AM,1420
act_dep_time,08:25 PM,08:l25 PM,1441
act_dep_time,12:41 AM,12:f41 AM,1458
act_dep_time,02:55 PM,empty,1468
act_dep_time,12:11 PM,12:1 1PM,1479
act_dep_time,07:21 AM,07:21 M,1530
act_dep_time,05:08 PM,05:08PM,1539
act_dep_time,07:22 AM,07:22AM,1554
act_dep_time,03:31 PM,empty,1580
act_dep_time,12:13 PM,12:3 PM,1607
act_dep_time,05:08 PM,05:08u PM,1613
act_dep_time,07:22 AM,07:22 AjM,1621
act_dep_time,11:40 AM,empty,1634
act_dep_time,05:08 PM,05:80 PM,1700
act_dep_time,09:00 PM,09:0 PM,1707
act_dep_time,07:22 AM,0s7:22 AM,1709
act_dep_time,07:31 AM,empty,1722
act_dep_time,07:25 AM,7:25 AM,1777
act_dep_time,05:08 PM,05:08 MP,1809
act_dep_time,11:01 AM,11:01 AM***,1815
act_dep_time,08:25 PM,08:25PM,1822
act_dep_time,07:22 AM,7:22 AM,1823
act_dep_time,02:48 PM,empty,1835
act_dep_time,06:57 AM,06:57 gAM,1854
act_dep_time,07:25 AM,empty,1875
act_dep_time,05:08 PM,05:0 PM,1909
act_dep_time,07:22 AM,07:22y AM,1924
act_dep_time,04:29 PM,04:2 PM,1970
act_dep_time,05:08 PM,05:08 PgM,2001
act_dep_time,07:05 AM,empty,2006
act_dep_time,01:31 PM,empty,2008
act_dep_time,07:22 AM,0722 AM,2015
act_dep_time,12:10 PM,12:10P M,2032
act_dep_time,04:12 PM,empty,2040
act_dep_time,10:18 AM,empty,2081
act_dep_time,11:05 AM,empty,2090
act_dep_time,05:08 PM,0:08 PM,2101
act_dep_time,08:23 PM,08:2 PM,2104
act_dep_time,07:22 AM,7:22 AM,2115
act_dep_time,07:27 AM,empty,2120
act_dep_time,08:56 AM,empty,2136
act_dep_time,11:25 PM,11:25 rPM,2166
act_dep_time,04:00 PM,empty,2169
act_dep_time,06:55 PM,06:5 PM,2200
act_dep_time,05:08 PM,05:08 fPM,2206
act_dep_time,07:22 AM,07b:22 AM,2220
act_dep_time,03:01 PM,empty,2224
act_dep_time,07:25 AM,70:25 AM,2264
act_dep_time,06:57 AM,0:57 AM,2275
act_dep_time,12:41 PM,empty,2276
act_dep_time,07:30 AM,empty,2293
act_dep_time,05:08 PM,5:08 PM,2294
act_dep_time,07:22 AM,70:22 AM,2303
act_dep_time,04:29 PM,04:29 PaM,2332
act_dep_time,10:10 AM,empty,2333
act_dep_time,07:22 AM,07:22 MA,2360
sched_arr_time,06:40 AM,empty,49
sched_arr_time,02:50 PM,02:50 MP,58
sched_arr_time,04:00 PM,empty,92
sched_arr_time,07:25 PM,0m7:25 PM,94
sched_arr_time,12:18 PM,12:1t8 PM,99
sched_arr_time,11:50 AM,11c:50 AM,118
sched_arr_time,08:27 AM,empty,125
sched_arr_time,10:15 PM,empty,152
sched_arr_time,01:17 PM,011:7 PM,176
sched_arr_time,01:39 PM,01:39 M,183
sched_arr_time,06:15 PM,empty,186
sched_arr_time,04:17 PM,40:17 PM,210
sched_arr_time,08:00 AM,08:o00 AM,238
sched_arr_time,12:55 PM,empty,245
sched_arr_time,02:45 PM,02:45P M,263
sched_arr_time,10:06 AM,empty,267
sched_arr_time,02:00 PM,02:00P M,281
sched_arr_time,01:45 PM,empty,282
sched_arr_time,12:21 AM,2:21 AM,290
sched_arr_time,01:39 PM,01:39 vPM,326
sched_arr_time,07:05 PM,07:05 MP,334
sched_arr_time,09:54 AM,empty,342
sched_arr_time,01:17 PM,011:7 PM,363
sched_arr_time,01:39 PM,01:39 M,370
sched_arr_time,04:00 PM,4:00 PM,379
sched_arr_time,03:15 PM,03:15 M,383
sched_arr_time,09:24 AM,empty,406
sched_arr_time,01:17 PM,01:17 xPM,463
sched_arr_time,01:39 PM,01:39 MP,470
sched_arr_time,05:15 PM,empty,478
sched_arr_time,07:53 PM,empty,484
sched_arr_time,06:23 PM,empty,489
sched_arr_time,04:17 PM,04:17P M,497
sched_arr_time,12:55 PM,empty,532
sched_arr_time,09:40 AM,empty,538
sched_arr_time,01:17 PM,01:q17 PM,561
sched_arr_time,11:50 PM,11:50 M,601
sched_arr_time,01:39 PM,01:39 ePM,619
sched_arr_time,06:40 AM,empty,628
sched_arr_time,11:19 AM,11:19 M,639
sched_arr_time,09:55 AM,09:55 pAM,648
sched_arr_time,01:17 PM,01:17P M,655
sched_arr_time,10:54 AM,10:54AM,659
sched_arr_time,01:39 PM,1:39 PM,662
sched_arr_time,12:35 PM,empty,744
sched_arr_time,01:17 PM,d01:17 PM,746
sched_arr_time,12:29 AM,1229 AM,784
sched_arr_time,09:25 AM,09:2 5AM,814
sched_arr_time,07:55 PM,empty,831
sched_arr_time,01:17 PM,01:1g7 PM,837
sched_arr_time,01:39 PM,01:39j PM,844
sched_arr_time,12:21 AM,2:21 AM,857
sched_arr_time,02:59 PM,empty,868
sched_arr_time,01:16 PM,01b:16 PM,919
sched_arr_time,05:25 PM,empty,963
sched_arr_time,10:35 AM,empty,984
sched_arr_time,11:50 AM,empty,1041
sched_arr_time,01:39 PM,01:39 PxM,1059
sched_arr_time,01:16 PM,01:16 iPM,1086
sched_arr_time,03:50 PM,3:50 PM,1095
sched_arr_time,01:17 PM,011:7 PM,1096
sched_arr_time,06:15 PM,06:5 PM,1106
sched_arr_time,02:45 PM,02:4q5 PM,1186
sched_arr_time,06:40 PM,empty,1206
sched_arr_time,10:30 PM,empty,1229
sched_arr_time,01:16 PM,01:1p6 PM,1239
sched_arr_time,01:17 PM,01:17PM,1249
sched_arr_time,10:30 PM,10:30b PM,1329
sched_arr_time,01:16 PM,1:16 PM,1339
sched_arr_time,02:20 PM,empty,1344
sched_arr_time,01:17 PM,t01:17 PM,1349
sched_arr_time,04:05 PM,04:5 PM,1401
sched_arr_time,10:45 AM,1z0:45 AM,1421
sched_arr_time,03:30 PM,empty,1422
sched_arr_time,01:17 PM,empty,1429
sched_arr_time,01:16 PM,01:16PM,1439
sched_arr_time,01:16 PM,01:6 PM,1448
sched_arr_time,02:35 PM,empty,1454
sched_arr_time,09:24 AM,empty,1466
sched_arr_time,01:16 PM,01n:16 PM,1503
sched_arr_time,01:17 PM,011:7 PM,1513
sched_arr_time,12:29 AM,12:2 AM,1551
sched_arr_time,05:55 PM,05:5f5 PM,1569
sched_arr_time,06:40 PM,06:40 MP,1578
sched_arr_time,10:30 PM,empty,1588
sched_arr_time,01:16 PM,01:1v6 PM,1597
sched_arr_time,01:17 PM,10:17 PM,1600
sched_arr_time,05:55 PM,empty,1628
sched_arr_time,09:10 PM,0:10 PM,1646
sched_arr_time,10:30 PM,10c:30 PM,1654
sched_arr_time,01:17 PM,01:1s7 PM,1674
sched_arr_time,04:17 PM,empty,1705
sched_arr_time,02:35 PM,0:35 PM,1719
sched_arr_time,01:40 PM,10:40 PM,1750
sched_arr_time,01:16 PM,0c1:16 PM,1774
sched_arr_time,03:50 PM,03:5t0 PM,1783
sched_arr_time,01:17 PM,0:117 PM,1784
sched_arr_time,02:45 PM,02:45 MP,1817
sched_arr_time,05:50 AM,50:50 AM,1819
sched_arr_time,01:16 PM,0:116 PM,1874
sched_arr_time,01:17 PM,01:17 aPM,1882
sched_arr_time,04:57 PM,empty,1884
sched_arr_time,07:30 AM,07:03 AM,1907
sched_arr_time,09:54 AM,empty,1955
sched_arr_time,01:16 PM,01:1r6 PM,1966
sched_arr_time,01:17 PM,01:7 PM,1976
sched_arr_time,09:43 AM,09:43 AgM,2020
sched_arr_time,01:40 PM,empty,2024
sched_arr_time,06:17 PM,empty,2044
sched_arr_time,01:16 PM,01:16 qPM,2066
sched_arr_time,01:17 PM,01i:17 PM,2076
sched_arr_time,09:20 AM,09:20 M,2077
sched_arr_time,07:30 AM,07:30 MA,2099
sched_arr_time,01:17 PM,01:17P M,2152
sched_arr_time,01:16 PM,01:61 PM,2171
sched_arr_time,01:17 PM,01:l17 PM,2181
sched_arr_time,06:15 PM,06:15 PiM,2191
sched_arr_time,10:31 AM,empty,2211
sched_arr_time,02:59 PM,empty,2212
sched_arr_time,06:40 AM,0:640 AM,2253
sched_arr_time,10:15 PM,empty,2258
sched_arr_time,01:17 PM,01:1 7PM,2268
sched_arr_time,02:45 PM,empty,2284
sched_arr_time,01:45 PM,empty,2343
act_arr_time,11:06 AM,11c:06 AM,18
act_arr_time,01:19 PM,0:19 PM,66
act_arr_time,11:56 AM,1:56 AM,81
act_arr_time,01:30 PM,10:30 PM,83
act_arr_time,10:04 AM,01:04 AM,117
act_arr_time,01:40 PM,0:40 PM,171
act_arr_time,10:04 AM,10:04AM,215
act_arr_time,07:10 PM,0710 PM,227
act_arr_time,10:16 AM,10:h16 AM,236
act_arr_time,08:06 AM,0806 AM,238
act_arr_time,05:38 PM,5:38 PM,244
act_arr_time,07:25 PM,empty,256
act_arr_time,01:19 PM,empty,265
act_arr_time,01:15 PM,empty,282
act_arr_time,10:04 AM,10i:04 AM,306
act_arr_time,06:19 AM,06:m19 AM,335
act_arr_time,01:40 PM,01:40n PM,358
act_arr_time,10:04 AM,10:04AM,404
act_arr_time,08:02 AM,08:02AM,412
act_arr_time,06:36 PM,empty,434
act_arr_time,11:56 AM,empty,468
act_arr_time,07:58 PM,07:58 M,484
act_arr_time,07:55 PM,07:55 tPM,488
act_arr_time,10:04 AM,100:4 AM,502
act_arr_time,07:10 PM,07:10 MP,514
act_arr_time,07:55 PM,70:55 PM,588
act_arr_time,10:04 AM,1:04 AM,603
act_arr_time,11:44 AM,11:44 AM***,604
act_arr_time,03:43 PM,empty,614
act_arr_time,09:45 AM,empty,648
act_arr_time,07:25 PM,07:52 PM,673
act_arr_time,07:55 PM,0755 PM,680
act_arr_time,10:47 AM,empty,685
act_arr_time,10:04 AM,100:4 AM,694
act_arr_time,05:11 AM,empty,700
act_arr_time,02:27 PM,empty,720
act_arr_time,11:58 AM,empty,733
act_arr_time,09:43 AM,09:3 AM,734
act_arr_time,07:55 PM,07:5 PM,765
act_arr_time,04:23 PM,empty,770
act_arr_time,11:50 PM,1z1:50 PM,774
act_arr_time,10:04 AM,10:04 AdM,775
act_arr_time,07:40 AM,empty,790
act_arr_time,10:04 AM,01:04 AM,794
act_arr_time,07:39 PM,empty,803
act_arr_time,06:55 AM,06:55 lAM,808
act_arr_time,07:10 PM,07o:10 PM,833
act_arr_time,01:15 PM,10:15 PM,848
act_arr_time,09:52 PM,empty,850
act_arr_time,07:55 PM,0:55 PM,862
act_arr_time,10:04 AM,01:04 AM,876
act_arr_time,08:53 PM,8:53 PM,931
act_arr_time,11:01 AM,11:0z1 AM,959
act_arr_time,02:50 PM,2:50 PM,1001
act_arr_time,06:28 PM,empty,1002
act_arr_time,04:09 PM,empty,1007
act_arr_time,06:38 PM,06:3 PM,1031
act_arr_time,10:04 AM,0:04 AM,1040
act_arr_time,01:43 PM,empty,1056
act_arr_time,07:55 PM,0755 PM,1121
act_arr_time,09:53 PM,z09:53 PM,1124
act_arr_time,10:04 AM,10:04 AiM,1135
act_arr_time,08:02 AM,empty,1143
act_arr_time,11:58 AM,empty,1227
act_arr_time,07:39 PM,n07:39 PM,1243
act_arr_time,03:16 PM,0316 PM,1269
act_arr_time,12:09 PM,empty,1272
act_arr_time,07:55 PM,07:55 PM***,1275
act_arr_time,11:50 PM,empty,1289
act_arr_time,10:04 AM,10:04AM,1290
act_arr_time,09:20 PM,09:20 MP,1300
act_arr_time,03:43 PM,empty,1304
act_arr_time,07:55 PM,075:5 PM,1374
act_arr_time,10:04 AM,100:4 AM,1388
act_arr_time,07:40 AM,empty,1418
act_arr_time,06:34 PM,empty,1438
act_arr_time,01:15 PM,01o:15 PM,1524
act_arr_time,07:55 PM,0:755 PM,1539
act_arr_time,10:04 AM,1:04 AM,1554
act_arr_time,05:11 AM,empty,1560
act_arr_time,05:43 PM,empty,1569
act_arr_time,03:21 PM,empty,1605
act_arr_time,01:15 PM,x01:15 PM,1608
act_arr_time,07:55 PM,07:55P M,1613
act_arr_time,10:04 AM,10:4 AM,1621
act_arr_time,07:40 AM,0740 AM,1637
act_arr_time,04:23 PM,empty,1648
act_arr_time,09:43 AM,0m9:43 AM,1665
act_arr_time,10:30 PM,1:30 PM,1666
act_arr_time,07:55 PM,g07:55 PM,1700
act_arr_time,10:04 AM,s10:04 AM,1709
act_arr_time,07:58 PM,empty,1739
act_arr_time,07:55 PM,07:55PM,1809
act_arr_time,02:50 PM,02:5 PM,1817
act_arr_time,05:50 AM,0:550 AM,1819
act_arr_time,10:04 AM,0:04 AM,1823
act_arr_time,11:44 AM,empty,1824
act_arr_time,07:55 PM,07:55 hPM,1909
act_arr_time,10:04 AM,10:04 MA,1924
act_arr_time,06:19 AM,empty,1949
act_arr_time,11:58 AM,empty,1954
act_arr_time,07:10 PM,7:10 PM,1972
act_arr_time,12:21 AM,12:2 AM,1996
act_arr_time,07:55 PM,07:55 PgM,2001
act_arr_time,09:53 PM,09:53 MP,2004
act_arr_time,11:50 PM,empty,2014
act_arr_time,10:04 AM,10:0 4AM,2015
act_arr_time,11:21 AM,empty,2060
act_arr_time,05:26 AM,05:26 MA,2063
act_arr_time,03:30 PM,03:30s PM,2082
act_arr_time,07:55 PM,07:5 PM,2101
act_arr_time,10:04 AM,10:0s4 AM,2115
act_arr_time,09:56 AM,empty,2173
act_arr_time,02:46 PM,empty,2195
act_arr_time,07:55 PM,0z7:55 PM,2206
act_arr_time,10:04 AM,0:04 AM,2220
act_arr_time,05:42 PM,empty,2278
act_arr_time,02:46 PM,0:246 PM,2284
act_arr_time,03:16 PM,empty,2289
act_arr_time,07:55 PM,07:55 MP,2294
act_arr_time,10:04 AM,10c:04 AM,2303
act_arr_time,06:19 AM,06:1b9 AM,2320
act_arr_time,07:51 AM,empty,2351
act_arr_time,10:04 AM,10:w04 AM,2360
act_arr_time,06:19 AM,empty,2375
