index,attribute,dirty_value,clean_value
311,Address1,1720u niversity blvd,1720 university blvd
421,Address1,315w  hickory st,315 w hickory st
455,Address1,1300s outh montgomery avenue,1300 south montgomery avenue
511,Address1,empty,400 northwood dr
597,Address1,empty,987 drayton street
607,Address1,98 7drayton street,987 drayton street
763,Address1,849 south trhee notch street,849 south three notch street
862,Address1,empty,1256 military street south
946,Address1,empty,515 miranda st
88,City,empty,florence
162,City,artselle,hartselle
238,City,birmingham,fort payne
239,City,birmingham,fort payne
240,City,birmingham,fort payne
262,City,empty,thomasville
303,City,birmiingham,birmingham
304,City,birmingahm,birmingham
305,City,bidrmingham,birmingham
395,City,empty,prattville
434,City,nchorage,anchorage
471,City,ozrk,ozark
490,City,oyzark,ozark
532,City,empty,montgomery
550,City,modntgomery,montgomery
661,City,empty,wedowee
709,City,tallascsee,tallassee
733,City,empty,cullman
793,City,huntsille,huntsville
916,City,adsden,gadsden
989,City,empty,oneonta
33,ZipCode,6302,36302
97,ZipCode,35233,36467
98,ZipCode,35233,36467
99,ZipCode,35233,36467
108,ZipCode,empty,36467
174,ZipCode,35967,35976
265,ZipCode,3684,36784
311,ZipCode,5233,35233
460,ZipCode,35660***,35660
461,ZipCode,35x660,35660
462,ZipCode,356g60,35660
528,ZipCode,3616,36116
545,ZipCode,36160,36106
584,ZipCode,36845,36854
639,ZipCode,empty,36801
706,ZipCode,360a78,36078
715,ZipCode,empty,36078
732,ZipCode,empty,35058
789,ZipCode,35810,35801
838,ZipCode,empty,35045
845,ZipCode,empty,35045
854,ZipCode,5570,35570
865,ZipCode,empty,35570
951,ZipCode,6033,36033
13,CountyName,empty,jefferson
39,CountyName,empty,houston
56,CountyName,marshlal,marshall
190,CountyName,empty,marshall
241,CountyName,e kalb,de kalb
274,CountyName,shelyb,shelby
275,CountyName,shely,shelby
293,CountyName,sherlby,shelby
400,CountyName,auauga,autauga
431,CountyName,empty,talladega
465,CountyName,empty,jefferson
519,CountyName,empty,montgomery
918,CountyName,empty,etowah
42,PhoneNumber,337938701,3347938701
43,PhoneNumber,33479387u01,3347938701
44,PhoneNumber,334793801,3347938701
155,PhoneNumber,empty,2567736511
254,PhoneNumber,346366221,3346366221
327,PhoneNumber,empty,2562358900
368,PhoneNumber,205487736,2054877736
427,PhoneNumber,empty,2562495000
481,PhoneNumber,334774261,3347742601
551,PhoneNumber,3342938d000,3342938000
578,PhoneNumber,inf,3347561400
700,PhoneNumber,empty,3342836541
718,PhoneNumber,empty,2567372000
721,PhoneNumber,256737200l0,2567372000
728,PhoneNumber,empty,2567372000
773,PhoneNumber,25623d58900,2562358900
796,PhoneNumber,h2562651000,2562651000
805,PhoneNumber,empty,2564944000
807,PhoneNumber,256f4944000,2564944000
14,HospitalOwner,government - ohspital district or authority,government - hospital district or authority
34,HospitalOwner,government - hospial district or authority,government - hospital district or authority
57,HospitalOwner,government - hospital district dor authority,government - hospital district or authority
145,HospitalOwner,empty,proprietary
158,HospitalOwner,proprqietary,proprietary
196,HospitalOwner,voluntary non-profit - privtae,voluntary non-profit - private
256,HospitalOwner,ogvernment - federal,government - federal
309,HospitalOwner,voluntary non-proift - private,voluntary non-profit - private
310,HospitalOwner,voluntary non-profit - privtae,voluntary non-profit - private
311,HospitalOwner,voluntry non-profit - private,voluntary non-profit - private
346,HospitalOwner,empty,proprietary
360,HospitalOwner,poprietary,proprietary
425,HospitalOwner,volunptary non-profit - other,voluntary non-profit - other
537,HospitalOwner,empty,voluntary non-profit - church
589,HospitalOwner,empty,voluntary non-profit - other
626,HospitalOwner,ogvernment - hospital district or authority,government - hospital district or authority
674,HospitalOwner,empty,government - state
761,HospitalOwner,proprieatry,proprietary
768,HospitalOwner,proprietry,proprietary
829,HospitalOwner,voluntary non-profhit - private,voluntary non-profit - private
893,HospitalOwner,empty,voluntary non-profit - other
914,HospitalOwner,empty,proprietary
54,EmergencyService,yexs,yes
191,EmergencyService,empty,yes
230,EmergencyService,yexs,yes
260,EmergencyService,es,yes
327,EmergencyService,myes,yes
352,EmergencyService,yaes,yes
353,EmergencyService,empty,yes
400,EmergencyService,empty,yes
440,EmergencyService,empty,yes
463,EmergencyService,empty,yes
473,EmergencyService,empty,yes
534,EmergencyService,es,yes
688,EmergencyService,yces,yes
689,EmergencyService,es,yes
690,EmergencyService,yse,yes
696,EmergencyService,o,no
713,EmergencyService,empty,no
895,EmergencyService,yse,yes
900,EmergencyService,yeks,yes
247,Condition,hexart attack,heart attack
281,Condition,neumonia,pneumonia
666,Condition,surgical infection preveniton,surgical infection prevention
691,Condition,surgical infection prevevntion,surgical infection prevention
716,Condition,surgical injfection prevention,surgical infection prevention
741,Condition,surgical infection rpevention,surgical infection prevention
745,Condition,heart attcack,heart attack
766,Condition,surigcal infection prevention,surgical infection prevention
774,Condition,surgical inofection prevention,surgical infection prevention
780,Condition,heart atack,heart attack
794,Condition,pnemonia,pneumonia
802,Condition,surgfical infection prevention,surgical infection prevention
880,Condition,hear tattack,heart attack
46,MeasureName,empty,heart attack patients given aspirin at discharge
70,MeasureName,heart attack patients given aspirin ta arrival,heart attack patients given aspirin at arrival
142,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair ermoval cream c not a razor),surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
170,MeasureName,heart atmtack patients given aspirin at arrival,heart attack patients given aspirin at arrival
234,MeasureName,empty,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
243,MeasureName,empty,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
283,MeasureName,empty,pneumonia patients given smoking cessation advice/counseling
314,MeasureName,heart attack patients give naspirin at arrival,heart attack patients given aspirin at arrival
453,MeasureName,empty,pneumonia patients assessed and given pneumococcal vaccination
667,MeasureName,heatr attack patients given aspirin at arrival,heart attack patients given aspirin at arrival
681,MeasureName,pneumonia patients given initial antibiotic(s) withi 6 hours after arrival,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
714,MeasureName,surgery patients needing hair removed from the surgcal area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
717,MeasureName,heart attack patients givenaspirin at arrival,heart attack patients given aspirin at arrival
719,MeasureName,heart attack patients given ace inhibitor or arb for left ventricualr systolic dysfunction (lvsd),heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
742,MeasureName,heart attack patients given aspirin atr arrival,heart attack patients given aspirin at arrival
770,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgeiry),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
803,MeasureName,heart attack patients given aspiin at arrival,heart attack patients given aspirin at arrival
911,MeasureName,empty,heart attack patients given fibrinolytic medication within 30 minutes of arrival
919,MeasureName,pneumonia patients given smoking cessation advice/counesling,pneumonia patients given smoking cessation advice/counseling
926,MeasureName,surgery patients whose rpeventive antibiotics were stopped at the right time (within 24 hours after surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
937,MeasureName,heart attack patients given pci within 90 minutes of arival,heart attack patients given pci within 90 minutes of arrival
949,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help pirevent infection,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
957,MeasureName,empty,heart attack patients given aspirin at discharge
71,Stateavg,la_ami-2,al_ami-2
96,Stateavg,al_mi-2,al_ami-2
114,Stateavg,als_cip-inf-2,al_scip-inf-2
121,Stateavg,a_ami-2,al_ami-2
146,Stateavg,a_ami-2,al_ami-2
171,Stateavg,la_ami-2,al_ami-2
179,Stateavg,a_hf-3,al_hf-3
193,Stateavg,aql_scip-vte-1,al_scip-vte-1
196,Stateavg,alg_ami-2,al_ami-2
215,Stateavg,empty,al_scip-inf-3
221,Stateavg,axl_ami-2,al_ami-2
316,Stateavg,empty,al_ami-3
320,Stateavg,empty,al_ami-8a
362,Stateavg,empty,al_hf-1
370,Stateavg,empty,al_pn-6
457,Stateavg,empty,al_pn-6
537,Stateavg,al_sci-pinf-3,al_scip-inf-3
868,Stateavg,empty,al_pn-6
935,Stateavg,al_mai-5,al_ami-5
