attribute,clean_value,dirty_value,index
act_dep_time,05:08 PM,0508 PM,1700
act_dep_time,07:22 AM,empty,1709
act_dep_time,07:14 PM,empty,1760
act_dep_time,11:56 AM,empty,1784
act_dep_time,05:08 PM,05:08 M,1809
act_dep_time,07:16 AM,empty,1859
act_dep_time,07:58 PM,empty,1864
act_dep_time,07:25 AM,empty,1875
act_dep_time,05:08 PM,0508 PM,1909
act_dep_time,02:55 PM,empty,1923
act_dep_time,04:00 PM,empty,1964
act_dep_time,05:08 PM,50:08 PM,2001
act_dep_time,02:44 PM,02:44PM,2029
act_dep_time,05:08 PM,05:08 kPM,2101
act_dep_time,04:29 PM,0w4:29 PM,2175
act_dep_time,05:08 PM,05:0 8PM,2206
act_dep_time,07:27 AM,empty,2225
act_dep_time,01:19 PM,empty,2240
act_dep_time,03:36 PM,empty,2242
act_dep_time,05:08 PM,05:0 PM,2294
sched_arr_time,10:35 AM,1:035 AM,23
sched_arr_time,10:34 AM,empty,35
sched_arr_time,11:50 AM,empty,36
sched_arr_time,12:18 PM,12:1 8PM,99
sched_arr_time,02:59 PM,0:59 PM,109
sched_arr_time,08:27 AM,8:27 AM,125
sched_arr_time,03:30 PM,empty,150
sched_arr_time,10:06 AM,0:06 AM,168
sched_arr_time,09:55 AM,0955 AM,169
sched_arr_time,01:17 PM,01:1 7PM,176
sched_arr_time,04:53 PM,empty,316
sched_arr_time,10:45 AM,10:45 MA,336
sched_arr_time,01:17 PM,1:17 PM,363
sched_arr_time,05:15 PM,05:15 PuM,378
sched_arr_time,05:55 PM,empty,419
sched_arr_time,01:17 PM,0117 PM,463
sched_arr_time,01:17 PM,0117 PM,561
sched_arr_time,04:57 PM,04:57 PgM,563
sched_arr_time,01:17 PM,0117 PM,655
sched_arr_time,04:31 PM,empty,687
sched_arr_time,01:17 PM,h01:17 PM,746
sched_arr_time,01:17 PM,10:17 PM,837
sched_arr_time,08:56 PM,empty,850
sched_arr_time,05:55 PM,05:5 5PM,891
sched_arr_time,11:35 AM,empty,892
sched_arr_time,10:45 AM,empty,910
sched_arr_time,07:25 PM,7:25 PM,995
sched_arr_time,01:17 PM,01:c17 PM,1096
sched_arr_time,09:40 AM,09:04 AM,1224
sched_arr_time,12:35 PM,12:a35 PM,1240
sched_arr_time,01:17 PM,01:17 M,1249
sched_arr_time,03:50 PM,empty,1293
sched_arr_time,08:00 AM,empty,1313
sched_arr_time,01:16 PM,0:16 PM,1339
sched_arr_time,02:20 PM,empty,1344
sched_arr_time,01:17 PM,t01:17 PM,1349
sched_arr_time,12:15 AM,empty,1386
sched_arr_time,02:15 PM,empty,1404
sched_arr_time,02:25 PM,02:25 qPM,1413
sched_arr_time,01:17 PM,0:17 PM,1429
sched_arr_time,01:16 PM,01:16PM,1439
sched_arr_time,01:16 PM,y01:16 PM,1448
sched_arr_time,05:35 AM,05:35AM,1458
sched_arr_time,01:16 PM,01:16 PiM,1503
sched_arr_time,01:17 PM,01r:17 PM,1513
sched_arr_time,10:15 PM,10h:15 PM,1589
sched_arr_time,01:16 PM,01:16P M,1597
sched_arr_time,01:17 PM,10:17 PM,1600
sched_arr_time,12:35 PM,12:35 M,1606
sched_arr_time,11:10 AM,empty,1614
sched_arr_time,09:10 PM,09:10 PmM,1617
sched_arr_time,05:55 PM,0:555 PM,1628
sched_arr_time,12:55 PM,empty,1655
sched_arr_time,10:15 PM,10:5 PM,1664
sched_arr_time,01:45 PM,01:45 M,1685
sched_arr_time,09:10 PM,9:10 PM,1694
sched_arr_time,06:23 PM,empty,1701
sched_arr_time,03:30 PM,empty,1722
sched_arr_time,11:19 AM,empty,1768
sched_arr_time,01:16 PM,01:16PM,1774
sched_arr_time,10:35 AM,empty,1801
sched_arr_time,10:15 PM,0:15 PM,1860
sched_arr_time,02:50 PM,02:g50 PM,1868
sched_arr_time,01:16 PM,01:1 PM,1874
sched_arr_time,07:03 PM,07:v03 PM,1879
sched_arr_time,10:35 AM,10:35 M,1900
sched_arr_time,01:16 PM,1:16 PM,1966
sched_arr_time,04:53 PM,04:5j3 PM,2026
sched_arr_time,05:55 PM,a05:55 PM,2030
sched_arr_time,10:45 AM,10:4l5 AM,2049
sched_arr_time,03:30 PM,empty,2050
sched_arr_time,01:16 PM,01:16P M,2066
sched_arr_time,06:46 PM,empty,2169
sched_arr_time,09:21 AM,09:1 AM,2170
sched_arr_time,01:16 PM,01:16x PM,2171
sched_arr_time,06:40 AM,empty,2253
sched_arr_time,09:40 AM,09:w40 AM,2322
act_arr_time,11:01 AM,11:01 MA,12
act_arr_time,05:17 PM,empty,57
act_arr_time,11:32 AM,empty,73
act_arr_time,09:53 PM,09:53t PM,106
act_arr_time,11:56 AM,empty,181
act_arr_time,09:53 PM,09:35 PM,204
act_arr_time,07:10 PM,empty,227
act_arr_time,09:53 PM,09:5 PM,297
act_arr_time,04:47 PM,0:447 PM,321
act_arr_time,09:52 PM,empty,376
act_arr_time,09:53 PM,09:53P M,393
act_arr_time,03:50 PM,empty,407
act_arr_time,02:46 PM,0246 PM,477
act_arr_time,01:27 PM,empty,557
act_arr_time,12:29 AM,12:29 MA,599
act_arr_time,10:04 AM,10:04 MA,603
act_arr_time,11:21 AM,empty,639
act_arr_time,10:04 AM,10:40 AM,694
act_arr_time,10:04 AM,10:04l AM,775
act_arr_time,10:04 AM,10:0p4 AM,794
act_arr_time,05:26 AM,05:2 AM,824
act_arr_time,09:14 AM,empty,826
act_arr_time,10:04 AM,h10:04 AM,876
act_arr_time,05:26 AM,empty,917
act_arr_time,12:09 PM,empty,934
act_arr_time,10:56 AM,empty,1011
act_arr_time,10:04 AM,1004 AM,1040
act_arr_time,06:19 AM,06:9 AM,1069
act_arr_time,10:04 AM,u10:04 AM,1135
act_arr_time,11:06 AM,11:06 AM***,1211
act_arr_time,10:04 AM,1:004 AM,1290
act_arr_time,03:14 PM,03:14 MP,1323
act_arr_time,11:32 AM,1:32 AM,1346
act_arr_time,10:36 AM,01:36 AM,1366
act_arr_time,10:04 AM,10:04 MA,1388
act_arr_time,03:43 PM,0343 PM,1425
act_arr_time,10:29 PM,empty,1427
act_arr_time,03:30 PM,03:30 rPM,1519
act_arr_time,03:21 PM,03:v21 PM,1521
act_arr_time,10:47 AM,empty,1545
act_arr_time,10:04 AM,1:04 AM,1554
act_arr_time,10:04 AM,10:04 MA,1621
act_arr_time,01:43 PM,1:43 PM,1630
act_arr_time,10:04 AM,1:04 AM,1709
act_arr_time,10:04 AM,10:04AM,1823
act_arr_time,03:50 PM,empty,1826
act_arr_time,06:43 PM,06:43 MP,1845
act_arr_time,10:04 AM,10:04 MA,1924
act_arr_time,05:42 PM,empty,1926
act_arr_time,03:13 PM,empty,1939
act_arr_time,04:09 PM,empty,1975
act_arr_time,02:10 PM,empty,1985
act_arr_time,04:17 PM,04:17P M,2010
act_arr_time,10:04 AM,10:04 MA,2015
act_arr_time,03:14 PM,0:14 PM,2050
act_arr_time,01:15 PM,empty,2087
act_arr_time,10:04 AM,1:04 AM,2115
act_arr_time,05:11 AM,empty,2121
act_arr_time,02:00 PM,0s2:00 PM,2124
act_arr_time,03:13 PM,empty,2155
act_arr_time,09:32 AM,09:3x2 AM,2156
act_arr_time,10:04 AM,10:04 MA,2220
act_arr_time,10:04 AM,10:04AM,2303
act_arr_time,10:04 AM,10:04 hAM,2360
act_arr_time,12:50 PM,empty,2373
