index,attribute,dirty_value,clean_value
37,author_list,"{""T. Nakajima""""I. Yoshino""""K. Yasufuku""""S. Yoshida""""Y. Sakairi""""K. Shibuya""}",{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,author_list,"{""R Loch Macdonald""""Farbod Asgarzadie-Gadim""""Yeon Gyoe Jang""""Daniel J Curry""""Rachel N Yanowitch""""Kim E Schultheiss""""Jocelyn Tolentino""""J_rgen L_ders""}",{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,author_list,"{""K. Sandrick""}",{K. Sandrick}
40,author_list,"{""Rich Sinert""""Shoma Desai""""Antonia Hipp""""Carmen Lopez""}",{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
41,author_list,"{""Kooy H.""""Hong T.S.""""Symonifka J.""""Depauw N.""""Wo J.Y.""}",{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
42,author_list,"{""Jacques Van Hoecke""""Hayat Banoujaafar""""Christine Marie""""Claude M Mossiat""}",{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
43,author_list,"{""G. Peters""""K. Becker""""C. Von Eiff""}",{G. PetersK. BeckerC. Von Eiff}
44,author_list,"{""Leila Jackson""""Brian J Wells""""Gregory S Cooper""""Siran Koroukian""""Michael W Kattan""}",{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,author_list,"{""R. Luck""""P. Mago""""N. Fumo""}",{R. LuckP. MagoN. Fumo}
46,author_list,"{""Stephanie J Weinstein""""Rachael Z Stolzenberg-Solomon""""Philip R Taylor""""Barry I Graubard""""Jarmo Virtamo""""Demetrius Albanes""""Li Jiao""}",{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
48,author_list,"{""Catherine Mathews""""Moleen Zunza""""Adel Ferreira""""Nicola Low""""Taryn Young""}",{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,author_list,"{""Roger S McIntyre""""Avnish Tripathi""""Jeanette M Jerrell""}",{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,author_list,"{""B. Escudier""""A. Ravaud""""F. Rolland""""A. Blesius""""B. Beuzelink""""S. Oudard""""C. Chevreau""}",{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,author_list,"{""P. C. Wollan""""S. J. Meraw""""C. M. Reeve""}",{P. C. WollanS. J. MerawC. M. Reeve}
52,author_list,"{""Jayatunga AP""""Dark CH""""Jahangiri M""""Bradley JWP""}",{Jayatunga APDark CHJahangiri MBradley JWP}
53,author_list,"{""James Lenker""""W Ben Mortenson""""Frank DeRuyter""""Louise Demers""""Jeffrey W Jutai""""Marcus J Fuhrer""}",{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,author_list,"{""John W Toumbourou""""Eva Leslie""""Peter Kremer""""Joanne W Williams""}",{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,author_list,"{""Steven G Little""""K Angeleque Akin-Little""""Shari Melman""}",{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,author_list,"{""Shibin Mathew""""Ipsita Banerjee""}",{Shibin MathewIpsita Banerjee}
57,author_list,"{""David N Maine""""Genevieve E Courpas""""James F Weller""""Jeffrey M Richman""""Andrew J Rowlingson""""Christopher L Wu""}",{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,author_list,"{""K. Miyoshi""""T. Noma""""T. Muto""""H. Hagita""""T. Horiguchi""}",{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,author_list,"{""Ofelia Garcia""""Jo Anne Kleifgen""}",{Ofelia GarciaJo Anne Kleifgen}
60,author_list,"{""Junwei Jiang""""Hongchuan Wang""""Hua Lou""""Kai Liu""""Huiwei Zhang""}",{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,author_list,"{""Marlies L van Bekkum""""Barbara C van Munster""""Marije E Hamaker""""Carolien H Smorenburg""""Peter L M Thunnissen""}",{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,author_list,"{""Ryan Holzwarth""""Basir Tareen""""Alicia Majkrzak""""Darren Huber""}",{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,author_list,"{""S. K. Choudhary""""G. S. Gulati""""P. Sharma""""S. Talwar""""B. Airan""""S. Mishra""}",{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,author_list,"{""S. H. Sicherer""""D. Y. M. Leung""}",{S. H. SichererD. Y. M. Leung}
65,author_list,"{""Laura Giacinti""""Silvia Ileana Fattoruso""""Maria Grazia Arena""""Luigi Di Lauro""""Massimo Lopez""""Domenico Sergi""""Diana Giannarelli""}",{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,author_list,"{""Allan I Binder""}",{Allan I Binder}
67,author_list,"{""C. E. Barber""}",{C. E. Barber}
68,author_list,"{""M. Pujol""""P. Barragn""""J.M. Tiraboschi""""A. Imaz""""M.. Dom_nguez""""D. Podzamczer""}",{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,author_list,"{""Rujun Zheng""""Yulan Peng""""Shuzhen Zhao""""Hong Huang""""Ii Liang""""Xiaoli He""}",{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,author_list,"{""O Ceki_""""C Batman""}",{O Ceki_C Batman}
71,author_list,"{""Anas Younes""""L Jeffrey Medeiros""""Frederick Hagemeister""""Maria Alma Rodriguez""""Sima Jeha""""Paolo Fiumara""""Lynne V Abruzzo""""John T Manning""""Jorge Romaguera""""Andre Goy""""Dan Jones""""Peter McLaughlin""}",{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,author_list,"{""Cecilia Bj_rkelund""""Margaretha Jerlock""}",{Cecilia Bj_rkelundMargaretha Jerlock}
73,author_list,"{""Everard W Thornton""""Carolyn A Young""""Alan Tennant""""John Ealing""""Kevin Talbot""""[Collective Name] UKMND-QoL Group""""Chris J Gibbons""""Pamela J Shaw""}",{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,author_list,"{""Junge G""""Rauer B""""De Simone P""""Fischer L""""De Carlis L""""Kaiser GM""""Saliba F""""Duvoux C""""Metselaar HJ""""Dong G""""Nevens F""""Fung JJ""}",{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,author_list,"{""T K Dutta""""Pampa Ch Toi""""Bhawana A Badhe""""L H Ghotekar""""Debdatta Basu""}",{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,author_list,"{""M. Mitka""}",{M. Mitka}
77,author_list,"{""Alexa Stuifbergen""""Martha Gene Meraviglia""}",{Alexa StuifbergenMartha Gene Meraviglia}
78,author_list,"{""E. Bidat""}",{E. Bidat}
79,author_list,"{""J Stilkind""}",{J Stilkind}
80,author_list,"{""M. Martinengo""""D. F. Ardenghi""""G. Reali""""G. Tripodi""}",{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,author_list,"{""M. Hebbar""""P. Fournier""""O. Romano""}",{M. HebbarP. FournierO. Romano}
82,author_list,"{""John T Sharp""""Weng Kee Wong""""Grace S Park""""Harold E Paulus""""MyungShin Oh""""Richard H Gold""""Dinesh Khanna""}",{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,author_list,"{""Milagros M. Sessions""""Kevin J. Miller""}",{Milagros M. SessionsKevin J. Miller}
84,author_list,"{""E Huguet""""O Porta""""E Mart_nez""""I Mora""""M Sim_""""J Pubill""""J A Ortega""""M T Castillo""}",{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,author_list,"{""W. Hummig""""J. Stechman Neto""""L. F. Tonial""}",{W. HummigJ. Stechman NetoL. F. Tonial}
86,author_list,"{""Miquel S_nchez-Marr""""Geoff Holmes""""Joaqu_n Izquierdo""""Joaquim Comas""""Ioannis Athanasiadis""""Karina Gibert""}",{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,author_list,"{""Robert S Hoffman""""Brian W Cotter""""Barbara M Kirrane""""Fermin Barrueto""""Lewis S Nelson""}",{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,author_list,"{""S. Gosavi""""S. Gosavi""}",{S. GosaviS. Gosavi}
89,author_list,"{""W. T. Creasman""""S. Pecorelli""""J. L. Benedet""""J. H. Shepherd""}",{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,author_list,"{""S. Regina-Ribeiro""""C. Tortoza""""R. P. S. Lima""""S. T. T. de Freitas""""P. R. Lucareli""""M. O. Lima""""M. T. Pacheco""""J. Gomes-Lucareli""""R. A. Lopes-Martins""}",{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,author_list,"{""Giovanni Teodori""""Marta Leverone""""Eraldo Occhetta""""Miriam Bortnik""""Paolo Marino""""Marco Marcolongo""}",{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,author_list,"{""B H Mbatchou Ngahane""""G Devouassoux""""H Baudrand""""B Guibert""""N Freymond""""Y Pacheco""""A Traverse-Glehen""}",{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
93,author_list,"{""M. W. Martin""""R. Saunders""""S. Levin""}",{M. W. MartinR. SaundersS. Levin}
94,author_list,"{""Melissa E. Dichter""""Karin V. Rhodes""}",{Melissa E. DichterKarin V. Rhodes}
95,author_list,"{""A. A. Kaddis""}",{A. A. Kaddis}
96,author_list,"{""A. A. Mangoni""}",{A. A. Mangoni}
97,author_list,"{""N. Jakubik""""L. Trzpil""""F. Raciborski""""U. Samolinska-Zawisza""""L. Samoliski""""D. Paczesny""""Z. Halat""""J. Marszalkowska""""B. Samolinski""""P. Samel-Kowalik""""A. Lusawa""""J. Gutowska""""A. Tomaszewska""""A. Walkiewicz""}",{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,author_list,"{""B. A. Burt""}",{B. A. Burt}
99,author_list,"{""Paola Scifo""""Alessandro Del Maschio""""Livio Luzi""""Elena Meneghini""""Alberto Battezzati""""Gianluca Perseghin""""Massimo Danna""""Stefano Benedini""}",{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,author_list,"{""Stensland SH""""Sobal J""}",{Stensland SHSobal J}
102,author_list,"{""M. Tercedor Snchez""""J.A. Prieto Velasco""}",{M. Tercedor SnchezJ.A. Prieto Velasco}
103,author_list,"{""A. Keliris""""I. Koutsourelakis""""A. Minaritzoglou""""S. Zakynthinos""}",{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,author_list,"{""Christos A Venetis""""Basil C Tarlatzis""""Konstantinos A Toulis""""Efstratios M Kolibianakis""""Dimitrios G Goulis""""Ioannis Papadimas""}",{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,author_list,"{""Fenlai Tan""""Ji Jiang""""Don Zhang""""Dongyang Liu""""Yingxiang Wang""""Li Zhang""""Pei Hu""}",{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,author_list,"{""Sarah McGraw""""Vida M Petronis""""Charles S Carver""""Nancy Avis""""Kristie Long Foley""""Deborah F Farmer""""Roselyn G Smith""""Kevin Smith""}",{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,author_list,"{""Y. Fengying""""Y. Hainai""""W. Jianxiong""""T. Sijie""}",{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,author_list,"{""A. D. Hay""""A. Lovering""""C. Costelloe""""A. Montgomery""""D. Lewis""""C. McNulty""}",{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,author_list,"{""Noritoshi Nagaya""""Kenji Kangawa""}",{Noritoshi NagayaKenji Kangawa}
