index,attribute,dirty_value,clean_value
82,brewery_name,Against thle Grain Brewery,Against the Grain Brewery
256,brewery_name,Big Sky rBewing Company,Big Sky Brewing Company
390,brewery_name,Breewery Vivant,Brewery Vivant
391,brewery_name,Brewery Viavant,Brewery Vivant
392,brewery_name,Breweryu Vivant,Brewery Vivant
393,brewery_name,Breery Vivant,Brewery Vivant
394,brewery_name,Brewery Vivatn,Brewery Vivant
395,brewery_name,Breewry Vivant,Brewery Vivant
488,brewery_name,Butchre''s Brewing,Butcher's Brewing
512,brewery_name,Calderca Brewing Company,Caldera Brewing Company
519,brewery_name,empty,Cambridge Brewing Company
532,brewery_name,empty,Capital Brewery
651,brewery_name,empty,Crabtree Brewing Company
655,brewery_name,Crazy Mountain Brewing kCompany,Crazy Mountain Brewing Company
707,brewery_name,empty,Denali Brewing Company
857,brewery_name,our Peaks Brewing Company,Four Peaks Brewing Company
908,brewery_name,Good Life Brewing Companhy,Good Life Brewing Company
951,brewery_name,empty,Great Divide Brewing Company
976,brewery_name,empty,Great River Brewery
1319,brewery_name,empty,Meckley's Cidery
1359,brewery_name,empty,Milwaukee Brewing Company
1407,brewery_name,Mother Earth Brewing Compalny,Mother Earth Brewing Company
1527,brewery_name,Oyssey Beerwerks,Odyssey Beerwerks
1723,brewery_name,Revolution Brewig Company,Revolution Brewing Company
2041,brewery_name,Sucn King Brewing Company,Sun King Brewing Company
2163,brewery_name,empty,The Lion Brewery
2214,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2215,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2216,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2217,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2218,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2227,brewery_name,Tow Beers Brewing Company,Two Beers Brewing Company
2228,brewery_name,empty,Two Beers Brewing Company
2354,brewery_name,empty,White Birch Brewing
2394,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
2395,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
62,city,empty,Dunedin
138,city,empty,Boulder
174,city,Bloomfild,Bloomfield
337,city,agle,Eagle
428,city,rand Rapids,Grand Rapids
429,city,Gran dRapids,Grand Rapids
430,city,rGand Rapids,Grand Rapids
431,city,Gand Rapids,Grand Rapids
432,city,Grand Rapwids,Grand Rapids
433,city,Grand Raids,Grand Rapids
434,city,rand Rapids,Grand Rapids
435,city,Gran Rapids,Grand Rapids
436,city,Gand Rapids,Grand Rapids
437,city,Gran Rapids,Grand Rapids
438,city,Ggrand Rapids,Grand Rapids
439,city,Gradnd Rapids,Grand Rapids
624,city,Nntucket,Nantucket
649,city,empty,Covington
661,city,Athqens,Athens
909,city,Birminghma,Birmingham
1083,city,Portlnad,Portland
1288,city,empty,Fort Worth
1311,city,empty,Lahaina
1367,city,empty,Monroe
1368,city,Moroe,Monroe
1510,city,Eugne,Eugene
1661,city,Black Mountian,Black Mountain
1669,city,empty,Prescott
1688,city,Blajnco,Blanco
2100,city,empty,San Diego
2219,city,empty,Greenville
2273,city,empty,Baltimore
2355,city,empty,Hooksett
2406,city,empty,Denver
127,state,KO,OK
128,state,K,OK
149,state,RO,OR
185,state,empty,CA
278,state,AC,CA
279,state,AC,CA
280,state,AC,CA
394,state,empty,MI
459,state,NwY,NY
478,state,empty,IN
716,state,empty,IL
719,state,empty,IL
897,state,empty,CA
921,state,O,CO
923,state,jAZ,AZ
924,state,ZA,AZ
925,state,ZA,AZ
1023,state,empty,MA
1027,state,empty,MA
1110,state,ThX,TX
1112,state,empty,TX
1412,state,ZA,AZ
1413,state,ZA,AZ
1414,state,Z,AZ
1415,state,ZA,AZ
1669,state,Z,AZ
1748,state,PgA,PA
1805,state,Z,AZ
1843,state,empty,ME
1867,state,bNY,NY
1991,state,OC,CO
1996,state,IW,WI
2096,state,empty,CA
2123,state,TM,MT
2126,state,empty,MI
2249,state,TC,CT
2311,state,IM,MI
