index,attribute,dirty_value,clean_value
75,brewery_name,Against the Grain Breery,Against the Grain Brewery
76,brewery_name,Against hte Grain Brewery,Against the Grain Brewery
77,brewery_name,Against thep Grain Brewery,Against the Grain Brewery
78,brewery_name,Against teh Grain Brewery,Against the Grain Brewery
79,brewery_name,Against the Grai nBrewery,Against the Grain Brewery
80,brewery_name,Againstthe Grain Brewery,Against the Grain Brewery
81,brewery_name,Against he Grain Brewery,Against the Grain Brewery
82,brewery_name,Against the Grain Breery,Against the Grain Brewery
107,brewery_name,empty,Anderson Valley Brewing Company
146,brewery_name,Aspe nBrewing Company,Aspen Brewing Company
199,brewery_name,empty,Base Camp Brewing Co.
319,brewery_name,empty,Blue Owl Brewing
390,brewery_name,Brewey Vivant,Brewery Vivant
391,brewery_name,Brewer yVivant,Brewery Vivant
392,brewery_name,Breweory Vivant,Brewery Vivant
393,brewery_name,Brewery Vivawnt,Brewery Vivant
394,brewery_name,Breery Vivant,Brewery Vivant
395,brewery_name,rewery Vivant,Brewery Vivant
396,brewery_name,Brewery Viavnt,Brewery Vivant
397,brewery_name,Brewery pVivant,Brewery Vivant
398,brewery_name,Brewery Vivrant,Brewery Vivant
399,brewery_name,Breweyr Vivant,Brewery Vivant
400,brewery_name,BreweryV ivant,Brewery Vivant
401,brewery_name,Brewey Vivant,Brewery Vivant
402,brewery_name,Brewery Vivatn,Brewery Vivant
469,brewery_name,Buckbean Brewing Compayn,Buckbean Brewing Company
503,brewery_name,empty,COOP Ale Works
576,brewery_name,Center of the Univers eBrewing C...,Center of the Universe Brewing C...
604,brewery_name,Cigar City Brewing Cofmpany,Cigar City Brewing Company
615,brewery_name,empty,Cigar City Brewing Company
703,brewery_name,empty,Deep Ellum Brewing Company
758,brewery_name,empty,Epic Brewing
777,brewery_name,empty,Fate Brewing Company
943,brewery_name,Great Crsecent Brewery,Great Crescent Brewery
971,brewery_name,empty,Great River Brewery
1017,brewery_name,Hardywood Park Craft Brewrey,Hardywood Park Craft Brewery
1144,brewery_name,Kalona Brcewing Company,Kalona Brewing Company
1186,brewery_name,Kreb sBrewing Company (Pete''s Pl...,Krebs Brewing Company (Pete's Pl...
1306,brewery_name,Maui Brewnig Company,Maui Brewing Company
1328,brewery_name,empty,Miami Brewing Company
1361,brewery_name,Milwaukee Brewing Company***,Milwaukee Brewing Company
1370,brewery_name,Minhas Cratf Brewery,Minhas Craft Brewery
1403,brewery_name,empty,Morgan Street Brewery
1410,brewery_name,Mountain Town Brewing Comapny,Mountain Town Brewing Company
1450,brewery_name,empty,New Belgium Brewing Company
1550,brewery_name,empty,Orpheus Brewing
1584,brewery_name,empty,Oskar Blues Brewery
1590,brewery_name,Oskar Blues Brewry,Oskar Blues Brewery
1649,brewery_name,empty,Pine Street Brewery
1721,brewery_name,empty,Revolution Brewing Company
1781,brewery_name,Ruhstaller Beer Compayn,Ruhstaller Beer Company
1783,brewery_name,Sain Archer Brewery,Saint Archer Brewery
1842,brewery_name,Shipysard Brewing Company,Shipyard Brewing Company
1854,brewery_name,Sietsema Orchards and Cier Mill,Sietsema Orchards and Cider Mill
1874,brewery_name,empty,Sixpoint Craft Ales
1882,brewery_name,Ska rewing Company,Ska Brewing Company
2009,brewery_name,Stevens PointBrewery,Stevens Point Brewery
2029,brewery_name,Smmit Brewing Company,Summit Brewing Company
2056,brewery_name,Sun King Brewing Comany,Sun King Brewing Company
2072,brewery_name,kSunken City Brewing Company,Sunken City Brewing Company
2214,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2215,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2216,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2217,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2218,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2235,brewery_name,empty,Two Beers Brewing Company
2247,brewery_name,empty,Two Roads Brewing Company
2253,brewery_name,empty,Uinta Brewing Company
2340,brewery_name,empty,Westbrook Brewing Company
2363,brewery_name,Wild Onion Brewing Comapny,Wild Onion Brewing Company
2394,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
2395,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
11,city,Garoy,Gary
59,city,empty,Gig Harbor
235,city,empty,Alpine
261,city,empty,Missoula
408,city,Grnd Rapids,Grand Rapids
422,city,Grnd Rapids,Grand Rapids
427,city,Grand Rapisd,Grand Rapids
428,city,Grnd Rapids,Grand Rapids
429,city,Grand pRapids,Grand Rapids
430,city,Grand Rpids,Grand Rapids
431,city,Grand Rpids,Grand Rapids
432,city,Grarnd Rapids,Grand Rapids
433,city,Glrand Rapids,Grand Rapids
434,city,Grand Rapidxs,Grand Rapids
435,city,Grand Rapdis,Grand Rapids
436,city,empty,Grand Rapids
437,city,Grand dRapids,Grand Rapids
438,city,Grand oRapids,Grand Rapids
439,city,Grand Raipds,Grand Rapids
440,city,Grand Rappids,Grand Rapids
441,city,Grandu Rapids,Grand Rapids
442,city,Grad Rapids,Grand Rapids
443,city,Grand aRpids,Grand Rapids
444,city,rand Rapids,Grand Rapids
445,city,Grand Rapis,Grand Rapids
446,city,Grand kRapids,Grand Rapids
447,city,rGand Rapids,Grand Rapids
448,city,rand Rapids,Grand Rapids
449,city,Grand apids,Grand Rapids
450,city,Grand apids,Grand Rapids
496,city,Charlestn,Charleston
548,city,Pittsbro,Pittsboro
596,city,empty,Seattle
605,city,gTampa,Tampa
680,city,empty,Portland
701,city,empty,Dallas
767,city,empty,Brooklyn
871,city,Sban Antonio,San Antonio
991,city,empty,Westerly
1049,city,Leavelnworth,Leavenworth
1055,city,empty,Seattle
1129,city,empty,Athens
1146,city,empty,Houston
1168,city,oughton,Houghton
1212,city,empty,York
1260,city,empty,Philadelphia
1267,city,Phildelphia,Philadelphia
1379,city,Maob,Moab
1411,city,Lake Havsau City,Lake Havasu City
1495,city,empty,Minneapolis
1582,city,empty,Longmont
1585,city,Loyns,Lyons
1597,city,Lyonss,Lyons
1859,city,Brookllyn,Brooklyn
1925,city,empty,Boise
1955,city,empty,Conroe
1960,city,Conoe,Conroe
2035,city,nIndianapolis,Indianapolis
2057,city,Idianapolis,Indianapolis
2069,city,Indianapolwis,Indianapolis
2075,city,empty,Brooklyn Center
2127,city,ridgman,Bridgman
2146,city,Waterubry,Waterbury
2171,city,empty,Cold Spring
2214,city,Hesrhey,Hershey
2226,city,empty,Seattle
2275,city,empty,Baltimore
2291,city,Bulder,Boulder
2304,city,empty,Salt Lake City
2353,city,Hookestt,Hooksett
2365,city,Lake Barringtoon,Lake Barrington
2375,city,empty,Stevensville
54,state,NI,IN
90,state,lAK,AK
114,state,A,CA
138,state,OC,CO
180,state,L,AL
194,state,yAZ,AZ
196,state,empty,OR
244,state,AM,MA
357,state,A,MA
403,state,IM,MI
426,state,empty,MI
455,state,AnK,AK
456,state,KA,AK
457,state,AmK,AK
639,state,RsI,RI
650,state,OC,CO
687,state,empty,DC
697,state,empty,TX
708,state,K,AK
709,state,KA,AK
710,state,K,AK
794,state,A,CA
806,state,empty,CA
825,state,R,OR
857,state,ZA,AZ
910,state,L,AL
911,state,empty,AL
912,state,AdL,AL
920,state,empty,IL
964,state,empty,IA
989,state,IR,RI
1003,state,AW,WA
1035,state,IH,HI
1048,state,OC,CO
1080,state,R,OR
1105,state,empty,MN
1159,state,AqK,AK
1160,state,KA,AK
1161,state,AjK,AK
1176,state,K,AK
1177,state,KA,AK
1178,state,K,AK
1179,state,empty,AK
1296,state,YN,NY
1326,state,empty,FL
1329,state,empty,FL
1332,state,K,AK
1333,state,K,AK
1334,state,KA,AK
1335,state,K,AK
1347,state,empty,IL
1360,state,IW,WI
1432,state,empty,OR
1456,state,OC,CO
1463,state,empty,CT
1498,state,empty,MN
1636,state,XT,TX
1654,state,OM,MO
1671,state,OC,CO
1697,state,empty,MD
1740,state,OC,CO
1791,state,ZA,AZ
1815,state,M,NM
1842,state,MtE,ME
1874,state,empty,NY
1915,state,Y,WY
1942,state,empty,TX
1950,state,SM,MS
1988,state,empty,VA
1989,state,empty,VA
2023,state,LA,AL
2024,state,LA,AL
2142,state,VmT,VT
2300,state,T,UT
2358,state,RO,OR
2376,state,empty,MT
2383,state,empty,WI
2401,state,empty,OR
