index,attribute,dirty_value,clean_value
6226,gender,bF,F
6243,gender,pM,M
6283,gender,pM,M
6307,gender,bF,F
6308,gender,empty,F
6309,gender,***,F
6310,gender,rF,F
6311,gender,empty,F
6312,gender,bF,F
6313,gender,empty,F
6314,gender,empty,F
6315,gender,yF,F
6316,gender,empty,F
6317,gender,***,F
6318,gender,empty,F
6319,gender,oF,F
6320,gender,empty,F
6337,gender,***,F
6338,gender,dF,F
6339,gender,***,F
6340,gender,empty,F
6341,gender,empty,F
6342,gender,empty,F
6343,gender,***,F
6344,gender,pF,F
6345,gender,empty,F
6346,gender,***,F
6347,gender,***,F
6348,gender,***,F
6349,gender,***,F
6350,gender,empty,F
6351,gender,empty,F
6373,gender,***,F
6374,gender,rF,F
6375,gender,empty,F
6376,gender,empty,F
6377,gender,***,F
6378,gender,yF,F
6379,gender,empty,F
6380,gender,empty,F
6381,gender,***,F
6382,gender,***,F
6383,gender,empty,F
6384,gender,empty,F
6385,gender,***,F
6386,gender,***,F
6387,gender,***,F
6388,gender,gF,F
6389,gender,sF,F
6390,gender,vF,F
6391,gender,jF,F
6392,gender,eF,F
6393,gender,qF,F
6394,gender,vF,F
6395,gender,***,F
6396,gender,dF,F
6398,gender,***,F
6399,gender,empty,F
6400,gender,***,F
6401,gender,***,F
6402,gender,***,F
6403,gender,empty,F
6404,gender,***,F
6405,gender,empty,F
6406,gender,empty,F
6407,gender,tF,F
6408,gender,***,F
6409,gender,pF,F
6410,gender,rF,F
6411,gender,***,F
6412,gender,empty,F
6413,gender,***,F
6414,gender,cF,F
6415,gender,nF,F
6416,gender,lF,F
6417,gender,***,F
6419,gender,empty,F
6420,gender,***,F
6421,gender,empty,F
6422,gender,empty,F
6423,gender,empty,F
6424,gender,empty,F
6425,gender,***,F
6426,gender,empty,F
6427,gender,***,F
6428,gender,empty,F
6429,gender,empty,F
6430,gender,iF,F
6431,gender,empty,F
6432,gender,empty,F
6433,gender,bF,F
6434,gender,empty,F
6435,gender,empty,F
6436,gender,empty,F
6438,gender,***,F
6439,gender,empty,F
6440,gender,oF,F
6441,gender,empty,F
6442,gender,empty,F
6443,gender,empty,F
6444,gender,bF,F
6445,gender,aF,F
6446,gender,empty,F
6447,gender,empty,F
6449,gender,jF,F
6450,gender,nF,F
6451,gender,cF,F
6452,gender,***,F
6453,gender,empty,F
6454,gender,sF,F
6455,gender,***,F
6456,gender,empty,F
6457,gender,yF,F
6458,gender,zF,F
6459,gender,vF,F
6460,gender,***,F
6461,gender,empty,F
6462,gender,fF,F
6463,gender,***,F
6464,gender,empty,F
6465,gender,empty,F
6466,gender,***,F
6467,gender,rF,F
6492,gender,empty,F
6493,gender,empty,F
6494,gender,empty,F
6495,gender,***,F
6496,gender,empty,F
6497,gender,qF,F
6498,gender,eF,F
6499,gender,oF,F
6500,gender,empty,F
6501,gender,empty,F
6502,gender,***,F
6503,gender,***,F
6504,gender,empty,F
6505,gender,uF,F
6506,gender,empty,F
6507,gender,***,F
6508,gender,***,F
6509,gender,empty,F
6510,gender,nF,F
6511,gender,empty,F
6512,gender,empty,F
6513,gender,mF,F
6515,gender,eF,F
6516,gender,gF,F
6517,gender,bF,F
6518,gender,empty,F
6519,gender,wF,F
6520,gender,fF,F
6521,gender,empty,F
6522,gender,***,F
6523,gender,oF,F
6524,gender,***,F
6525,gender,***,F
6526,gender,eF,F
6527,gender,sF,F
6528,gender,pF,F
6529,gender,empty,F
6530,gender,***,F
6576,gender,oF,F
6577,gender,oF,F
6578,gender,empty,F
6579,gender,eF,F
6580,gender,***,F
6581,gender,***,F
6582,gender,***,F
6583,gender,qF,F
6584,gender,***,F
6585,gender,iF,F
6586,gender,bF,F
6587,gender,empty,F
6588,gender,fF,F
6590,gender,***,F
6591,gender,***,F
6592,gender,empty,F
6593,gender,empty,F
6594,gender,empty,F
6595,gender,pF,F
6596,gender,eF,F
6597,gender,***,F
6598,gender,empty,F
6599,gender,***,F
6600,gender,fF,F
6601,gender,empty,F
6602,gender,lF,F
6603,gender,empty,F
6627,gender,***,F
6628,gender,empty,F
6629,gender,***,F
6630,gender,hF,F
6631,gender,tF,F
6632,gender,***,F
6633,gender,empty,F
6634,gender,***,F
6635,gender,tF,F
6636,gender,***,F
6637,gender,empty,F
6638,gender,lF,F
6639,gender,empty,F
6640,gender,fF,F
6641,gender,empty,F
6642,gender,empty,F
6643,gender,***,F
6644,gender,empty,F
6645,gender,cF,F
6646,gender,empty,F
6647,gender,***,F
6648,gender,***,F
6649,gender,vF,F
6650,gender,***,F
6651,gender,***,F
6652,gender,***,F
6659,gender,oM,M
6662,gender,empty,M
6680,gender,***,F
6681,gender,hF,F
6682,gender,mF,F
6683,gender,***,F
6684,gender,empty,F
6685,gender,pF,F
6686,gender,rF,F
6687,gender,iF,F
6688,gender,eF,F
6689,gender,empty,F
6690,gender,empty,F
6691,gender,empty,F
6692,gender,sF,F
6693,gender,cF,F
6694,gender,empty,F
6695,gender,empty,F
6696,gender,***,F
6697,gender,dF,F
6698,gender,empty,F
6699,gender,empty,F
6700,gender,empty,F
6701,gender,empty,F
6702,gender,empty,F
6703,gender,empty,F
6704,gender,vF,F
6705,gender,hF,F
6706,gender,qF,F
6707,gender,empty,F
6724,gender,eF,F
6725,gender,xF,F
6726,gender,***,F
6727,gender,vF,F
6728,gender,pF,F
6729,gender,jF,F
6730,gender,empty,F
6731,gender,nF,F
6732,gender,empty,F
6733,gender,empty,F
6751,gender,empty,F
6752,gender,lF,F
6753,gender,lF,F
6754,gender,empty,F
6755,gender,***,F
6756,gender,nF,F
6757,gender,empty,F
6758,gender,***,F
6759,gender,empty,F
6760,gender,***,F
6761,gender,***,F
6762,gender,empty,F
6763,gender,***,F
6764,gender,empty,F
6765,gender,pF,F
6766,gender,aF,F
6767,gender,empty,F
6772,gender,empty,M
6775,gender,***,M
6804,gender,kF,F
6805,gender,***,F
6806,gender,empty,F
6807,gender,***,F
6808,gender,***,F
6809,gender,empty,F
6810,gender,***,F
6811,gender,kF,F
6812,gender,empty,F
6813,gender,empty,F
6814,gender,dF,F
6815,gender,rF,F
6816,gender,oF,F
6817,gender,qF,F
6818,gender,lF,F
6819,gender,empty,F
6845,gender,empty,F
6846,gender,empty,F
6847,gender,empty,F
6848,gender,***,F
6849,gender,qF,F
6850,gender,empty,F
6851,gender,***,F
6852,gender,***,F
6853,gender,tF,F
6854,gender,***,F
6855,gender,fF,F
6856,gender,empty,F
6857,gender,***,F
6858,gender,empty,F
6859,gender,***,F
6860,gender,***,F
6861,gender,wF,F
6862,gender,empty,F
6863,gender,empty,F
6864,gender,***,F
6865,gender,cF,F
6866,gender,gF,F
6913,gender,vF,F
6914,gender,***,F
6915,gender,empty,F
6916,gender,iF,F
6917,gender,***,F
6918,gender,***,F
6919,gender,empty,F
6920,gender,empty,F
6921,gender,oF,F
6922,gender,empty,F
6923,gender,yF,F
6924,gender,***,F
6925,gender,yF,F
6926,gender,***,F
6927,gender,aF,F
6928,gender,***,F
6929,gender,empty,F
6930,gender,jF,F
6931,gender,***,F
6932,gender,mF,F
6933,gender,cF,F
6934,gender,rF,F
6935,gender,yF,F
6936,gender,***,F
6937,gender,jF,F
6939,gender,***,F
6940,gender,***,F
6941,gender,***,F
6942,gender,eF,F
6943,gender,uF,F
6944,gender,empty,F
6945,gender,***,F
6946,gender,gF,F
6947,gender,***,F
6948,gender,empty,F
6949,gender,mF,F
6950,gender,***,F
6951,gender,empty,F
6952,gender,empty,F
6953,gender,empty,F
6954,gender,empty,F
6955,gender,pF,F
6977,gender,empty,M
6993,gender,***,F
6994,gender,***,F
6995,gender,empty,F
6996,gender,***,F
6997,gender,bF,F
6998,gender,empty,F
6999,gender,***,F
7000,gender,wF,F
7001,gender,iF,F
7002,gender,empty,F
7003,gender,iF,F
7004,gender,bF,F
7005,gender,pF,F
7006,gender,empty,F
7007,gender,empty,F
7008,gender,pF,F
7009,gender,oF,F
7010,gender,sF,F
7011,gender,bF,F
7012,gender,***,F
7013,gender,empty,F
7014,gender,***,F
7018,gender,qM,M
7026,gender,empty,M
7038,gender,qF,F
7039,gender,gF,F
7040,gender,empty,F
7041,gender,pF,F
7042,gender,wF,F
7043,gender,***,F
7044,gender,rF,F
7045,gender,***,F
7046,gender,empty,F
7047,gender,***,F
7048,gender,cF,F
7049,gender,empty,F
7050,gender,empty,F
7051,gender,empty,F
7052,gender,***,F
7053,gender,cF,F
7054,gender,***,F
7055,gender,***,F
7056,gender,empty,F
7057,gender,***,F
7058,gender,***,F
7059,gender,empty,F
7060,gender,empty,F
7112,gender,iF,F
7113,gender,xF,F
7114,gender,lF,F
7115,gender,***,F
7116,gender,wF,F
7117,gender,bF,F
7118,gender,empty,F
7119,gender,***,F
7120,gender,***,F
7121,gender,empty,F
7122,gender,oF,F
7123,gender,qF,F
7124,gender,empty,F
7125,gender,***,F
7126,gender,sF,F
7127,gender,tF,F
7128,gender,***,F
7138,gender,empty,M
7155,gender,empty,F
7156,gender,empty,F
7157,gender,qF,F
7158,gender,empty,F
7159,gender,rF,F
7160,gender,lF,F
7161,gender,***,F
7162,gender,empty,F
7163,gender,dF,F
7164,gender,empty,F
7165,gender,sF,F
7166,gender,xF,F
7167,gender,aF,F
7168,gender,yF,F
7169,gender,empty,F
7170,gender,***,F
7171,gender,cF,F
7172,gender,empty,F
7173,gender,empty,F
7174,gender,empty,F
7175,gender,iF,F
7176,gender,dF,F
7177,gender,aF,F
7183,gender,empty,M
7210,gender,empty,M
7214,gender,empty,M
7269,gender,empty,M
7279,gender,bF,F
7280,gender,empty,F
7281,gender,tF,F
7282,gender,***,F
7283,gender,***,F
7284,gender,fF,F
7285,gender,lF,F
7286,gender,***,F
7287,gender,hF,F
7288,gender,wF,F
7289,gender,empty,F
7290,gender,***,F
7291,gender,empty,F
7292,gender,empty,F
7293,gender,iF,F
7294,gender,aF,F
7295,gender,wF,F
7296,gender,empty,F
7297,gender,empty,F
7298,gender,hF,F
7315,gender,empty,M
7325,gender,hF,F
7326,gender,***,F
7327,gender,lF,F
7328,gender,jF,F
7329,gender,gF,F
7330,gender,eF,F
7331,gender,empty,F
7332,gender,empty,F
7333,gender,mF,F
7334,gender,yF,F
7335,gender,empty,F
7336,gender,***,F
7337,gender,vF,F
7338,gender,cF,F
7339,gender,***,F
7340,gender,bF,F
7341,gender,***,F
7343,gender,empty,F
7344,gender,xF,F
7345,gender,jF,F
7346,gender,aF,F
7347,gender,***,F
7348,gender,***,F
7349,gender,eF,F
7350,gender,mF,F
7351,gender,empty,F
7352,gender,***,F
7353,gender,lF,F
7354,gender,oF,F
7355,gender,bF,F
7356,gender,***,F
7357,gender,empty,F
7358,gender,empty,F
7372,gender,empty,F
7373,gender,dF,F
7374,gender,***,F
7375,gender,***,F
7376,gender,empty,F
7377,gender,bF,F
7378,gender,empty,F
7379,gender,empty,F
7380,gender,***,F
7381,gender,zF,F
7382,gender,***,F
7383,gender,empty,F
7384,gender,***,F
7385,gender,empty,F
7386,gender,empty,F
7387,gender,fF,F
7406,gender,empty,F
7407,gender,empty,F
7408,gender,empty,F
7409,gender,tF,F
7410,gender,***,F
7411,gender,***,F
7412,gender,sF,F
7413,gender,empty,F
7414,gender,empty,F
7415,gender,jF,F
7416,gender,***,F
7417,gender,cF,F
7418,gender,empty,F
7419,gender,***,F
7420,gender,***,F
7421,gender,yF,F
7422,gender,empty,F
7423,gender,kF,F
7424,gender,***,F
7425,gender,qF,F
7426,gender,***,F
7428,gender,empty,F
7429,gender,rF,F
7430,gender,qF,F
7431,gender,empty,F
7432,gender,empty,F
7433,gender,qF,F
7434,gender,empty,F
7435,gender,***,F
7436,gender,mF,F
7437,gender,empty,F
7438,gender,empty,F
7439,gender,empty,F
7440,gender,***,F
7441,gender,***,F
7442,gender,empty,F
7483,gender,zF,F
7484,gender,***,F
7485,gender,***,F
7486,gender,empty,F
7487,gender,empty,F
7488,gender,wF,F
7489,gender,empty,F
7490,gender,empty,F
7491,gender,***,F
7492,gender,empty,F
7493,gender,***,F
7494,gender,empty,F
7495,gender,empty,F
7496,gender,empty,F
7497,gender,empty,F
7498,gender,***,F
7499,gender,iF,F
7500,gender,tF,F
7501,gender,***,F
7502,gender,wF,F
7504,gender,empty,F
7505,gender,gF,F
7506,gender,cF,F
7507,gender,***,F
7508,gender,***,F
7509,gender,lF,F
7510,gender,fF,F
7511,gender,empty,F
7512,gender,bF,F
7513,gender,oF,F
7514,gender,empty,F
7515,gender,***,F
7516,gender,***,F
7517,gender,cF,F
7530,gender,***,M
7542,gender,empty,F
7543,gender,empty,F
7544,gender,empty,F
7545,gender,***,F
7546,gender,***,F
7547,gender,iF,F
7548,gender,empty,F
7549,gender,***,F
7550,gender,empty,F
7551,gender,jF,F
7552,gender,empty,F
7553,gender,empty,F
7554,gender,***,F
7555,gender,fF,F
7556,gender,empty,F
7573,gender,uF,F
7574,gender,***,F
7575,gender,rF,F
7576,gender,***,F
7577,gender,empty,F
7578,gender,fF,F
7579,gender,empty,F
7580,gender,empty,F
7581,gender,xF,F
7582,gender,empty,F
