index,attribute,dirty_value,clean_value
393,journal_title,Cirug�_a Pedi��trica: Organo Oficial De La Sociedad Espa̱ola De Cirug�_a Pedi��trica,Cirug_a Peditrica: Organo Oficial De La Sociedad Espaola De Cirug_a Peditrica
456,journal_title,Nowoczesne biomateria��y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. Doniesienie wstepne.,Nowoczesne biomateria_y jako opatrunki hemostatyczne w chirurgii oszczedzajacej miazsz nerki--model zwierzecy. Doniesienie wstepne.
609,journal_title,Zeitschrift f��r Erkrankungen der Atmungsorgane mit Folia bronchologica,Zeitschrift fr Erkrankungen der Atmungsorgane mit Folia bronchologica
771,journal_title,Pr̩vention de l'insuffisance r̩nale induite par les produits de contrnste iodes,Prvention de l'insuffisance rnale induite par les produits de contrnste iodes
788,journal_title,Stomatologii��a,Stomatologiia
8,journal_issn,empty,1535-4970
19,journal_issn,Jan-68,68-Jan
121,journal_issn,Mar-22,22-Mar
131,journal_issn,Feb-14,14-Feb
132,journal_issn,Feb-37,37-Feb
138,journal_issn,empty,1170-7690
159,journal_issn,Jan-15,15-Jan
190,journal_issn,0033-8389 DO  - http://dx.doi.org/10.1016/j.rcl.2010715,0033-8389 DO  - http://dx.doi.org/10.1016/j.rcl.2010.07.015
236,journal_issn,Jan-47,47-Jan
238,journal_issn,Mar-17,17-Mar
265,journal_issn,empty,1931-3543
310,journal_issn,empty,1931-3543
348,journal_issn,1463-1318,1462-8910
392,journal_issn,Feb-62,62-Feb
395,journal_issn,empty,1098-4275
435,journal_issn,Feb-65,65-Feb
441,journal_issn,Feb-14,14-Feb
450,journal_issn,empty,1170-7690
490,journal_issn,empty,1098-4275
508,journal_issn,Nov-53,53-Nov
588,journal_issn,0268-0033 DO  - http://dx.doi.org/10.1016/j.clinbiomech.2015309,0268-0033 DO  - http://dx.doi.org/10.1016/j.clinbiomech.2015.03.009
608,journal_issn,0167-2789 DO  - http://dx.doi.org/10.1016/j.physd.2013712,0167-2789 DO  - http://dx.doi.org/10.1016/j.physd.2013.07.012
643,journal_issn,1525-1446,0737-1209
644,journal_issn,1524-4539,22-Sep
645,journal_issn,Jan-55,55-Jan
659,journal_issn,1524-4628,0039-2499
675,journal_issn,Jan-14,14-Jan
691,journal_issn,Sep-60,60-Sep
746,journal_issn,Sep-22,22-Sep
747,journal_issn,Mar-67,67-May
822,journal_issn,1930-739X,1930-7381
828,journal_issn,1532-5415,14-Feb
849,journal_issn,Mar-67,67-May
853,journal_issn,Sep-22,22-Sep
855,journal_issn,1423-0356,0025-7931
858,journal_issn,Sep-22,22-Sep
859,journal_issn,empty,1098-4275
894,journal_issn,1399-3003,0903-1936
901,journal_issn,Mar-22,22-Mar
915,journal_issn,1099-1611,1057-9249
919,journal_issn,Mar-09,9-Mar
928,journal_issn,empty,1098-4275
941,journal_issn,empty,1462-2416
963,journal_issn,0966-6362 DO  - http://dx.doi.org/10.1016/j.gaitpost.2010402,0966-6362 DO  - http://dx.doi.org/10.1016/j.gaitpost.2010.04.002
984,journal_issn,Feb-65,65-Feb
991,journal_issn,Feb-65,65-Feb
2,article_jvolumn,empty,-1
110,article_jvolumn,empty,-1
182,article_jvolumn,empty,-1
197,article_jvolumn,empty,-1
210,article_jvolumn,empty,-1
313,article_jvolumn,empty,-1
324,article_jvolumn,empty,-1
341,article_jvolumn,empty,1
357,article_jvolumn,empty,1
361,article_jvolumn,empty,-1
446,article_jvolumn,empty,-1
523,article_jvolumn,empty,-1
534,article_jvolumn,empty,-1
550,article_jvolumn,empty,-1
551,article_jvolumn,empty,-1
643,article_jvolumn,empty,-1
769,article_jvolumn,empty,-1
792,article_jvolumn,empty,-1
862,article_jvolumn,empty,-1
867,article_jvolumn,empty,-1
888,article_jvolumn,empty,-1
998,article_jvolumn,empty,-1
2,article_jissue,empty,-1
17,article_jissue,empty,-1
34,article_jissue,empty,-1
48,article_jissue,empty,-1
56,article_jissue,empty,-1
65,article_jissue,empty,-1
66,article_jissue,empty,1
123,article_jissue,empty,-1
158,article_jissue,empty,-1
176,article_jissue,empty,-1
182,article_jissue,empty,-1
197,article_jissue,empty,-1
198,article_jissue,empty,-1
201,article_jissue,empty,-1
210,article_jissue,empty,1
238,article_jissue,empty,-1
241,article_jissue,empty,-1
298,article_jissue,empty,-1
313,article_jissue,empty,-1
324,article_jissue,empty,-1
332,article_jissue,empty,-1
341,article_jissue,empty,-1
354,article_jissue,empty,-1
357,article_jissue,empty,-1
361,article_jissue,empty,-1
366,article_jissue,empty,-1
422,article_jissue,empty,-1
437,article_jissue,empty,1
446,article_jissue,empty,-1
447,article_jissue,empty,-1
474,article_jissue,empty,-1
513,article_jissue,empty,-1
533,article_jissue,empty,-1
534,article_jissue,empty,-1
550,article_jissue,empty,-1
551,article_jissue,empty,-1
605,article_jissue,empty,-1
643,article_jissue,empty,-1
705,article_jissue,empty,-1
713,article_jissue,empty,-1
745,article_jissue,empty,-1
769,article_jissue,empty,-1
772,article_jissue,empty,-1
792,article_jissue,empty,-1
862,article_jissue,empty,-1
863,article_jissue,empty,-1
888,article_jissue,empty,-1
900,article_jissue,empty,-1
969,article_jissue,empty,-1
973,article_jissue,empty,-1
976,article_jissue,empty,-1
978,article_jissue,empty,-1
998,article_jissue,empty,-1
2,article_jcreated_at,4/2/15,2/15/04
3,article_jcreated_at,12/1/06,1/6/12
4,article_jcreated_at,1/1/13,1/13/01
5,article_jcreated_at,10/1/15,1/15/10
6,article_jcreated_at,1/1/09,1/9/01
8,article_jcreated_at,7/1/01,1/1/07
9,article_jcreated_at,1/1/11,1/11/01
10,article_jcreated_at,1/1/06,1/6/01
11,article_jcreated_at,1/1/09,1/9/01
12,article_jcreated_at,1/1/15,1/15/01
13,article_jcreated_at,1/1/13,1/13/01
14,article_jcreated_at,1/1/11,1/11/01
15,article_jcreated_at,1/1/11,1/11/01
17,article_jcreated_at,1/1/12,1/12/01
18,article_jcreated_at,1/1/05,1/5/01
20,article_jcreated_at,6/1/07,1/7/06
21,article_jcreated_at,12/1/13,1/13/12
22,article_jcreated_at,1/1/11,1/11/01
23,article_jcreated_at,12/1/14,1/14/12
25,article_jcreated_at,1/1/12,1/12/01
26,article_jcreated_at,3/1/14,1/14/03
27,article_jcreated_at,12/1/08,1/8/12
29,article_jcreated_at,1/1/13,1/13/01
30,article_jcreated_at,1/1/09,1/9/01
31,article_jcreated_at,12/1/08,1/8/12
32,article_jcreated_at,9/1/07,1/7/09
35,article_jcreated_at,2/1/15,1/15/02
36,article_jcreated_at,1/1/08,1/8/01
37,article_jcreated_at,1/1/14,1/14/01
38,article_jcreated_at,2/1/09,1/9/02
40,article_jcreated_at,6/1/08,1/8/06
42,article_jcreated_at,10/1/14,1/14/10
44,article_jcreated_at,1/1/14,1/14/01
45,article_jcreated_at,1/1/10,1/10/01
48,article_jcreated_at,1/1/13,1/13/01
49,article_jcreated_at,11/1/10,1/10/11
50,article_jcreated_at,1/1/10,1/10/01
53,article_jcreated_at,11/1/12,1/12/11
54,article_jcreated_at,11/1/10,1/10/11
55,article_jcreated_at,1/1/07,1/7/01
56,article_jcreated_at,12/4/14,4/14/12
57,article_jcreated_at,9/1/06,1/6/09
58,article_jcreated_at,1/1/12,1/12/01
59,article_jcreated_at,10/1/10,1/10/10
60,article_jcreated_at,12/1/14,1/14/12
61,article_jcreated_at,1/1/15,1/15/01
62,article_jcreated_at,4/1/02,1/2/04
63,article_jcreated_at,1/1/11,1/11/01
64,article_jcreated_at,1/1/05,1/5/01
65,article_jcreated_at,1/1/09,1/9/01
66,article_jcreated_at,1/1/08,1/8/01
67,article_jcreated_at,1/1/08,1/8/01
68,article_jcreated_at,1/1/10,1/10/01
69,article_jcreated_at,6/1/12,1/12/06
72,article_jcreated_at,1/1/12,1/12/01
74,article_jcreated_at,1/1/15,1/15/01
75,article_jcreated_at,7/1/03,1/3/07
76,article_jcreated_at,1/1/13,1/13/01
77,article_jcreated_at,1/1/11,1/11/01
78,article_jcreated_at,1/1/06,1/6/01
80,article_jcreated_at,1/1/08,1/8/01
81,article_jcreated_at,1/1/10,1/10/01
82,article_jcreated_at,2/1/07,1/7/02
83,article_jcreated_at,1/1/05,1/5/01
84,article_jcreated_at,5/1/15,1/15/05
85,article_jcreated_at,1/1/14,1/14/01
86,article_jcreated_at,1/1/08,1/8/01
87,article_jcreated_at,12/1/06,1/6/12
88,article_jcreated_at,1/1/12,1/12/01
90,article_jcreated_at,1/1/08,1/8/01
91,article_jcreated_at,3/1/09,1/9/03
92,article_jcreated_at,1/1/10,1/10/01
94,article_jcreated_at,1/1/11,1/11/01
95,article_jcreated_at,1/1/13,1/13/01
96,article_jcreated_at,1/1/07,1/7/01
97,article_jcreated_at,1/1/09,1/9/01
99,article_jcreated_at,9/1/02,1/2/09
102,article_jcreated_at,1/1/14,1/14/01
103,article_jcreated_at,1/1/15,1/15/01
104,article_jcreated_at,8/1/09,1/9/08
105,article_jcreated_at,4/1/14,1/14/04
106,article_jcreated_at,3/1/06,1/6/03
107,article_jcreated_at,1/1/12,1/12/01
108,article_jcreated_at,1/1/12,1/12/01
109,article_jcreated_at,4/1/03,1/3/04
111,article_jcreated_at,9/1/14,1/14/09
112,article_jcreated_at,1/1/13,1/13/01
113,article_jcreated_at,1/1/07,1/7/01
114,article_jcreated_at,1/1/11,1/11/01
115,article_jcreated_at,4/1/01,1/1/04
118,article_jcreated_at,1/1/10,1/10/01
122,article_jcreated_at,2/1/12,1/12/02
123,article_jcreated_at,1/1/13,1/13/01
124,article_jcreated_at,1/1/13,1/13/01
125,article_jcreated_at,1/1/11,1/11/01
126,article_jcreated_at,5/1/12,1/12/05
127,article_jcreated_at,1/1/11,1/11/01
128,article_jcreated_at,1/1/08,1/8/01
131,article_jcreated_at,1/1/13,1/13/01
132,article_jcreated_at,6/1/03,1/3/06
135,article_jcreated_at,1/1/05,1/5/01
137,article_jcreated_at,11/1/14,1/14/11
138,article_jcreated_at,1/1/05,1/5/01
139,article_jcreated_at,1/1/14,1/14/01
140,article_jcreated_at,1/1/14,1/14/01
141,article_jcreated_at,1/1/11,1/11/01
142,article_jcreated_at,1/1/09,1/9/01
143,article_jcreated_at,1/1/11,1/11/01
144,article_jcreated_at,1/1/05,1/5/01
145,article_jcreated_at,3/1/07,1/7/03
146,article_jcreated_at,1/1/12,1/12/01
148,article_jcreated_at,1/1/14,1/14/01
150,article_jcreated_at,5/1/04,1/4/05
151,article_jcreated_at,1/1/07,1/7/01
152,article_jcreated_at,10/1/12,1/12/10
157,article_jcreated_at,1/1/09,1/9/01
158,article_jcreated_at,12/1/13,1/13/12
159,article_jcreated_at,1/1/13,1/13/01
160,article_jcreated_at,1/1/14,1/14/01
162,article_jcreated_at,5/1/14,1/14/05
163,article_jcreated_at,1/1/14,1/14/01
164,article_jcreated_at,1/1/11,1/11/01
166,article_jcreated_at,1/1/07,1/7/01
167,article_jcreated_at,1/1/10,1/10/01
168,article_jcreated_at,8/1/08,1/8/08
169,article_jcreated_at,1/1/13,1/13/01
171,article_jcreated_at,7/1/06,1/6/07
172,article_jcreated_at,1/1/05,1/5/01
173,article_jcreated_at,12/1/14,1/14/12
175,article_jcreated_at,1/1/02,1/2/01
178,article_jcreated_at,1/1/09,1/9/01
179,article_jcreated_at,1/1/14,1/14/01
180,article_jcreated_at,10/1/13,1/13/10
181,article_jcreated_at,1/1/14,1/14/01
184,article_jcreated_at,1/1/07,1/7/01
185,article_jcreated_at,1/1/12,1/12/01
186,article_jcreated_at,1/1/12,1/12/01
188,article_jcreated_at,1/1/10,1/10/01
189,article_jcreated_at,1/1/12,1/12/01
191,article_jcreated_at,1/1/13,1/13/01
192,article_jcreated_at,1/1/09,1/9/01
193,article_jcreated_at,3/1/06,1/6/03
194,article_jcreated_at,8/2/06,2/6/08
195,article_jcreated_at,1/1/12,1/12/01
196,article_jcreated_at,1/1/09,1/9/01
198,article_jcreated_at,1/1/12,1/12/01
199,article_jcreated_at,7/1/14,1/14/07
200,article_jcreated_at,4/1/04,1/4/04
201,article_jcreated_at,12/1/14,1/14/12
202,article_jcreated_at,1/1/13,1/13/01
203,article_jcreated_at,7/1/07,1/7/07
204,article_jcreated_at,1/1/06,1/6/01
205,article_jcreated_at,1/1/13,1/13/01
206,article_jcreated_at,1/1/13,1/13/01
210,article_jcreated_at,9/10/15,10/15/09
211,article_jcreated_at,3/1/11,1/11/03
213,article_jcreated_at,1/1/02,1/2/01
215,article_jcreated_at,10/1/12,1/12/10
216,article_jcreated_at,1/1/12,1/12/01
218,article_jcreated_at,1/1/08,1/8/01
219,article_jcreated_at,1/1/10,1/10/01
220,article_jcreated_at,1/1/06,1/6/01
224,article_jcreated_at,1/1/09,1/9/01
227,article_jcreated_at,9/1/13,1/13/09
228,article_jcreated_at,6/1/01,1/1/06
229,article_jcreated_at,1/1/06,1/6/01
231,article_jcreated_at,1/1/06,1/6/01
232,article_jcreated_at,7/1/14,1/14/07
233,article_jcreated_at,1/1/09,1/9/01
234,article_jcreated_at,1/1/12,1/12/01
235,article_jcreated_at,1/1/13,1/13/01
236,article_jcreated_at,1/1/12,1/12/01
237,article_jcreated_at,12/1/03,1/3/12
239,article_jcreated_at,1/1/14,1/14/01
240,article_jcreated_at,11/1/01,1/1/11
241,article_jcreated_at,1/1/07,1/7/01
242,article_jcreated_at,2/1/12,1/12/02
243,article_jcreated_at,1/1/14,1/14/01
245,article_jcreated_at,1/1/13,1/13/01
246,article_jcreated_at,1/1/13,1/13/01
247,article_jcreated_at,1/1/10,1/10/01
248,article_jcreated_at,12/1/08,1/8/12
251,article_jcreated_at,9/1/02,1/2/09
252,article_jcreated_at,1/1/09,1/9/01
253,article_jcreated_at,1/1/11,1/11/01
256,article_jcreated_at,10/1/13,1/13/10
257,article_jcreated_at,4/1/14,1/14/04
258,article_jcreated_at,1/1/14,1/14/01
259,article_jcreated_at,5/1/14,1/14/05
260,article_jcreated_at,1/1/12,1/12/01
261,article_jcreated_at,10/1/06,1/6/10
263,article_jcreated_at,7/1/05,1/5/07
264,article_jcreated_at,1/1/05,1/5/01
265,article_jcreated_at,1/1/07,1/7/01
266,article_jcreated_at,2/1/06,1/6/02
267,article_jcreated_at,7/1/04,1/4/07
268,article_jcreated_at,1/1/15,1/15/01
269,article_jcreated_at,1/1/14,1/14/01
270,article_jcreated_at,1/1/03,1/3/01
272,article_jcreated_at,1/1/10,1/10/01
274,article_jcreated_at,1/1/11,1/11/01
276,article_jcreated_at,1/1/11,1/11/01
278,article_jcreated_at,5/1/02,1/2/05
279,article_jcreated_at,11/1/11,1/11/11
280,article_jcreated_at,1/1/15,1/15/01
282,article_jcreated_at,1/1/11,1/11/01
283,article_jcreated_at,9/1/14,1/14/09
284,article_jcreated_at,1/1/14,1/14/01
285,article_jcreated_at,1/1/07,1/7/01
287,article_jcreated_at,10/1/13,1/13/10
288,article_jcreated_at,1/1/14,1/14/01
289,article_jcreated_at,1/1/12,1/12/01
290,article_jcreated_at,1/1/14,1/14/01
292,article_jcreated_at,1/1/15,1/15/01
293,article_jcreated_at,2/1/09,1/9/02
295,article_jcreated_at,1/1/11,1/11/01
296,article_jcreated_at,3/1/14,1/14/03
297,article_jcreated_at,1/1/06,1/6/01
299,article_jcreated_at,1/1/14,1/14/01
300,article_jcreated_at,11/1/13,1/13/11
301,article_jcreated_at,1/1/04,1/4/01
302,article_jcreated_at,1/1/07,1/7/01
303,article_jcreated_at,1/1/10,1/10/01
304,article_jcreated_at,1/1/02,1/2/01
308,article_jcreated_at,1/1/03,1/3/01
309,article_jcreated_at,12/1/01,1/1/12
310,article_jcreated_at,1/1/15,1/15/01
312,article_jcreated_at,1/1/12,1/12/01
313,article_jcreated_at,10/8/15,8/15/10
314,article_jcreated_at,1/1/03,1/3/01
315,article_jcreated_at,1/1/10,1/10/01
316,article_jcreated_at,2/1/14,1/14/02
318,article_jcreated_at,1/1/09,1/9/01
319,article_jcreated_at,6/1/04,1/4/06
320,article_jcreated_at,6/1/14,1/14/06
321,article_jcreated_at,1/1/03,1/3/01
322,article_jcreated_at,1/1/13,1/13/01
323,article_jcreated_at,5/1/13,1/13/05
324,article_jcreated_at,1/7/15,7/15/01
325,article_jcreated_at,1/1/06,1/6/01
327,article_jcreated_at,5/1/12,1/12/05
329,article_jcreated_at,1/1/10,1/10/01
331,article_jcreated_at,1/1/13,1/13/01
332,article_jcreated_at,12/1/09,1/9/12
333,article_jcreated_at,1/1/06,1/6/01
334,article_jcreated_at,1/1/07,1/7/01
337,article_jcreated_at,10/1/05,1/5/10
338,article_jcreated_at,1/1/12,1/12/01
339,article_jcreated_at,1/1/04,1/4/01
341,article_jcreated_at,10/9/15,9/15/10
344,article_jcreated_at,9/1/09,1/9/09
346,article_jcreated_at,1/1/05,1/5/01
347,article_jcreated_at,6/1/01,1/1/06
348,article_jcreated_at,3/1/09,1/9/03
349,article_jcreated_at,5/1/12,1/12/05
350,article_jcreated_at,1/1/09,1/9/01
351,article_jcreated_at,1/1/12,1/12/01
353,article_jcreated_at,1/1/15,1/15/01
354,article_jcreated_at,1/1/12,1/12/01
355,article_jcreated_at,8/1/15,1/15/08
356,article_jcreated_at,1/1/10,1/10/01
357,article_jcreated_at,3/7/15,7/15/03
358,article_jcreated_at,7/1/08,1/8/07
362,article_jcreated_at,1/1/06,1/6/01
363,article_jcreated_at,2/1/13,1/13/02
365,article_jcreated_at,1/1/12,1/12/01
366,article_jcreated_at,1/1/14,1/14/01
367,article_jcreated_at,1/1/09,1/9/01
369,article_jcreated_at,1/1/10,1/10/01
370,article_jcreated_at,1/1/11,1/11/01
372,article_jcreated_at,9/2/14,2/14/09
373,article_jcreated_at,1/1/12,1/12/01
374,article_jcreated_at,1/1/14,1/14/01
375,article_jcreated_at,1/1/05,1/5/01
376,article_jcreated_at,7/1/14,1/14/07
377,article_jcreated_at,1/1/15,1/15/01
378,article_jcreated_at,1/1/12,1/12/01
380,article_jcreated_at,1/1/04,1/4/01
381,article_jcreated_at,5/1/06,1/6/05
383,article_jcreated_at,8/1/05,1/5/08
384,article_jcreated_at,1/1/12,1/12/01
385,article_jcreated_at,1/1/09,1/9/01
387,article_jcreated_at,1/1/07,1/7/01
388,article_jcreated_at,1/1/05,1/5/01
390,article_jcreated_at,1/1/12,1/12/01
393,article_jcreated_at,7/1/08,1/8/07
394,article_jcreated_at,12/1/08,1/8/12
395,article_jcreated_at,1/1/12,1/12/01
396,article_jcreated_at,8/1/12,1/12/08
397,article_jcreated_at,4/1/14,1/14/04
398,article_jcreated_at,1/1/11,1/11/01
400,article_jcreated_at,3/1/14,1/14/03
401,article_jcreated_at,1/1/13,1/13/01
402,article_jcreated_at,2/1/14,1/14/02
403,article_jcreated_at,1/1/14,1/14/01
404,article_jcreated_at,1/1/12,1/12/01
405,article_jcreated_at,2/1/13,1/13/02
407,article_jcreated_at,4/1/09,1/9/04
408,article_jcreated_at,7/1/13,1/13/07
409,article_jcreated_at,1/1/04,1/4/01
411,article_jcreated_at,1/1/10,1/10/01
412,article_jcreated_at,3/1/06,1/6/03
413,article_jcreated_at,11/1/10,1/10/11
417,article_jcreated_at,2/1/13,1/13/02
419,article_jcreated_at,1/1/04,1/4/01
421,article_jcreated_at,1/1/08,1/8/01
423,article_jcreated_at,1/1/12,1/12/01
424,article_jcreated_at,1/1/15,1/15/01
425,article_jcreated_at,1/1/09,1/9/01
428,article_jcreated_at,12/1/09,1/9/12
432,article_jcreated_at,1/1/07,1/7/01
433,article_jcreated_at,1/1/11,1/11/01
434,article_jcreated_at,1/1/13,1/13/01
436,article_jcreated_at,1/1/08,1/8/01
437,article_jcreated_at,1/1/14,1/14/01
438,article_jcreated_at,1/1/11,1/11/01
439,article_jcreated_at,1/1/15,1/15/01
442,article_jcreated_at,4/1/14,1/14/04
443,article_jcreated_at,6/1/14,1/14/06
444,article_jcreated_at,1/1/07,1/7/01
445,article_jcreated_at,1/1/07,1/7/01
447,article_jcreated_at,1/1/13,1/13/01
448,article_jcreated_at,1/1/07,1/7/01
449,article_jcreated_at,5/1/14,1/14/05
450,article_jcreated_at,1/1/03,1/3/01
451,article_jcreated_at,5/1/09,1/9/05
452,article_jcreated_at,9/1/12,1/12/09
453,article_jcreated_at,1/1/10,1/10/01
454,article_jcreated_at,1/1/11,1/11/01
455,article_jcreated_at,1/1/04,1/4/01
456,article_jcreated_at,1/1/07,1/7/01
457,article_jcreated_at,1/1/09,1/9/01
458,article_jcreated_at,12/1/12,1/12/12
459,article_jcreated_at,1/1/09,1/9/01
460,article_jcreated_at,1/1/09,1/9/01
461,article_jcreated_at,1/1/12,1/12/01
462,article_jcreated_at,11/1/13,1/13/11
463,article_jcreated_at,12/1/14,1/14/12
464,article_jcreated_at,1/1/04,1/4/01
465,article_jcreated_at,1/1/13,1/13/01
466,article_jcreated_at,1/1/11,1/11/01
467,article_jcreated_at,1/1/15,1/15/01
468,article_jcreated_at,5/1/11,1/11/05
470,article_jcreated_at,1/1/13,1/13/01
471,article_jcreated_at,1/1/13,1/13/01
472,article_jcreated_at,5/1/09,1/9/05
473,article_jcreated_at,4/3/15,3/15/04
474,article_jcreated_at,1/1/13,1/13/01
475,article_jcreated_at,7/1/12,1/12/07
477,article_jcreated_at,3/1/14,1/14/03
479,article_jcreated_at,1/1/11,1/11/01
480,article_jcreated_at,4/1/09,1/9/04
481,article_jcreated_at,1/1/06,1/6/01
483,article_jcreated_at,4/1/11,1/11/04
487,article_jcreated_at,3/1/10,1/10/03
491,article_jcreated_at,1/1/14,1/14/01
492,article_jcreated_at,7/1/12,1/12/07
493,article_jcreated_at,9/1/10,1/10/09
494,article_jcreated_at,1/1/07,1/7/01
496,article_jcreated_at,8/1/13,1/13/08
497,article_jcreated_at,1/1/10,1/10/01
498,article_jcreated_at,1/1/05,1/5/01
499,article_jcreated_at,1/1/11,1/11/01
500,article_jcreated_at,1/1/04,1/4/01
501,article_jcreated_at,2/12/07,12/7/02
503,article_jcreated_at,1/1/11,1/11/01
504,article_jcreated_at,1/1/09,1/9/01
506,article_jcreated_at,3/1/08,1/8/03
509,article_jcreated_at,1/1/13,1/13/01
510,article_jcreated_at,1/1/13,1/13/01
511,article_jcreated_at,1/1/02,1/2/01
512,article_jcreated_at,6/1/15,1/15/06
513,article_jcreated_at,1/1/13,1/13/01
516,article_jcreated_at,4/1/14,1/14/04
517,article_jcreated_at,1/1/11,1/11/01
518,article_jcreated_at,8/1/13,1/13/08
519,article_jcreated_at,10/1/11,1/11/10
522,article_jcreated_at,1/1/13,1/13/01
524,article_jcreated_at,4/1/15,1/15/04
525,article_jcreated_at,10/3/14,3/14/10
526,article_jcreated_at,10/5/08,5/8/10
527,article_jcreated_at,3/1/08,1/8/03
528,article_jcreated_at,1/1/14,1/14/01
529,article_jcreated_at,1/1/14,1/14/01
530,article_jcreated_at,6/1/09,1/9/06
532,article_jcreated_at,5/11/07,11/7/05
535,article_jcreated_at,5/1/01,1/1/05
538,article_jcreated_at,10/1/11,1/11/10
539,article_jcreated_at,1/1/06,1/6/01
540,article_jcreated_at,1/1/04,1/4/01
541,article_jcreated_at,5/1/05,1/5/05
544,article_jcreated_at,1/1/04,1/4/01
546,article_jcreated_at,1/1/05,1/5/01
547,article_jcreated_at,1/1/06,1/6/01
548,article_jcreated_at,1/1/14,1/14/01
552,article_jcreated_at,1/1/09,1/9/01
554,article_jcreated_at,1/1/07,1/7/01
