index,attribute,dirty_value,clean_value
177,brewery_name,Back East Bewing Company,Back East Brewing Company
179,brewery_name,empty,Back Forty Beer Company
190,brewery_name,empty,Banner Beer Company
192,brewery_name,Bare Hands sBrewery,Bare Hands Brewery
205,brewery_name,empty,Baxter Brewing Company
208,brewery_name,empty,Baxter Brewing Company
212,brewery_name,Baxter Brewing Comany,Baxter Brewing Company
250,brewery_name,empty,Big Muddy Brewing
251,brewery_name,empty,Big River Brewing Company
299,brewery_name,Blue Blood Brwing Company,Blue Blood Brewing Company
300,brewery_name,empty,Blue Blood Brewing Company
303,brewery_name,Blue Blood Brewng Company,Blue Blood Brewing Company
327,brewery_name,Bohemian Breewry,Bohemian Brewery
341,brewery_name,Bonfire Bewing Company,Bonfire Brewing Company
345,brewery_name,empty,Bonfire Brewing Company
346,brewery_name,empty,Bonfire Brewing Company
374,brewery_name,empty,Bozeman Brewing Company
377,brewery_name,Branclhine Brewing Company,Branchline Brewing Company
387,brewery_name,empty,Brew Link Brewing
393,brewery_name,Brweery Vivant,Brewery Vivant
394,brewery_name,Bdrewery Vivant,Brewery Vivant
395,brewery_name,Brewery Vivatn,Brewery Vivant
396,brewery_name,Birewery Vivant,Brewery Vivant
397,brewery_name,Brewery Vivat,Brewery Vivant
398,brewery_name,Brewemry Vivant,Brewery Vivant
399,brewery_name,Brewery Viavnt,Brewery Vivant
400,brewery_name,Bkrewery Vivant,Brewery Vivant
401,brewery_name,Brewry Vivant,Brewery Vivant
402,brewery_name,Bewery Vivant,Brewery Vivant
403,brewery_name,Brewey Vivant,Brewery Vivant
404,brewery_name,Brewery Vivannt,Brewery Vivant
405,brewery_name,Brwery Vivant,Brewery Vivant
406,brewery_name,BreweryV ivant,Brewery Vivant
407,brewery_name,Brewery cVivant,Brewery Vivant
408,brewery_name,Brewery iVvant,Brewery Vivant
409,brewery_name,Brewery Vviant,Brewery Vivant
410,brewery_name,BreweryVivant,Brewery Vivant
411,brewery_name,Brewery Vivnat,Brewery Vivant
412,brewery_name,Breweryp Vivant,Brewery Vivant
413,brewery_name,Brewrey Vivant,Brewery Vivant
414,brewery_name,rewery Vivant,Brewery Vivant
415,brewery_name,Breweyr Vivant,Brewery Vivant
416,brewery_name,Brewrey Vivant,Brewery Vivant
417,brewery_name,Brewery Vivnat,Brewery Vivant
418,brewery_name,aBrewery Vivant,Brewery Vivant
419,brewery_name,Brewery iVvant,Brewery Vivant
420,brewery_name,Brewery iVvant,Brewery Vivant
421,brewery_name,Brewery Vviant,Brewery Vivant
422,brewery_name,Brewery jVivant,Brewery Vivant
423,brewery_name,Breweroy Vivant,Brewery Vivant
424,brewery_name,Brewey Vivant,Brewery Vivant
425,brewery_name,Brfewery Vivant,Brewery Vivant
426,brewery_name,Breweryh Vivant,Brewery Vivant
427,brewery_name,Brewery tVivant,Brewery Vivant
428,brewery_name,Brewepry Vivant,Brewery Vivant
429,brewery_name,Brewer Vivant,Brewery Vivant
430,brewery_name,Brewery Viavnt,Brewery Vivant
431,brewery_name,Brewerry Vivant,Brewery Vivant
442,brewery_name,rewery Vivant,Brewery Vivant
443,brewery_name,Brewebry Vivant,Brewery Vivant
444,brewery_name,Brgewery Vivant,Brewery Vivant
445,brewery_name,Brewer Vivant,Brewery Vivant
446,brewery_name,Breweryf Vivant,Brewery Vivant
447,brewery_name,Brewery Vivnat,Brewery Vivant
448,brewery_name,Brewery Vkivant,Brewery Vivant
449,brewery_name,Breweyr Vivant,Brewery Vivant
450,brewery_name,Brewery Vivatn,Brewery Vivant
483,brewery_name,empty,Burn 'Em Brewing
504,brewery_name,COOP Alie Works,COOP Ale Works
509,brewery_name,Caldera Brewing Cmpany,Caldera Brewing Company
533,brewery_name,empty,Capital Brewery
536,brewery_name,Capital iBrewery,Capital Brewery
549,brewery_name,Carton Brewing ompany,Carton Brewing Company
559,brewery_name,empty,Catawba Brewing Company
563,brewery_name,empty,Catawba Island Brewing
575,brewery_name,Cenetr of the Universe Brewing C...,Center of the Universe Brewing C...
633,brewery_name,empty,Coalition Brewing Company
670,brewery_name,empty,Crow Peak Brewing Company
713,brewery_name,Despchutes Brewery,Deschutes Brewery
748,brewery_name,Eddyline Brewery & estaurant,Eddyline Brewery & Restaurant
762,brewery_name,Evil Czech Brewemry,Evil Czech Brewery
776,brewery_name,Fat wHead''s Brewery,Fat Head's Brewery
900,brewery_name,Golden Road rBewing,Golden Road Brewing
903,brewery_name,Golden Road Brewnig,Golden Road Brewing
917,brewery_name,empty,Goose Island Brewing Company
930,brewery_name,Grevat Crescent Brewery,Great Crescent Brewery
989,brewery_name,Grey Sail rewing of Rhode Island,Grey Sail Brewing of Rhode Island
997,brewery_name,Grifin Claw Brewing Company,Griffin Claw Brewing Company
1037,brewery_name,empty,Hawai'i Nui Brewing Co.
1042,brewery_name,Heavy Seas Ber,Heavy Seas Beer
1046,brewery_name,empty,Hess Brewing Company
1132,brewery_name,Jailbreak Brewing hCompany,Jailbreak Brewing Company
1137,brewery_name,empty,James Page Brewing Company
1194,brewery_name,empty,Latitude 42 Brewing Company
1249,brewery_name,Madtoree Brewing Company,Madtree Brewing Company
1329,brewery_name,empty,Miami Brewing Company
1337,brewery_name,empty,Mike Hess Brewing Company
1371,brewery_name,Minhas Craft Breewry,Minhas Craft Brewery
1411,brewery_name,empty,Mudshark Brewing Company
1413,brewery_name,Mudshrk Brewing Company,Mudshark Brewing Company
1432,brewery_name,NatianB rewery,Natian Brewery
1455,brewery_name,New Belgium Brewin Company,New Belgium Brewing Company
1477,brewery_name,New Orqleans Lager & Ale Brewing ...,New Orleans Lager & Ale Brewing ...
1494,brewery_name,empty,NorthGate Brewing
1649,brewery_name,Pine Street Brewpery,Pine Street Brewery
1659,brewery_name,empty,Pipeworks Brewing Company
1674,brewery_name,empty,Pug Ryan's Brewery
1682,brewery_name,Rahr & Sons Brewing Cmopany,Rahr & Sons Brewing Company
1726,brewery_name,Revolution Brewing Covmpany,Revolution Brewing Company
1727,brewery_name,Revolution Brewing Compayn,Revolution Brewing Company
1783,brewery_name,SaintA rcher Brewery,Saint Archer Brewery
1788,brewery_name,SanTan Brewing Copmany,SanTan Brewing Company
1837,brewery_name,SeventhS on Brewing Company,Seventh Son Brewing Company
1889,brewery_name,ka Brewing Company,Ska Brewing Company
1890,brewery_name,empty,Ska Brewing Company
1891,brewery_name,empty,Ska Brewing Company
1913,brewery_name,Smartmouth Brewng Company,Smartmouth Brewing Company
1933,brewery_name,Sockeye Brwing Company,Sockeye Brewing Company
1940,brewery_name,empty,South Austin Brewery
1952,brewery_name,empty,Southern Prohibition Brewing Com...
1957,brewery_name,Southern Star BrewingC ompany,Southern Star Brewing Company
1969,brewery_name,Speakasy Ale s& Lagers,Speakasy Ales & Lagers
1993,brewery_name,empty,Steamworks Brewing Company
1994,brewery_name,empty,Steamworks Brewing Company
2043,brewery_name,Sun KingB rewing Company,Sun King Brewing Company
2079,brewery_name,empty,Surly Brewing Company
2086,brewery_name,empty,Swamp Head Brewery
2101,brewery_name,TaivlGate Beer,TailGate Beer
2110,brewery_name,Tallgrass Brewign Company,Tallgrass Brewing Company
2124,brewery_name,TampaB ay Brewing Company,Tampa Bay Brewing Company
2138,brewery_name,Texian Brewig Co.,Texian Brewing Co.
2149,brewery_name,empty,The Black Tooth Brewing Company
2172,brewery_name,Third Street rBewhouse,Third Street Brewhouse
2199,brewery_name,Tin Roof Brewingv Company,Tin Roof Brewing Company
2208,brewery_name,empty,Tractor Brewing Company
2214,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2215,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2216,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2217,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2218,brewery_name,empty,Tr?egs Brewing Company
2240,brewery_name,empty,Two Brothers Brewing Company
2246,brewery_name,Two Henrys Brewnig Company,Two Henrys Brewing Company
2302,brewery_name,empty,Utah Brewers Cooperative
2315,brewery_name,empty,Voodoo Brewery
2326,brewery_name,empty,Wachusett Brewing Company
2357,brewery_name,empty,White Flame Brewing Company
2392,brewery_name,Wolverine State Brewzing Company,Wolverine State Brewing Company
2394,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
2395,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
2401,brewery_name,empty,Worthy Brewing Company
54,city,Cjolumbus,Columbus
68,city,empty,Louisville
74,city,Louisivlle,Louisville
76,city,empty,Louisville
102,city,empty,Boonville
105,city,Boonvlile,Boonville
149,city,Atoria,Astoria
174,city,empty,Bloomfield
216,city,Lwell,Lowell
236,city,lApine,Alpine
242,city,empty,Broomfield
274,city,Hamiltno,Hamilton
352,city,Eale,Eagle
385,city,ampa,Tampa
390,city,Grand Raipds,Grand Rapids
394,city,Grand Rapeids,Grand Rapids
395,city,Gnrand Rapids,Grand Rapids
396,city,Gransd Rapids,Grand Rapids
397,city,Grand mRapids,Grand Rapids
398,city,rand Rapids,Grand Rapids
399,city,Grand apids,Grand Rapids
400,city,Grand Rapis,Grand Rapids
401,city,Gradn Rapids,Grand Rapids
402,city,Grancd Rapids,Grand Rapids
403,city,Grand Rapisd,Grand Rapids
404,city,Grand Rapisd,Grand Rapids
405,city,Grand Rapdis,Grand Rapids
406,city,Gramnd Rapids,Grand Rapids
407,city,rGand Rapids,Grand Rapids
408,city,Grancd Rapids,Grand Rapids
409,city,Grnd Rapids,Grand Rapids
410,city,Grkand Rapids,Grand Rapids
411,city,Grand Rsapids,Grand Rapids
412,city,Grand Rapcids,Grand Rapids
413,city,bGrand Rapids,Grand Rapids
414,city,Grgand Rapids,Grand Rapids
415,city,rand Rapids,Grand Rapids
416,city,Grad Rapids,Grand Rapids
417,city,Grnd Rapids,Grand Rapids
418,city,rand Rapids,Grand Rapids
419,city,Grand Rapds,Grand Rapids
420,city,Grand Rpaids,Grand Rapids
421,city,Grand Rpids,Grand Rapids
422,city,Grand Rapidns,Grand Rapids
423,city,Gran dRapids,Grand Rapids
424,city,Grand Raids,Grand Rapids
425,city,Gand Rapids,Grand Rapids
426,city,Greand Rapids,Grand Rapids
427,city,Gradn Rapids,Grand Rapids
428,city,Grand Rapilds,Grand Rapids
429,city,GrandR apids,Grand Rapids
430,city,Grand Rapisd,Grand Rapids
431,city,empty,Grand Rapids
432,city,Grand Rapis,Grand Rapids
433,city,Gran dRapids,Grand Rapids
443,city,Gradn Rapids,Grand Rapids
444,city,Grand Rapidos,Grand Rapids
445,city,Grad Rapids,Grand Rapids
446,city,Grand Raepids,Grand Rapids
447,city,rand Rapids,Grand Rapids
448,city,Grand Rapis,Grand Rapids
449,city,lGrand Rapids,Grand Rapids
450,city,Grand aRpids,Grand Rapids
483,city,Michpigan City,Michigan City
527,city,Gloucesetr,Gloucester
536,city,Middlton,Middleton
554,city,Portalnd,Portland
563,city,empty,Port Clinton
567,city,empty,Seven Points
592,city,empty,Cheboygan
630,city,empty,Nantucket
667,city,empty,Spearfish
690,city,empty,Aurora
700,city,empty,Dallas
746,city,empty,Buena Vista
749,city,Buena Vitsa,Buena Vista
761,city,Misahwaka,Mishawaka
820,city,empty,Pawtucket
821,city,empty,Pawtucket
828,city,empty,Astoria
834,city,empty,Astoria
846,city,empty,Dallas
854,city,Tmepe,Tempe
931,city,empty,Aurora
933,city,empty,Aurora
994,city,empty,Birmingham
995,city,empty,Birmingham
1019,city,empty,Boston
1024,city,Bostuon,Boston
1027,city,empty,Boston
1072,city,empty,Austin
1102,city,Mfinneapolis,Minneapolis
1126,city,Nshville,Nashville
1130,city,empty,Athens
1163,city,Missoua,Missoula
1165,city,empty,Missoula
1272,city,empty,Santee
1323,city,Hiol,Hilo
1326,city,empty,Miami
1342,city,empty,Chicago
1357,city,empty,Milwaukee
1367,city,empty,Monroe
1376,city,San iego,San Diego
1392,city,empty,San Diego
1413,city,empty,Lake Havasu City
1434,city,Porltand,Portland
1474,city,New Olreans,New Orleans
1491,city,empty,Slippery Rock
1505,city,empty,Ipswich
1509,city,empty,O'Fallon
1523,city,Arvaad,Arvada
1599,city,Brevadr,Brevard
1601,city,empty,Brevard
1633,city,empty,Comstock Park
1636,city,SanAntonio,San Antonio
1700,city,Wooodinville,Woodinville
1709,city,Denvre,Denver
1862,city,empty,Brooklyn
1865,city,Brooklny,Brooklyn
1873,city,Brodoklyn,Brooklyn
1890,city,Durngo,Durango
1897,city,hicago,Chicago
1902,city,Potttsown,Pottstown
2027,city,empty,St Mary's
2035,city,empty,Indianapolis
2037,city,Idianapolis,Indianapolis
2046,city,empty,Indianapolis
2084,city,zBrooklyn Center,Brooklyn Center
2117,city,empty,Manhattan
2119,city,Manhattn,Manhattan
2133,city,vEanston,Evanston
2156,city,empty,Bronx
2305,city,aSlt Lake City,Salt Lake City
2325,city,Westminstcer,Westminster
2344,city,empty,Westfield
2354,city,Hookxsett,Hooksett
2399,city,empty,Bend
75,state,empty,KY
108,state,CiA,CA
109,state,kCA,CA
110,state,A,CA
111,state,AC,CA
112,state,CvA,CA
113,state,AC,CA
114,state,A,CA
115,state,AC,CA
116,state,A,CA
117,state,AC,CA
118,state,AC,CA
119,state,AC,CA
131,state,empty,NC
180,state,empty,AL
278,state,empty,CA
282,state,empty,CO
328,state,empty,UT
346,state,empty,CO
353,state,O,CO
385,state,LF,FL
403,state,jMI,MI
419,state,empty,MI
454,state,dAK,AK
553,state,empty,OR
598,state,I,WI
603,state,empty,FL
606,state,empty,FL
662,state,A,GA
669,state,D,SD
683,state,empty,DC
694,state,CiA,CA
783,state,empty,OR
813,state,lPA,PA
840,state,empty,CA
850,state,empty,IN
892,state,A,CA
893,state,AC,CA
894,state,A,CA
895,state,AC,CA
896,state,A,CA
897,state,A,CA
898,state,CdA,CA
899,state,ClA,CA
900,state,CkA,CA
901,state,yCA,CA
902,state,A,CA
903,state,A,CA
904,state,ChA,CA
905,state,AC,CA
911,state,L,AL
957,state,ClO,CO
975,state,AI,IA
983,state,RmI,RI
996,state,MyI,MI
1004,state,IiL,IL
1019,state,empty,MA
1039,state,A,CA
1040,state,CjA,CA
1062,state,empty,OR
1065,state,empty,OR
1068,state,empty,OR
1106,state,N,MN
1115,state,empty,FL
1133,state,empty,WI
1138,state,empty,WI
1152,state,dTX,TX
1187,state,empty,WA
1266,state,empty,PA
1336,state,empty,CA
1337,state,qCA,CA
1338,state,CjA,CA
1339,state,vCA,CA
1340,state,AC,CA
1341,state,AC,CA
1356,state,empty,WI
1367,state,empty,WI
1369,state,IW,WI
1378,state,empty,CA
1387,state,AC,CA
1388,state,AC,CA
1389,state,A,CA
1390,state,zCA,CA
1391,state,AC,CA
1392,state,AC,CA
1393,state,A,CA
1399,state,Y,NY
1403,state,empty,MO
1410,state,empty,MI
1418,state,empty,OK
1449,state,O,CO
1511,state,OaR,OR
1527,state,O,CO
1530,state,A,IA
1594,state,OC,CO
1614,state,empty,ID
1650,state,xCA,CA
1661,state,C,NC
1677,state,empty,WA
1689,state,X,TX
1696,state,cMD,MD
1704,state,empty,CO
1738,state,EM,ME
1750,state,PnA,PA
1779,state,empty,CA
1784,state,CxA,CA
1785,state,CfA,CA
1786,state,ChA,CA
1809,state,AC,CA
1810,state,ClA,CA
1838,state,empty,OH
1914,state,empty,VA
1955,state,empty,TX
1981,state,LI,IL
2003,state,WcI,WI
2047,state,empty,IN
2059,state,uIN,IN
2142,state,empty,VT
2158,state,AC,CA
2159,state,CoA,CA
2212,state,CN,NC
2230,state,A,WA
2247,state,empty,CT
2264,state,empty,MI
2271,state,AC,CA
2302,state,T,UT
2309,state,empty,MI
2312,state,empty,PA
2332,state,empty,OH
2355,state,empty,NH
2363,state,LI,IL
2389,state,I,MI
2391,state,empty,VA
2396,state,empty,MA
