index,attribute,dirty_value,clean_value
392,brewery_name,rewery Vivant,Brewery Vivant
393,brewery_name,Breweory Vivant,Brewery Vivant
394,brewery_name,wBrewery Vivant,Brewery Vivant
395,brewery_name,mBrewery Vivant,Brewery Vivant
396,brewery_name,Brewpery Vivant,Brewery Vivant
397,brewery_name,Brewery ivant,Brewery Vivant
398,brewery_name,Brewer Vivant,Brewery Vivant
399,brewery_name,Brewery Vicvant,Brewery Vivant
417,brewery_name,Brewery Vivnt,Brewery Vivant
423,brewery_name,rewery Vivant,Brewery Vivant
424,brewery_name,Brewery Vvant,Brewery Vivant
425,brewery_name,Brewry Vivant,Brewery Vivant
426,brewery_name,Brewery Vivacnt,Brewery Vivant
427,brewery_name,Brewery Vivlant,Brewery Vivant
428,brewery_name,Brewry Vivant,Brewery Vivant
429,brewery_name,Brewery Vvant,Brewery Vivant
430,brewery_name,Brewey Vivant,Brewery Vivant
431,brewery_name,Brewery Vvivant,Brewery Vivant
432,brewery_name,Brewery Viavnt,Brewery Vivant
433,brewery_name,Brewery Viant,Brewery Vivant
434,brewery_name,Breewry Vivant,Brewery Vivant
435,brewery_name,Bprewery Vivant,Brewery Vivant
436,brewery_name,Brweery Vivant,Brewery Vivant
437,brewery_name,Brewey Vivant,Brewery Vivant
438,brewery_name,BreweryV ivant,Brewery Vivant
439,brewery_name,BreweryVivant,Brewery Vivant
440,brewery_name,Brewery Vivafnt,Brewery Vivant
441,brewery_name,Brewery Vvant,Brewery Vivant
442,brewery_name,Brewery Vivnt,Brewery Vivant
443,brewery_name,Brewervy Vivant,Brewery Vivant
444,brewery_name,Brewery Vzivant,Brewery Vivant
445,brewery_name,Brwery Vivant,Brewery Vivant
446,brewery_name,Bryewery Vivant,Brewery Vivant
447,brewery_name,Breweory Vivant,Brewery Vivant
448,brewery_name,Brewery Viant,Brewery Vivant
449,brewery_name,Brewery Vfivant,Brewery Vivant
450,brewery_name,Brweery Vivant,Brewery Vivant
470,brewery_name,Buckbean Brewivng Company,Buckbean Brewing Company
545,brewery_name,empty,Carolina Beer & Beverage
670,brewery_name,Crow Pak Brewing Company,Crow Peak Brewing Company
712,brewery_name,Denver Beer sCompany,Denver Beer Company
760,brewery_name,empty,Everybody's Brewing
779,brewery_name,Fat Brewing Company,Fate Brewing Company
840,brewery_name,Fort Point eer Company,Fort Point Beer Company
859,brewery_name,empty,Four Peaks Brewing Company
880,brewery_name,Fremonpt Brewing Company,Fremont Brewing Company
894,brewery_name,GoldenRoad Brewing,Golden Road Brewing
915,brewery_name,empty,Goose Island Brewery Company
955,brewery_name,empty,Great Divide Brewing Company
971,brewery_name,empty,Great River Brewery
1067,brewery_name,Hop Valley Braewing Company,Hop Valley Brewing Company
1118,brewery_name,Iron Hill Berwery & Restaurant,Iron Hill Brewery & Restaurant
1121,brewery_name,Jack''s Abby Craf tLagers,Jack's Abby Craft Lagers
1127,brewery_name,empty,Jackie O's Pub & Brewery
1130,brewery_name,empty,Jackie O's Pub & Brewery
1172,brewery_name,Keweenaw Brewing Comtpany,Keweenaw Brewing Company
1198,brewery_name,Laughing Dog Brewing oCmpany,Laughing Dog Brewing Company
1228,brewery_name,empty,Lost Rhino Brewing Company
1256,brewery_name,Mammoth Brewin Company,Mammoth Brewing Company
1277,brewery_name,empty,Marshall Wharf Brewing Company
1298,brewery_name,Mastt Brewing Company,Matt Brewing Company
1315,brewery_name,Mavericks Beer Company***,Mavericks Beer Company
1319,brewery_name,Meckley''s mCidery,Meckley's Cidery
1321,brewery_name,Mehana Brewign Co.,Mehana Brewing Co.
1328,brewery_name,empty,Miami Brewing Company
1346,brewery_name,empty,Mikerphone Brewing
1385,brewery_name,empty,Modern Monks Brewery
1402,brewery_name,empty,Morgan Street Brewery
1421,brewery_name,Narragasnett Brewing Company,Narragansett Brewing Company
1423,brewery_name,Narragansett Brewing Compayn,Narragansett Brewing Company
1435,brewery_name,empty,Natian Brewery
1450,brewery_name,New Belgium Brewing Compnay,New Belgium Brewing Company
1453,brewery_name,New Belgium Brewing Compnay,New Belgium Brewing Company
1470,brewery_name,ew England Brewing Company,New England Brewing Company
1480,brewery_name,New Repubrlic Brewing Company,New Republic Brewing Company
1489,brewery_name,oDa Brewing Company,NoDa Brewing Company
1509,brewery_name,empty,O'Fallon Brewery
1581,brewery_name,Oskar Blues Brwery,Oskar Blues Brewery
1583,brewery_name,Oskar Bluse Brewery,Oskar Blues Brewery
1609,brewery_name,Paeros Creek Brewing Company,Pateros Creek Brewing Company
1620,brewery_name,empty,Peak Organic Brewing Company
1650,brewery_name,Pine Stdreet Brewery,Pine Street Brewery
1687,brewery_name,Real Ael Brewing Company,Real Ale Brewing Company
1720,brewery_name,empty,Revolution Brewing
1737,brewery_name,ight Brain Brewery,Right Brain Brewery
1760,brewery_name,empty,Rochester Mills Brewing Company
1822,brewery_name,empty,Schlafly Brewing Company
1865,brewery_name,Sixpoint Craf tAles,Sixpoint Craft Ales
1879,brewery_name,empty,Sixpoint Craft Ales
1888,brewery_name,empty,Ska Brewing Company
1932,brewery_name,empty,Sockeye Brewing Company
1984,brewery_name,empty,Sprecher Brewing Company
2001,brewery_name,Stxevens Point Brewery,Stevens Point Brewery
2022,brewery_name,empty,Straight to Ale
2053,brewery_name,empty,Sun King Brewing Company
2098,brewery_name,TailGatoe Beer,TailGate Beer
2105,brewery_name,Tallgrass Brewig Company,Tallgrass Brewing Company
2143,brewery_name,empty,The Alchemist
2149,brewery_name,empty,The Black Tooth Brewing Company
2151,brewery_name,The Brewer'' Art,The Brewer's Art
2214,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2215,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2216,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2217,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2218,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2258,brewery_name,empty,Uinta Brewing Company
2352,brewery_name,empty,Weston Brewing Company
2394,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
2395,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
81,city,nLouisville,Louisville
82,city,Loiusville,Louisville
87,city,empty,Portland
121,city,empty,Hayward
143,city,empty,Bellingham
197,city,empty,Portland
203,city,Mhinneapolis,Minneapolis
229,city,empty,Duluth
255,city,empty,Missoula
261,city,Missuola,Missoula
327,city,empty,Midvale
362,city,Botson,Boston
390,city,Grnd Rapids,Grand Rapids
391,city,Grand Raids,Grand Rapids
392,city,Grand Rapdis,Grand Rapids
393,city,Grand Rapisd,Grand Rapids
394,city,Grandq Rapids,Grand Rapids
395,city,Gradn Rapids,Grand Rapids
396,city,Gradn Rapids,Grand Rapids
397,city,Grand Rapisd,Grand Rapids
398,city,Garnd Rapids,Grand Rapids
399,city,Garnd Rapids,Grand Rapids
400,city,Grand Rapis,Grand Rapids
401,city,Granwd Rapids,Grand Rapids
402,city,Gxrand Rapids,Grand Rapids
403,city,Garnd Rapids,Grand Rapids
404,city,rGand Rapids,Grand Rapids
405,city,Grad Rapids,Grand Rapids
406,city,GrandR apids,Grand Rapids
407,city,empty,Grand Rapids
408,city,empty,Grand Rapids
409,city,Grhand Rapids,Grand Rapids
410,city,Gand Rapids,Grand Rapids
411,city,Grand Rapitds,Grand Rapids
412,city,Grand Rapibds,Grand Rapids
413,city,Grand Raids,Grand Rapids
414,city,GrandR apids,Grand Rapids
415,city,Grand Rpids,Grand Rapids
416,city,Grand Raids,Grand Rapids
417,city,Grand Raids,Grand Rapids
418,city,Grando Rapids,Grand Rapids
419,city,Grad Rapids,Grand Rapids
420,city,Grand Rapeids,Grand Rapids
421,city,Grand Rapdis,Grand Rapids
422,city,Grandp Rapids,Grand Rapids
423,city,rand Rapids,Grand Rapids
429,city,Granxd Rapids,Grand Rapids
684,city,Wahington,Washington
686,city,Wkashington,Washington
694,city,empty,Diamond Springs
711,city,Denvaer,Denver
753,city,Jacksonvilsle Beach,Jacksonville Beach
853,city,empty,Tempe
869,city,empty,San Antonio
922,city,Wimlliams,Williams
928,city,Farmers Bracnh,Farmers Branch
930,city,empty,Aurora
992,city,Birminham,Birmingham
1001,city,empty,Loveland
1018,city,empty,Richmond
1021,city,empty,Boston
1040,city,Mill Valley***,Mill Valley
1167,city,Missoulya,Missoula
1211,city,empty,York
1222,city,Bridgewater rCorners,Bridgewater Corners
1237,city,empty,Flagstaff
1311,city,Lahaian,Lahaina
1504,city,empty,Eau Claire
1518,city,Portkland,Portland
1526,city,empty,Arvada
1536,city,empty,Danville
1549,city,Airway Heighst,Airway Heights
1601,city,Brevrad,Brevard
1616,city,empty,Garden City
1662,city,empty,Carlsbad
1688,city,Blanoc,Blanco
1791,city,empty,Chandler
1825,city,empty,Saint Louis
1827,city,empty,Saint Louis
1842,city,empty,Portland
1857,city,empty,Silverton
1866,city,Broolyn,Brooklyn
1868,city,Broklyn,Brooklyn
1907,city,Pottshtown,Pottstown
1918,city,empty,Jackson
1920,city,ackson,Jackson
1997,city,tevens Point,Stevens Point
2042,city,empty,Indianapolis
2074,city,Brooklyn Centre,Brooklyn Center
2131,city,Tellride,Telluride
2170,city,Cold Sprintg,Cold Spring
2179,city,empty,Charlottesville
2207,city,empty,Minnetonka
2239,city,empty,Warrenville
2286,city,empty,Boulder
2296,city,empty,Boulder
2360,city,empty,Portland
19,state,empty,OR
57,state,iIN,IN
66,state,empty,LA
90,state,AaK,AK
115,state,A,CA
173,state,empty,NC
180,state,ArL,AL
194,state,xAZ,AZ
234,state,empty,MA
278,state,bCA,CA
279,state,AC,CA
284,state,bCO,CO
303,state,empty,NE
324,state,TU,UT
327,state,empty,UT
341,state,empty,CO
376,state,empty,MT
450,state,empty,MI
455,state,KA,AK
456,state,KA,AK
457,state,AyK,AK
477,state,empty,IN
478,state,rIN,IN
513,state,RO,OR
531,state,AM,MA
543,state,eNC,NC
547,state,empty,NC
549,state,empty,NJ
551,state,J,NJ
583,state,AV,VA
606,state,empty,FL
624,state,dMA,MA
645,state,R,AR
646,state,RA,AR
647,state,R,AR
706,state,KnS,KS
708,state,K,AK
709,state,KA,AK
710,state,AxK,AK
782,state,iOR,OR
798,state,L,IL
803,state,empty,IL
854,state,Z,AZ
855,state,ZA,AZ
856,state,Z,AZ
857,state,ZA,AZ
858,state,ZA,AZ
859,state,ZA,AZ
881,state,empty,WA
910,state,L,AL
911,state,AqL,AL
912,state,LA,AL
913,state,AcL,AL
918,state,LI,IL
957,state,CvO,CO
968,state,empty,IA
970,state,AI,IA
1019,state,MgA,MA
1037,state,cHI,HI
1104,state,MqN,MN
1125,state,AP,PA
1127,state,empty,OH
1132,state,DM,MD
1138,state,empty,WI
1139,state,empty,NV
1150,state,uTX,TX
1159,state,KA,AK
1160,state,KA,AK
1161,state,KA,AK
1209,state,empty,PA
1227,state,empty,VT
1237,state,Z,AZ
1238,state,ZA,AZ
1239,state,Z,AZ
1259,state,empty,CA
1261,state,empty,PA
1317,state,I,MI
1333,state,AxK,AK
1334,state,KA,AK
1335,state,K,AK
1360,state,empty,WI
1402,state,empty,MO
1405,state,A,CA
1421,state,fRI,RI
1425,state,mRI,RI
1426,state,empty,RI
1537,state,A,PA
1544,state,empty,PA
1545,state,WeA,WA
1610,state,empty,CO
1635,state,X,TX
1648,state,empty,CO
1658,state,sMO,MO
1673,state,OC,CO
1675,state,OC,CO
1702,state,AW,WA
1787,state,empty,AZ
1788,state,AnZ,AZ
1789,state,ZA,AZ
1790,state,ZA,AZ
1892,state,dCO,CO
1938,state,empty,ID
2002,state,WnI,WI
2005,state,WgI,WI
2023,state,LA,AL
2024,state,L,AL
2107,state,rKS,KS
2133,state,empty,IL
2199,state,empty,LA
2210,state,NnM,NM
2220,state,O,CO
2221,state,nTX,TX
2250,state,empty,CT
2275,state,empty,MD
2332,state,H,OH
2354,state,NbH,NH
