index,attribute,dirty_value,clean_value
4779,gender,eF,F
4780,gender,empty,F
4781,gender,empty,F
4782,gender,empty,F
4783,gender,***,F
4784,gender,iF,F
4785,gender,empty,F
4786,gender,empty,F
4787,gender,pF,F
4788,gender,empty,F
4789,gender,empty,F
4790,gender,xF,F
4791,gender,***,F
4792,gender,***,F
4793,gender,empty,F
4794,gender,***,F
4795,gender,empty,F
4796,gender,empty,F
4797,gender,cF,F
4798,gender,***,F
4799,gender,empty,F
4801,gender,cF,F
4802,gender,empty,F
4803,gender,empty,F
4804,gender,***,F
4805,gender,lF,F
4806,gender,uF,F
4807,gender,sF,F
4808,gender,empty,F
4809,gender,***,F
5846,gender,empty,M
5926,gender,***,M
6487,gender,empty,M
6499,gender,empty,F
6948,gender,empty,F
7052,gender,empty,F
7090,gender,empty,M
7104,gender,empty,M
7202,gender,empty,M
7680,gender,empty,F
8274,gender,empty,F
8396,gender,***,F
9325,gender,empty,F
9484,gender,empty,F
9530,gender,empty,M
9654,gender,bM,M
10269,gender,empty,M
10317,gender,empty,M
10442,gender,empty,F
10924,gender,***,F
10943,gender,empty,M
10991,gender,empty,M
11218,gender,empty,M
11472,gender,sM,M
11524,gender,empty,M
11574,gender,empty,M
11637,gender,empty,F
11846,gender,***,F
12122,gender,iF,F
12544,gender,hM,M
12599,gender,empty,F
12653,gender,***,M
12751,gender,empty,M
12837,gender,empty,M
13352,gender,empty,F
13521,gender,***,M
13569,gender,empty,F
13689,gender,dF,F
13737,gender,empty,F
13838,gender,empty,M
13899,gender,empty,M
13947,gender,empty,F
13966,gender,empty,M
14067,gender,empty,M
14624,gender,empty,F
14665,gender,qM,M
15216,gender,empty,F
15229,gender,***,F
15444,gender,***,F
15578,gender,empty,F
16345,gender,empty,F
16433,gender,***,F
16637,gender,empty,F
16679,gender,empty,F
17305,gender,***,F
17428,gender,empty,F
17858,gender,empty,F
18309,gender,empty,M
18454,gender,empty,M
19059,gender,empty,M
19077,gender,empty,F
19263,gender,***,M
19511,gender,yM,M
19866,gender,***,F
20058,gender,empty,F
20157,gender,empty,M
20257,gender,oF,F
20560,gender,empty,M
20737,gender,empty,F
20799,gender,bF,F
20831,gender,cM,M
21285,gender,empty,F
21975,gender,empty,M
22056,gender,***,F
22088,gender,***,F
22089,gender,***,F
22417,gender,empty,M
22479,gender,empty,M
22581,gender,zF,F
22918,gender,***,F
23073,gender,***,M
23756,gender,empty,M
23833,gender,empty,F
24050,gender,***,M
24417,gender,lF,F
24712,gender,pM,M
25138,gender,gM,M
25146,gender,***,F
25435,gender,empty,F
25466,gender,xF,F
25468,gender,empty,F
25551,gender,empty,F
25842,gender,empty,M
25866,gender,empty,M
26058,gender,***,F
26134,gender,empty,F
26146,gender,empty,F
26242,gender,empty,M
26411,gender,empty,F
26621,gender,***,M
26870,gender,***,F
26994,gender,pF,F
27006,gender,***,F
27048,gender,empty,F
27119,gender,empty,F
27151,gender,empty,M
27375,gender,empty,F
27606,gender,***,F
27726,gender,empty,M
27979,gender,empty,M
28296,gender,empty,M
28426,gender,empty,M
28539,gender,***,F
28731,gender,empty,F
29063,gender,empty,F
29104,gender,empty,F
29221,gender,empty,F
29678,gender,uF,F
29720,gender,empty,F
29819,gender,empty,F
29996,gender,empty,M
30017,gender,zM,M
30087,gender,empty,M
30204,gender,rM,M
30234,gender,empty,F
30575,gender,***,M
30643,gender,empty,M
30777,gender,***,M
31236,gender,***,M
31402,gender,empty,F
31699,gender,empty,F
31863,gender,empty,M
31897,gender,wM,M
32713,gender,empty,M
33251,gender,***,M
33387,gender,empty,F
33440,gender,empty,F
33662,gender,empty,F
33763,gender,empty,F
33806,gender,hM,M
33832,gender,empty,F
33865,gender,empty,M
34261,gender,***,F
34768,gender,***,F
34819,gender,***,F
35151,gender,***,M
35362,gender,empty,F
35748,gender,empty,M
35920,gender,***,F
36179,gender,***,M
36467,gender,***,M
36508,gender,empty,M
36637,gender,***,F
36837,gender,empty,M
37107,gender,empty,F
37135,gender,empty,M
37420,gender,empty,F
37638,gender,bM,M
37924,gender,xM,M
38107,gender,empty,F
38197,gender,empty,M
38384,gender,empty,F
38484,gender,***,F
38564,gender,***,F
38962,gender,empty,F
39504,gender,empty,M
39687,gender,empty,M
40179,gender,gF,F
40215,gender,***,F
40399,gender,***,F
40539,gender,***,M
40582,gender,empty,M
40617,gender,***,F
40652,gender,empty,F
40999,gender,empty,F
41200,gender,empty,F
41707,gender,empty,M
41956,gender,empty,F
42343,gender,empty,F
42373,gender,empty,F
42377,gender,empty,F
42769,gender,empty,M
42852,gender,***,F
42894,gender,empty,M
43129,gender,empty,M
43229,gender,empty,M
43265,gender,***,M
43692,gender,empty,F
43767,gender,empty,M
44208,gender,***,F
44516,gender,empty,M
44829,gender,empty,M
44880,gender,empty,M
44990,gender,empty,M
45082,gender,empty,M
45212,gender,empty,M
45237,gender,empty,F
45571,gender,empty,F
45572,gender,empty,F
45573,gender,empty,F
45629,gender,empty,M
46185,gender,empty,M
46475,gender,empty,F
46511,gender,empty,M
46762,gender,empty,M
46929,gender,pM,M
47008,gender,empty,F
47222,gender,empty,F
47471,gender,empty,M
47852,gender,***,M
47871,gender,empty,F
48038,gender,rM,M
48047,gender,empty,F
48142,gender,empty,F
48221,gender,***,M
48477,gender,empty,M
48965,gender,empty,M
49137,gender,empty,F
49296,gender,empty,F
49428,gender,xF,F
49867,gender,empty,F
50350,gender,empty,M
50925,gender,empty,M
51366,gender,empty,M
51403,gender,empty,M
51882,gender,yM,M
51953,gender,kM,M
52236,gender,empty,M
52276,gender,empty,M
52485,gender,empty,M
52767,gender,empty,M
53123,gender,empty,F
53126,gender,empty,F
53240,gender,empty,M
53367,gender,sM,M
53679,gender,***,M
53825,gender,empty,M
54134,gender,empty,F
54547,gender,jM,M
54669,gender,qM,M
55331,gender,empty,M
55530,gender,empty,F
55740,gender,empty,F
55811,gender,***,M
56066,gender,empty,F
56134,gender,empty,F
56539,gender,empty,F
57043,gender,***,M
57249,gender,empty,M
57766,gender,***,F
57960,gender,empty,M
58057,gender,mM,M
58117,gender,empty,F
58160,gender,***,M
58268,gender,dF,F
58304,gender,qF,F
58364,gender,empty,M
58753,gender,empty,M
59102,gender,empty,M
59164,gender,empty,M
59334,gender,empty,M
59832,gender,empty,F
59876,gender,empty,M
60317,gender,empty,F
60674,gender,empty,F
60862,gender,empty,F
60866,gender,***,F
61220,gender,empty,F
61410,gender,***,F
61728,gender,empty,M
61771,gender,empty,M
62029,gender,empty,M
62203,gender,empty,F
62381,gender,empty,M
62560,gender,empty,M
62773,gender,empty,F
63289,gender,empty,M
63447,gender,empty,M
63542,gender,***,M
64096,gender,empty,M
64402,gender,empty,M
64754,gender,empty,M
64861,gender,empty,F
64941,gender,empty,M
65061,gender,empty,M
65386,gender,iF,F
65426,gender,empty,F
65744,gender,***,F
66146,gender,empty,F
66325,gender,empty,M
66530,gender,cF,F
66942,gender,empty,M
67181,gender,yM,M
67648,gender,empty,F
67650,gender,empty,F
67748,gender,empty,F
67874,gender,empty,M
67956,gender,empty,F
68004,gender,empty,M
68257,gender,empty,F
68461,gender,empty,M
68850,gender,empty,F
68868,gender,empty,F
68931,gender,empty,F
68941,gender,***,F
69130,gender,aF,F
69228,gender,empty,M
69404,gender,***,M
69786,gender,empty,M
71026,gender,empty,F
71146,gender,qM,M
71461,gender,empty,M
71486,gender,empty,F
71689,gender,empty,M
71802,gender,empty,F
71809,gender,empty,F
71940,gender,empty,M
72106,gender,lM,M
72141,gender,empty,M
72406,gender,empty,M
72707,gender,empty,F
72996,gender,empty,F
73154,gender,empty,F
73283,gender,dM,M
73448,gender,empty,M
73583,gender,empty,F
73887,gender,empty,M
73974,gender,empty,M
74119,gender,empty,F
74467,gender,***,F
74909,gender,empty,M
74986,gender,sM,M
74997,gender,empty,M
75150,gender,xM,M
75237,gender,***,F
75411,gender,empty,F
75645,gender,empty,M
75767,gender,empty,F
75974,gender,empty,M
76105,gender,empty,F
76131,gender,uF,F
76246,gender,empty,M
76391,gender,***,M
76453,gender,***,M
76509,gender,empty,F
76816,gender,empty,M
77107,gender,empty,F
78002,gender,empty,F
78011,gender,empty,F
78116,gender,empty,F
78359,gender,***,F
78465,gender,empty,F
78547,gender,empty,M
78772,gender,empty,F
78806,gender,dM,M
78897,gender,empty,M
79074,gender,fF,F
79199,gender,empty,M
79374,gender,empty,M
79440,gender,empty,M
79478,gender,empty,F
79536,gender,empty,F
79834,gender,empty,M
80164,gender,empty,F
80208,gender,empty,M
80353,gender,empty,F
80389,gender,empty,F
80452,gender,empty,M
80730,gender,empty,F
80815,gender,***,M
81183,gender,empty,M
81470,gender,oM,M
81472,gender,uM,M
81484,gender,***,M
81602,gender,empty,M
81972,gender,empty,F
82026,gender,empty,F
82160,gender,empty,M
82338,gender,empty,M
82422,gender,empty,F
82443,gender,empty,M
83934,gender,qF,F
84154,gender,empty,M
84296,gender,empty,F
84326,gender,empty,M
84607,gender,empty,M
84621,gender,lF,F
84738,gender,empty,M
84830,gender,empty,F
85042,gender,empty,F
85310,gender,empty,M
85368,gender,empty,M
85551,gender,empty,M
85616,gender,empty,M
85782,gender,***,M
85885,gender,cF,F
86264,gender,***,F
86362,gender,iM,M
86489,gender,jF,F
86492,gender,empty,F
86751,gender,empty,F
87014,gender,empty,M
87195,gender,yM,M
87300,gender,empty,F
87924,gender,empty,F
88132,gender,empty,M
88324,gender,***,F
88470,gender,***,F
88700,gender,***,F
88826,gender,eF,F
88849,gender,***,M
88882,gender,empty,F
88908,gender,oF,F
89124,gender,empty,F
89132,gender,empty,M
89341,gender,***,F
89472,gender,empty,M
90042,gender,empty,M
90146,gender,empty,M
90182,gender,empty,F
90441,gender,empty,F
90573,gender,empty,F
90963,gender,***,F
91086,gender,***,M
91261,gender,***,M
91302,gender,***,F
91372,gender,empty,M
91818,gender,iM,M
91971,gender,zM,M
92098,gender,empty,F
92381,gender,kF,F
92522,gender,empty,F
93094,gender,empty,F
93358,gender,***,F
93446,gender,empty,F
93849,gender,mM,M
93905,gender,empty,F
94250,gender,empty,M
94492,gender,iM,M
94637,gender,rF,F
94765,gender,empty,F
94842,gender,empty,F
95022,gender,empty,M
95212,gender,rF,F
95627,gender,empty,F
95781,gender,***,F
95880,gender,empty,M
96446,gender,pM,M
96510,gender,empty,M
97071,gender,empty,M
97102,gender,empty,F
97363,gender,empty,F
97764,gender,empty,M
97839,gender,empty,M
98249,gender,empty,F
98521,gender,empty,M
98883,gender,empty,F
99053,gender,mM,M
99860,gender,empty,F
100260,gender,***,F
100416,gender,eM,M
100505,gender,empty,F
100620,gender,***,M
100666,gender,empty,F
100716,gender,empty,M
101020,gender,empty,M
101027,gender,empty,M
101546,gender,***,F
102021,gender,empty,M
102184,gender,empty,M
102424,gender,***,F
102814,gender,empty,F
102839,gender,fM,M
103313,gender,jM,M
103633,gender,empty,M
103861,gender,empty,F
104175,gender,rF,F
104683,gender,***,F
104967,gender,empty,M
105172,gender,empty,M
105199,gender,***,M
105247,gender,empty,F
105392,gender,empty,M
105406,gender,empty,M
105490,gender,empty,M
105710,gender,***,F
105720,gender,empty,F
105994,gender,empty,F
106166,gender,kF,F
106238,gender,empty,F
106328,gender,***,M
106423,gender,empty,F
106428,gender,empty,F
107461,gender,empty,M
107670,gender,***,M
107977,gender,empty,M
108285,gender,***,M
108385,gender,wM,M
108415,gender,empty,M
108547,gender,empty,F
108578,gender,mF,F
108597,gender,empty,F
108759,gender,empty,F
108968,gender,empty,F
109019,gender,empty,F
109074,gender,empty,F
109092,gender,empty,F
109215,gender,empty,F
109280,gender,empty,F
109681,gender,empty,F
109721,gender,***,F
109946,gender,empty,M
109958,gender,empty,F
110325,gender,empty,F
110510,gender,***,F
110942,gender,***,F
111326,gender,empty,F
111463,gender,cF,F
111734,gender,empty,M
111808,gender,empty,F
111855,gender,***,M
112234,gender,***,M
112375,gender,***,F
112407,gender,***,F
112746,gender,empty,F
113758,gender,empty,M
113833,gender,empty,M
114059,gender,empty,M
114100,gender,jM,M
114106,gender,empty,M
114545,gender,empty,F
115196,gender,empty,M
115591,gender,***,M
116112,gender,***,F
116244,gender,empty,F
116488,gender,empty,M
116580,gender,kF,F
116894,gender,empty,M
116911,gender,empty,F
117251,gender,empty,M
117305,gender,empty,F
117890,gender,empty,F
118121,gender,empty,F
118171,gender,***,M
118534,gender,tM,M
118683,gender,empty,M
118807,gender,empty,M
119113,gender,empty,M
119164,gender,empty,M
119261,gender,bF,F
119499,gender,empty,F
119682,gender,***,M
119756,gender,empty,M
119870,gender,empty,M
120266,gender,lF,F
120318,gender,oF,F
120677,gender,empty,M
120815,gender,empty,F
121233,gender,empty,F
121510,gender,***,F
121520,gender,***,M
121583,gender,empty,F
121624,gender,empty,F
121779,gender,empty,M
121843,gender,empty,F
122022,gender,pM,M
122056,gender,empty,F
122097,gender,***,F
122499,gender,lM,M
122567,gender,empty,M
122706,gender,empty,F
122820,gender,empty,M
123405,gender,empty,F
123698,gender,empty,F
123854,gender,empty,M
124146,gender,empty,F
124218,gender,empty,F
125011,gender,***,F
125043,gender,xF,F
125648,gender,empty,M
125898,gender,empty,F
126002,gender,rM,M
126156,gender,empty,M
126309,gender,empty,M
126339,gender,empty,F
126536,gender,empty,F
126625,gender,empty,F
126820,gender,empty,M
126934,gender,empty,F
127136,gender,wM,M
127175,gender,empty,F
127482,gender,empty,M
127556,gender,empty,M
127568,gender,empty,M
127843,gender,empty,F
128439,gender,empty,M
128458,gender,empty,M
128527,gender,empty,F
128528,gender,empty,F
128870,gender,fM,M
129057,gender,empty,F
129087,gender,empty,M
130390,gender,***,M
130458,gender,empty,M
130729,gender,empty,F
130902,gender,empty,M
131225,gender,empty,F
131414,gender,empty,F
131772,gender,empty,M
131884,gender,***,F
131949,gender,empty,F
132219,gender,empty,F
132260,gender,empty,M
132373,gender,***,F
132495,gender,empty,M
132510,gender,empty,M
132519,gender,oF,F
132663,gender,empty,F
133858,gender,empty,M
134292,gender,empty,M
134397,gender,empty,F
134788,gender,***,M
134810,gender,empty,M
135265,gender,empty,F
135472,gender,empty,F
135565,gender,empty,M
135793,gender,***,M
136018,gender,empty,F
136056,gender,empty,M
136104,gender,empty,F
136612,gender,tF,F
136700,gender,empty,F
136868,gender,empty,M
136928,gender,empty,F
137205,gender,***,M
137595,gender,empty,F
137784,gender,empty,M
138036,gender,***,M
138250,gender,empty,F
138462,gender,empty,F
138511,gender,empty,M
138630,gender,***,M
138671,gender,***,F
138848,gender,empty,M
139051,gender,bM,M
139112,gender,***,M
139307,gender,empty,F
139547,gender,empty,M
139631,gender,empty,F
139747,gender,***,F
139770,gender,empty,F
140287,gender,empty,M
140334,gender,empty,F
140522,gender,tM,M
141396,gender,***,M
141586,gender,empty,F
141828,gender,empty,M
141866,gender,empty,M
142365,gender,empty,F
142407,gender,empty,F
142695,gender,empty,M
142999,gender,empty,F
143195,gender,empty,F
143522,gender,empty,M
143767,gender,sF,F
143913,gender,empty,M
144069,gender,empty,M
144092,gender,empty,M
144605,gender,empty,M
144660,gender,empty,F
144667,gender,***,F
144803,gender,empty,M
144938,gender,nF,F
144942,gender,***,F
145126,gender,empty,F
145165,gender,empty,F
146080,gender,***,F
146320,gender,empty,F
146503,gender,empty,M
146905,gender,empty,F
147086,gender,iF,F
147376,gender,wF,F
147514,gender,mF,F
147560,gender,empty,F
147735,gender,eM,M
148068,gender,empty,M
148078,gender,gM,M
148208,gender,empty,F
148450,gender,empty,M
148931,gender,empty,F
149238,gender,empty,M
149371,gender,empty,F
149497,gender,empty,F
150007,gender,empty,F
150220,gender,***,F
150413,gender,empty,M
150479,gender,empty,F
150566,gender,empty,F
151162,gender,empty,M
151212,gender,***,M
151514,gender,empty,M
151715,gender,empty,F
151956,gender,zF,F
152001,gender,empty,F
152055,gender,empty,F
152302,gender,empty,F
152402,gender,***,M
152424,gender,***,M
152616,gender,empty,M
152678,gender,***,F
152806,gender,empty,F
152945,gender,empty,M
153024,gender,empty,M
153093,gender,***,F
153313,gender,empty,M
153978,gender,empty,M
154209,gender,eM,M
154767,gender,empty,F
155042,gender,gF,F
155105,gender,empty,F
155126,gender,***,M
155180,gender,empty,M
155452,gender,***,M
155644,gender,empty,M
155656,gender,empty,F
155912,gender,empty,F
155977,gender,empty,F
156159,gender,yF,F
156801,gender,empty,F
157542,gender,fF,F
158405,gender,empty,M
158614,gender,empty,M
158703,gender,empty,F
158729,gender,yM,M
158862,gender,empty,F
158920,gender,empty,M
159170,gender,empty,F
159269,gender,yF,F
159277,gender,empty,F
159331,gender,empty,F
159531,gender,empty,F
160724,gender,empty,F
160786,gender,empty,M
160984,gender,empty,M
161285,gender,empty,F
161417,gender,empty,F
161587,gender,empty,F
161671,gender,zF,F
161683,gender,empty,M
161877,gender,uF,F
161892,gender,***,F
162046,gender,***,F
162083,gender,empty,M
162126,gender,empty,M
162256,gender,empty,M
162501,gender,empty,M
162810,gender,empty,M
162927,gender,***,F
163303,gender,***,F
163313,gender,empty,F
163351,gender,empty,F
163358,gender,vF,F
163370,gender,empty,M
163568,gender,lF,F
164040,gender,empty,F
164155,gender,***,F
164430,gender,***,F
164583,gender,empty,M
164762,gender,empty,F
164798,gender,empty,F
164970,gender,empty,M
165074,gender,yM,M
165592,gender,empty,F
165935,gender,empty,F
166037,gender,empty,M
166203,gender,nF,F
166396,gender,empty,F
166403,gender,empty,F
166449,gender,empty,F
166662,gender,empty,F
166671,gender,empty,F
166810,gender,empty,F
166831,gender,fF,F
166921,gender,empty,M
