index,attribute,dirty_value,clean_value
5636,gender,***,F
5637,gender,***,F
5638,gender,empty,F
5639,gender,***,F
5640,gender,vF,F
5641,gender,empty,F
5642,gender,kF,F
5643,gender,empty,F
5644,gender,***,F
5645,gender,empty,F
5646,gender,rF,F
5661,gender,empty,M
5672,gender,jM,M
5676,gender,empty,F
5677,gender,gF,F
5678,gender,empty,F
5679,gender,***,F
5680,gender,empty,F
5681,gender,***,F
5682,gender,***,F
5683,gender,lF,F
5684,gender,***,F
5685,gender,nF,F
5686,gender,empty,F
5687,gender,qF,F
5688,gender,qF,F
5689,gender,***,F
5690,gender,mF,F
5691,gender,pF,F
5692,gender,empty,F
5693,gender,cF,F
5694,gender,empty,F
5695,gender,empty,F
5702,gender,empty,M
5761,gender,***,F
5762,gender,kF,F
5763,gender,gF,F
5764,gender,***,F
5765,gender,aF,F
5766,gender,empty,F
5767,gender,***,F
5768,gender,hF,F
5769,gender,empty,F
5770,gender,nF,F
5771,gender,***,F
5772,gender,empty,F
5773,gender,dF,F
5774,gender,xF,F
5775,gender,***,F
5776,gender,empty,F
5777,gender,zF,F
5778,gender,***,F
5779,gender,***,F
5780,gender,dF,F
5781,gender,***,F
5783,gender,***,F
5784,gender,empty,F
5785,gender,eF,F
5786,gender,empty,F
5787,gender,oF,F
5788,gender,iF,F
5789,gender,***,F
5790,gender,empty,F
5791,gender,xF,F
5792,gender,xF,F
5793,gender,aF,F
5794,gender,empty,F
5795,gender,tF,F
5796,gender,***,F
5797,gender,empty,F
5798,gender,***,F
5799,gender,oF,F
5800,gender,mF,F
5801,gender,***,F
5815,gender,***,M
5867,gender,***,F
5868,gender,***,F
5869,gender,empty,F
5870,gender,empty,F
5871,gender,empty,F
5872,gender,mF,F
5873,gender,***,F
5874,gender,***,F
5875,gender,***,F
5876,gender,empty,F
5877,gender,empty,F
5878,gender,empty,F
5879,gender,***,F
5880,gender,fF,F
5881,gender,***,F
5882,gender,empty,F
5883,gender,yF,F
5884,gender,empty,F
5885,gender,yF,F
5886,gender,***,F
5887,gender,***,F
5888,gender,***,F
5890,gender,empty,M
5909,gender,empty,F
5910,gender,bF,F
5911,gender,***,F
5912,gender,***,F
5913,gender,qF,F
5914,gender,kF,F
5915,gender,empty,F
5916,gender,oF,F
5917,gender,***,F
5918,gender,empty,F
5919,gender,empty,F
5920,gender,***,F
5956,gender,empty,M
5970,gender,empty,M
5980,gender,empty,M
5984,gender,empty,F
5985,gender,empty,F
5986,gender,***,F
5987,gender,***,F
5988,gender,***,F
5989,gender,empty,F
5990,gender,***,F
5991,gender,vF,F
5992,gender,empty,F
5993,gender,***,F
5994,gender,empty,F
5995,gender,empty,F
5996,gender,empty,F
5997,gender,***,F
5998,gender,empty,F
5999,gender,empty,F
6000,gender,***,F
6001,gender,***,F
6002,gender,empty,F
6003,gender,uF,F
6004,gender,lF,F
6005,gender,empty,F
6006,gender,empty,F
6007,gender,empty,F
6050,gender,empty,F
6051,gender,empty,F
6052,gender,dF,F
6053,gender,empty,F
6054,gender,empty,F
6055,gender,pF,F
6056,gender,jF,F
6057,gender,***,F
6058,gender,empty,F
6059,gender,cF,F
6060,gender,aF,F
6061,gender,empty,F
6062,gender,empty,F
6063,gender,mF,F
6064,gender,***,F
6065,gender,empty,F
6067,gender,jF,F
6068,gender,empty,F
6069,gender,***,F
6070,gender,empty,F
6071,gender,***,F
6072,gender,empty,F
6073,gender,***,F
6074,gender,***,F
6075,gender,jF,F
6076,gender,empty,F
6077,gender,***,F
6078,gender,***,F
6079,gender,empty,F
6080,gender,aF,F
6081,gender,empty,F
6082,gender,bF,F
6083,gender,empty,F
6084,gender,***,F
6085,gender,***,F
6086,gender,xF,F
6087,gender,***,F
6089,gender,***,F
6090,gender,oF,F
6091,gender,***,F
6092,gender,fF,F
6093,gender,lF,F
6094,gender,empty,F
6095,gender,***,F
6097,gender,empty,F
6098,gender,***,F
6099,gender,yF,F
6100,gender,***,F
6101,gender,nF,F
6102,gender,***,F
6103,gender,***,F
6104,gender,***,F
6105,gender,***,F
6106,gender,empty,F
6107,gender,empty,F
6108,gender,***,F
6109,gender,empty,F
6110,gender,***,F
6111,gender,***,F
6113,gender,***,F
6114,gender,wF,F
6115,gender,pF,F
6116,gender,aF,F
6117,gender,empty,F
6118,gender,empty,F
6119,gender,iF,F
6120,gender,empty,F
6121,gender,***,F
6122,gender,***,F
6123,gender,oF,F
6124,gender,empty,F
6125,gender,***,F
6126,gender,tF,F
6127,gender,empty,F
6128,gender,***,F
6129,gender,empty,F
6151,gender,aM,M
6155,gender,yM,M
6163,gender,***,F
6164,gender,empty,F
6165,gender,empty,F
6166,gender,empty,F
6167,gender,***,F
6168,gender,***,F
6169,gender,***,F
6170,gender,***,F
6171,gender,empty,F
6172,gender,cF,F
6173,gender,empty,F
6174,gender,***,F
6175,gender,***,F
6176,gender,empty,F
6177,gender,***,F
6178,gender,oF,F
6179,gender,***,F
6180,gender,rF,F
6181,gender,empty,F
6182,gender,empty,F
6183,gender,empty,F
6184,gender,empty,F
6185,gender,***,F
6186,gender,vF,F
6188,gender,***,F
6189,gender,***,F
6190,gender,pF,F
6191,gender,***,F
6192,gender,empty,F
6193,gender,empty,F
6194,gender,lF,F
6195,gender,tF,F
6196,gender,empty,F
6197,gender,cF,F
6198,gender,empty,F
6199,gender,***,F
6200,gender,aF,F
6201,gender,empty,F
6202,gender,dF,F
6203,gender,fF,F
6204,gender,***,F
6205,gender,***,F
6206,gender,rF,F
6207,gender,empty,F
6208,gender,wF,F
6209,gender,***,F
6210,gender,empty,F
6211,gender,empty,F
6212,gender,empty,F
6213,gender,rF,F
6214,gender,lF,F
6215,gender,empty,F
6216,gender,empty,F
6217,gender,empty,F
6218,gender,empty,F
6219,gender,empty,F
6220,gender,***,F
6221,gender,cF,F
6222,gender,tF,F
6223,gender,oF,F
6224,gender,***,F
6225,gender,***,F
6226,gender,fF,F
6227,gender,empty,M
6252,gender,empty,M
6255,gender,vM,M
6307,gender,***,F
6308,gender,yF,F
6309,gender,empty,F
6310,gender,***,F
6311,gender,***,F
6312,gender,empty,F
6313,gender,hF,F
6314,gender,empty,F
6315,gender,wF,F
6316,gender,wF,F
6317,gender,empty,F
6318,gender,rF,F
6319,gender,empty,F
6320,gender,empty,F
6332,gender,oM,M
6335,gender,empty,M
6337,gender,empty,F
6338,gender,rF,F
6339,gender,***,F
6340,gender,empty,F
6341,gender,***,F
6342,gender,***,F
6343,gender,empty,F
6344,gender,***,F
6345,gender,empty,F
6346,gender,xF,F
6347,gender,***,F
6348,gender,gF,F
6349,gender,dF,F
6350,gender,kF,F
6351,gender,jF,F
6373,gender,wF,F
6374,gender,rF,F
6375,gender,***,F
6376,gender,***,F
6377,gender,qF,F
6378,gender,***,F
6379,gender,qF,F
6380,gender,***,F
6381,gender,empty,F
6382,gender,empty,F
6383,gender,eF,F
6384,gender,empty,F
6385,gender,empty,F
6386,gender,empty,F
6387,gender,***,F
6388,gender,hF,F
6389,gender,***,F
6390,gender,empty,F
6391,gender,empty,F
6392,gender,empty,F
6393,gender,***,F
6394,gender,empty,F
6395,gender,***,F
6396,gender,zF,F
6398,gender,empty,F
6399,gender,empty,F
6400,gender,***,F
6401,gender,empty,F
6402,gender,***,F
6403,gender,nF,F
6404,gender,empty,F
6405,gender,sF,F
6406,gender,yF,F
6407,gender,oF,F
6408,gender,***,F
6409,gender,empty,F
6410,gender,empty,F
6411,gender,***,F
6412,gender,vF,F
6413,gender,cF,F
6414,gender,***,F
6415,gender,***,F
6416,gender,empty,F
6417,gender,***,F
6419,gender,***,F
6420,gender,empty,F
6421,gender,empty,F
6422,gender,empty,F
6423,gender,empty,F
6424,gender,bF,F
6425,gender,eF,F
6426,gender,***,F
6427,gender,hF,F
6428,gender,***,F
6429,gender,empty,F
6430,gender,empty,F
6431,gender,***,F
6432,gender,wF,F
6433,gender,empty,F
6434,gender,mF,F
6435,gender,empty,F
6436,gender,empty,F
6438,gender,***,F
6439,gender,***,F
6440,gender,gF,F
6441,gender,***,F
6442,gender,empty,F
6443,gender,empty,F
6444,gender,hF,F
6445,gender,***,F
6446,gender,pF,F
6447,gender,***,F
6449,gender,***,F
6450,gender,***,F
6451,gender,***,F
6452,gender,***,F
6453,gender,empty,F
6454,gender,zF,F
6455,gender,***,F
6456,gender,***,F
6457,gender,empty,F
6458,gender,empty,F
6459,gender,***,F
6460,gender,empty,F
6461,gender,qF,F
6462,gender,kF,F
6463,gender,xF,F
6464,gender,empty,F
6465,gender,empty,F
6466,gender,eF,F
6467,gender,***,F
6481,gender,empty,M
6484,gender,empty,M
6492,gender,lF,F
6493,gender,empty,F
6494,gender,***,F
6495,gender,empty,F
6496,gender,***,F
6497,gender,***,F
6498,gender,dF,F
6499,gender,vF,F
6500,gender,iF,F
6501,gender,***,F
6502,gender,***,F
6503,gender,***,F
6504,gender,***,F
6505,gender,empty,F
6506,gender,empty,F
6507,gender,empty,F
6508,gender,***,F
6509,gender,***,F
6510,gender,cF,F
6511,gender,empty,F
6512,gender,jF,F
6513,gender,empty,F
6515,gender,empty,F
6516,gender,sF,F
6517,gender,***,F
6518,gender,yF,F
6519,gender,empty,F
6520,gender,empty,F
6521,gender,lF,F
6522,gender,empty,F
6523,gender,***,F
6524,gender,gF,F
6525,gender,***,F
6526,gender,empty,F
6527,gender,empty,F
6528,gender,empty,F
6529,gender,empty,F
6530,gender,empty,F
6576,gender,qF,F
6577,gender,***,F
6578,gender,empty,F
6579,gender,xF,F
6580,gender,kF,F
6581,gender,empty,F
6582,gender,empty,F
6583,gender,***,F
6584,gender,***,F
6585,gender,empty,F
6586,gender,***,F
6587,gender,pF,F
6588,gender,empty,F
6590,gender,***,F
6591,gender,fF,F
6592,gender,***,F
6593,gender,***,F
6594,gender,empty,F
6595,gender,***,F
6596,gender,empty,F
6597,gender,empty,F
6598,gender,***,F
6599,gender,empty,F
6600,gender,fF,F
6601,gender,oF,F
6602,gender,mF,F
6603,gender,empty,F
6627,gender,lF,F
6628,gender,kF,F
6629,gender,***,F
6630,gender,***,F
6631,gender,zF,F
6632,gender,***,F
6633,gender,vF,F
6634,gender,empty,F
6635,gender,aF,F
6636,gender,eF,F
6637,gender,eF,F
6638,gender,aF,F
6639,gender,empty,F
6640,gender,empty,F
6641,gender,***,F
6642,gender,empty,F
6643,gender,fF,F
6644,gender,***,F
6645,gender,empty,F
6646,gender,***,F
6647,gender,***,F
6648,gender,empty,F
6649,gender,empty,F
6650,gender,empty,F
6651,gender,***,F
6652,gender,empty,F
6658,gender,hM,M
6680,gender,empty,F
6681,gender,empty,F
6682,gender,empty,F
6683,gender,sF,F
6684,gender,iF,F
6685,gender,empty,F
6686,gender,uF,F
6687,gender,***,F
6688,gender,empty,F
6689,gender,empty,F
6690,gender,empty,F
6691,gender,empty,F
6692,gender,empty,F
6693,gender,empty,F
6694,gender,jF,F
6695,gender,***,F
6696,gender,empty,F
6697,gender,bF,F
6698,gender,empty,F
6699,gender,***,F
6700,gender,aF,F
6701,gender,***,F
6702,gender,empty,F
6703,gender,empty,F
6704,gender,empty,F
6705,gender,aF,F
6706,gender,sF,F
6707,gender,***,F
6714,gender,***,M
6721,gender,***,M
6724,gender,***,F
6725,gender,***,F
6726,gender,***,F
6727,gender,vF,F
6728,gender,empty,F
6729,gender,empty,F
6730,gender,empty,F
6731,gender,***,F
6732,gender,empty,F
6733,gender,empty,F
6744,gender,fM,M
6745,gender,empty,M
6751,gender,***,F
6752,gender,empty,F
6753,gender,***,F
6754,gender,***,F
6755,gender,***,F
6756,gender,empty,F
6757,gender,dF,F
6758,gender,***,F
6759,gender,***,F
6760,gender,sF,F
6761,gender,wF,F
6762,gender,empty,F
6763,gender,dF,F
6764,gender,empty,F
6765,gender,kF,F
6766,gender,empty,F
6767,gender,***,F
6800,gender,empty,M
6804,gender,qF,F
6805,gender,empty,F
6806,gender,***,F
6807,gender,empty,F
6808,gender,sF,F
6809,gender,empty,F
6810,gender,***,F
6811,gender,empty,F
6812,gender,***,F
6813,gender,empty,F
6814,gender,***,F
6815,gender,sF,F
6816,gender,empty,F
6817,gender,empty,F
6818,gender,***,F
6819,gender,empty,F
6845,gender,***,F
6846,gender,empty,F
6847,gender,empty,F
6848,gender,oF,F
6849,gender,hF,F
6850,gender,empty,F
6851,gender,***,F
6852,gender,***,F
6853,gender,***,F
6854,gender,empty,F
6855,gender,sF,F
6856,gender,***,F
6857,gender,***,F
6858,gender,empty,F
6859,gender,empty,F
6860,gender,empty,F
6861,gender,empty,F
6862,gender,***,F
6863,gender,oF,F
6864,gender,dF,F
6865,gender,empty,F
6866,gender,fF,F
6868,gender,gM,M
6913,gender,fF,F
6914,gender,empty,F
6915,gender,***,F
6916,gender,***,F
6917,gender,qF,F
6918,gender,***,F
6919,gender,***,F
6920,gender,empty,F
6921,gender,empty,F
6922,gender,empty,F
6923,gender,***,F
6924,gender,***,F
6925,gender,hF,F
6926,gender,empty,F
6927,gender,empty,F
6928,gender,***,F
6929,gender,empty,F
6930,gender,empty,F
6931,gender,empty,F
6932,gender,hF,F
6933,gender,empty,F
6934,gender,***,F
6935,gender,***,F
6936,gender,fF,F
6937,gender,***,F
6939,gender,zF,F
6940,gender,bF,F
6941,gender,pF,F
6942,gender,***,F
6943,gender,empty,F
6944,gender,***,F
6945,gender,iF,F
6946,gender,***,F
6947,gender,***,F
6948,gender,***,F
6949,gender,***,F
6950,gender,empty,F
6951,gender,***,F
6952,gender,***,F
6953,gender,empty,F
6954,gender,oF,F
6955,gender,***,F
6993,gender,***,F
6994,gender,bF,F
6995,gender,***,F
6996,gender,empty,F
6997,gender,***,F
6998,gender,zF,F
6999,gender,empty,F
7000,gender,empty,F
7001,gender,***,F
7002,gender,dF,F
7003,gender,rF,F
7004,gender,***,F
7005,gender,empty,F
7006,gender,empty,F
7007,gender,empty,F
7008,gender,empty,F
7009,gender,bF,F
7010,gender,***,F
7011,gender,***,F
7012,gender,***,F
7013,gender,***,F
7014,gender,empty,F
7023,gender,empty,M
7038,gender,kF,F
7039,gender,empty,F
7040,gender,empty,F
7041,gender,empty,F
7042,gender,empty,F
7043,gender,empty,F
7044,gender,pF,F
7045,gender,***,F
7046,gender,dF,F
7047,gender,hF,F
7048,gender,empty,F
7049,gender,empty,F
7050,gender,empty,F
7051,gender,kF,F
7052,gender,aF,F
7053,gender,empty,F
7054,gender,***,F
7055,gender,empty,F
7056,gender,oF,F
7057,gender,empty,F
7058,gender,***,F
7059,gender,***,F
7060,gender,empty,F
7062,gender,***,M
7101,gender,empty,M
7112,gender,***,F
7113,gender,***,F
7114,gender,***,F
7115,gender,***,F
7116,gender,empty,F
7117,gender,empty,F
7118,gender,xF,F
7119,gender,uF,F
7120,gender,sF,F
7121,gender,sF,F
7122,gender,empty,F
7123,gender,***,F
7124,gender,empty,F
7125,gender,empty,F
7126,gender,***,F
7127,gender,empty,F
7128,gender,qF,F
7155,gender,***,F
7156,gender,bF,F
7157,gender,***,F
7158,gender,uF,F
7159,gender,***,F
7160,gender,rF,F
7161,gender,hF,F
7162,gender,empty,F
7163,gender,jF,F
7164,gender,empty,F
7165,gender,empty,F
7166,gender,empty,F
7167,gender,empty,F
7168,gender,***,F
7169,gender,xF,F
7170,gender,cF,F
7171,gender,zF,F
7172,gender,***,F
7173,gender,***,F
7174,gender,***,F
7175,gender,iF,F
7176,gender,***,F
7177,gender,empty,F
7193,gender,empty,M
7250,gender,bM,M
7278,gender,empty,F
7279,gender,empty,F
7280,gender,***,F
7281,gender,rF,F
