index,attribute,dirty_value,clean_value
430,brewery_name,Brewery ivant,Brewery Vivant
431,brewery_name,Brewery Vivnat,Brewery Vivant
432,brewery_name,BreweryVivant,Brewery Vivant
433,brewery_name,Breswery Vivant,Brewery Vivant
1288,brewery_name,Martin Hous Brewing Company,Martin House Brewing Company
1303,brewery_name,Maui Brewingc Company,Maui Brewing Company
1352,brewery_name,MillKing It Porductions,MillKing It Productions
1826,brewery_name,Schlafly gBrewing Company,Schlafly Brewing Company
1835,brewery_name,empty,Seventh Son Brewing Company
1854,brewery_name,empty,Sietsema Orchards and Cider Mill
1940,brewery_name,South Austin Breweroy,South Austin Brewery
2113,brewery_name,empty,Tallgrass Brewing Company
2214,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2215,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2216,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2217,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2218,brewery_name,Tröegs Brewing Company,Tr?egs Brewing Company
2243,brewery_name,Two Brothers Brewing Cwompany,Two Brothers Brewing Company
2247,brewery_name,Two Roads Brewing Cmopany,Two Roads Brewing Company
2388,brewery_name,Wiseacre BrewingCompany,Wiseacre Brewing Company
2394,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
2395,brewery_name,Woodstock Inn Station & Brewery,"Woodstock Inn, Station & Brewery"
81,city,ouisville,Louisville
82,city,Louiville,Louisville
127,city,empty,Oklahoma City
235,city,empty,Alpine
390,city,Grand Rsapids,Grand Rapids
391,city,Grand Raids,Grand Rapids
392,city,xGrand Rapids,Grand Rapids
393,city,Grad Rapids,Grand Rapids
508,city,Ashalnd,Ashland
632,city,Potrland,Portland
861,city,empty,Columbus
940,city,Aumrora,Aurora
1086,city,Porland,Portland
1411,city,Lakeg Havasu City,Lake Havasu City
1608,city,empty,Palisade
2101,city,empty,San Diego
2157,city,oTrrance,Torrance
2204,city,Idaho Sprxings,Idaho Springs
2316,city,eadville,Meadville
2318,city,empty,Meadville
500,state,empty,OK
589,state,empty,IN
854,state,ZA,AZ
855,state,iAZ,AZ
856,state,ZA,AZ
857,state,ZA,AZ
858,state,ZA,AZ
1193,state,empty,MI
1239,state,Z,AZ
1316,state,empty,CA
1343,state,IkL,IL
1472,state,LaA,LA
1482,state,CS,SC
1585,state,OC,CO
1678,state,empty,WA
1680,state,CS,SC
1772,state,A,PA
1814,state,M,NM
1870,state,empty,NY
