index,attribute,dirty_value,clean_value
314,MeasureName,heart attack patients given aspirin at arrhival,heart attack patients given aspirin at arrival
445,MeasureName,empty,surgery patients who were given the  right kind  of antibiotic to help prevent infection
511,MeasureName,empty,surgery patients who were given the  right kind  of antibiotic to help prevent infection
533,MeasureName,empty,pneumonia patients assessed and given influenza vaccination
667,MeasureName,heart attack patientsgiven aspirin at arrival,heart attack patients given aspirin at arrival
717,MeasureName,heart attack patientsgiven aspirin at arrival,heart attack patients given aspirin at arrival
723,MeasureName,heart attack patient sgiven pci within 90 minutes of arrival,heart attack patients given pci within 90 minutes of arrival
727,MeasureName,heart failure patients given smoking cessuation advice/counseling,heart failure patients given smoking cessation advice/counseling
742,MeasureName,heart attack patients igven aspirin at arrival,heart attack patients given aspirin at arrival
803,MeasureName,heart attack patients gvien aspirin at arrival,heart attack patients given aspirin at arrival
807,MeasureName,empty,heart attack patients given beta blocker at discharge
841,MeasureName,peumonia patients given smoking cessation advice/counseling,pneumonia patients given smoking cessation advice/counseling
853,MeasureName,heart attac kpatients given aspirin at arrival,heart attack patients given aspirin at arrival
864,MeasureName,empty,pneumonia patients assessed and given pneumococcal vaccination
899,MeasureName,all heart surgery patients whose blood sugar (blod glucose) is kept under good control in the days right after surgery,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
906,MeasureName,heabrt attack patients given aspirin at arrival,heart attack patients given aspirin at arrival
8,Stateavg,al_qscip-vte-2,al_scip-vte-2
58,Stateavg,empty,al_pn-4
124,Stateavg,empty,al_ami-5
155,Stateavg,empty,al_hf-4
211,Stateavg,al_pn7-,al_pn-7
289,Stateavg,empty,al_scip-inf-2
305,Stateavg,empty,al_hf-4
309,Stateavg,anl_pn-5c,al_pn-5c
388,Stateavg,al_hf2,al_hf-2
436,Stateavg,ak_hf4-,ak_hf-4
450,Stateavg,empty,ak_scip-vte-2
469,Stateavg,ala_mi-3,al_ami-3
494,Stateavg,atl_ami-3,al_ami-3
519,Stateavg,a_lami-3,al_ami-3
544,Stateavg,l_ami-3,al_ami-3
569,Stateavg,al_amio-3,al_ami-3
575,Stateavg,empty,al_hf-2
577,Stateavg,empty,al_hf-4
594,Stateavg,al_ami3-,al_ami-3
619,Stateavg,alami-3,al_ami-3
644,Stateavg,ala_mi-3,al_ami-3
648,Stateavg,a_ami-8a,al_ami-8a
669,Stateavg,al_mi-3,al_ami-3
676,Stateavg,a_hf-3,al_hf-3
694,Stateavg,al_oami-3,al_ami-3
750,Stateavg,la_hf-2,al_hf-2
772,Stateavg,als_cip-inf-6,al_scip-inf-6
803,Stateavg,empty,al_ami-1
855,Stateavg,empty,al_ami-3
899,Stateavg,al_scip-in-4,al_scip-inf-4
