attribute,clean_value,dirty_value,index
act_dep_time,05:08 PM,050:8 PM,1613
act_dep_time,05:08 PM,50:08 PM,1700
act_dep_time,05:08 PM,05:08 uPM,1809
act_dep_time,07:14 PM,empty,1860
act_dep_time,05:08 PM,05:08h PM,1909
act_dep_time,08:42 AM,empty,1955
act_dep_time,11:52 AM,11:x52 AM,2141
act_dep_time,11:56 AM,empty,2152
act_dep_time,12:41 AM,12:4 AM,2168
act_dep_time,12:12 PM,empty,2267
act_dep_time,05:08 PM,05:08f PM,2294
act_dep_time,06:10 AM,empty,2375
sched_arr_time,01:17 PM,01h:17 PM,176
sched_arr_time,01:17 PM,01:17b PM,363
sched_arr_time,01:17 PM,0117 PM,463
sched_arr_time,01:17 PM,01:17k PM,561
sched_arr_time,12:29 AM,empty,599
sched_arr_time,11:50 PM,empty,601
sched_arr_time,09:25 AM,empty,632
sched_arr_time,01:17 PM,10:17 PM,655
sched_arr_time,03:15 PM,empty,761
sched_arr_time,01:16 PM,empty,1086
sched_arr_time,11:05 AM,empty,1153
sched_arr_time,07:53 PM,empty,1194
sched_arr_time,09:10 PM,09:1u0 PM,1268
sched_arr_time,06:17 PM,empty,1416
sched_arr_time,12:15 AM,12:15 AwM,1462
sched_arr_time,12:18 PM,empty,1536
sched_arr_time,11:45 AM,11:4 5AM,1567
sched_arr_time,01:16 PM,01:16 M,1597
sched_arr_time,08:00 AM,empty,1604
sched_arr_time,01:16 PM,01:16 oPM,1774
sched_arr_time,10:30 PM,10:q30 PM,1864
sched_arr_time,01:16 PM,01:1 6PM,1874
sched_arr_time,08:56 PM,80:56 PM,1895
sched_arr_time,01:16 PM,01:61 PM,1966
sched_arr_time,01:16 PM,01:16 sPM,2066
sched_arr_time,02:15 PM,0215 PM,2132
sched_arr_time,02:25 PM,empty,2141
sched_arr_time,01:16 PM,d01:16 PM,2171
sched_arr_time,01:45 PM,0u1:45 PM,2192
sched_arr_time,11:53 AM,1:53 AM,2239
sched_arr_time,06:30 PM,0:30 PM,2314
sched_arr_time,02:15 PM,02:15 MP,2367
act_arr_time,07:25 PM,07:2q5 PM,94
act_arr_time,04:47 PM,04:47x PM,174
act_arr_time,07:55 PM,0:755 PM,201
act_arr_time,02:50 PM,empty,209
act_arr_time,03:43 PM,0m3:43 PM,229
act_arr_time,06:36 PM,06:36 MP,334
act_arr_time,05:26 AM,05:6 AM,350
act_arr_time,04:09 PM,04:09PM,462
act_arr_time,06:40 PM,empty,701
act_arr_time,04:17 PM,empty,871
act_arr_time,06:34 PM,empty,938
act_arr_time,03:13 PM,03:13 PiM,978
act_arr_time,05:05 PM,050:5 PM,1098
act_arr_time,07:55 PM,07:55P M,1121
act_arr_time,07:55 PM,07:55P M,1275
act_arr_time,06:36 PM,06:36P M,1320
act_arr_time,07:55 PM,07:55 iPM,1374
act_arr_time,12:15 AM,12:15 MA,1462
act_arr_time,10:16 AM,empty,1473
act_arr_time,03:31 PM,empty,1495
act_arr_time,07:55 PM,7:55 PM,1539
act_arr_time,07:55 PM,07:55 PfM,1613
act_arr_time,09:20 PM,empty,1627
act_arr_time,09:52 PM,09:52 M,1688
act_arr_time,07:55 PM,7:55 PM,1700
act_arr_time,07:36 PM,empty,1741
act_arr_time,07:55 PM,07:55 PuM,1809
act_arr_time,10:04 AM,01:04 AM,1823
act_arr_time,03:43 PM,empty,1837
act_arr_time,07:55 PM,07:5 PM,1909
act_arr_time,07:55 PM,0n7:55 PM,2001
act_arr_time,04:09 PM,empty,2075
act_arr_time,07:55 PM,70:55 PM,2101
act_arr_time,03:14 PM,03:14u PM,2255
act_arr_time,07:55 PM,07:55 M,2294
act_arr_time,03:13 PM,empty,2368
