attribute,clean_value,dirty_value,index
sched_dep_time,06:45 PM,empty,1532
sched_dep_time,08:00 PM,08:00 aPM,1543
sched_dep_time,06:59 AM,06c:59 AM,1554
sched_dep_time,12:30 PM,empty,1605
sched_dep_time,06:00 AM,06:00 MA,1611
sched_dep_time,08:00 PM,08g:00 PM,1615
sched_dep_time,06:59 AM,6:59 AM,1621
sched_dep_time,11:08 PM,empty,1626
sched_dep_time,12:10 PM,empty,1630
sched_dep_time,07:10 AM,empty,1638
sched_dep_time,08:00 PM,08:0 0PM,1643
sched_dep_time,11:50 AM,empty,1673
sched_dep_time,04:55 PM,empty,1700
sched_dep_time,08:00 PM,08:00PM,1702
sched_dep_time,06:59 AM,065:9 AM,1709
sched_dep_time,11:55 AM,empty,1723
sched_dep_time,06:00 AM,empty,1757
sched_dep_time,07:00 AM,empty,1777
sched_dep_time,03:35 PM,03:35 M,1800
sched_dep_time,08:00 PM,08:v00 PM,1812
sched_dep_time,06:59 AM,0659 AM,1823
sched_dep_time,07:15 AM,07:5 AM,1839
sched_dep_time,11:25 AM,11:25e AM,1868
sched_dep_time,08:00 PM,0800 PM,1913
sched_dep_time,06:59 AM,empty,1924
sched_dep_time,04:15 PM,empty,1970
sched_dep_time,08:00 PM,08:00 MP,2004
sched_dep_time,10:40 AM,1:40 AM,2007
sched_dep_time,04:25 PM,04:25P M,2012
sched_dep_time,06:59 AM,06:5 AM,2015
sched_dep_time,08:55 AM,empty,2028
sched_dep_time,12:00 AM,12:00 tAM,2087
sched_dep_time,08:00 PM,08:00 PlM,2104
sched_dep_time,06:59 AM,06:5 9AM,2115
sched_dep_time,06:00 AM,empty,2184
sched_dep_time,08:00 PM,empty,2209
sched_dep_time,10:40 AM,10x:40 AM,2212
sched_dep_time,06:59 AM,06:59 MA,2220
sched_dep_time,06:40 AM,06:0 AM,2257
sched_dep_time,03:50 PM,empty,2295
sched_dep_time,06:59 AM,06:59 MA,2303
sched_dep_time,05:30 PM,05:30 mPM,2307
sched_dep_time,06:59 AM,06:59 MA,2360
act_dep_time,12:41 PM,empty,5
act_dep_time,08:29 AM,08p:29 AM,54
act_dep_time,11:32 AM,113:2 AM,58
act_dep_time,02:26 PM,empty,86
act_dep_time,08:23 PM,0s8:23 PM,106
act_dep_time,08:51 AM,empty,118
act_dep_time,12:10 PM,12:10 tPM,134
act_dep_time,10:54 AM,10:4 AM,145
act_dep_time,12:12 PM,empty,175
act_dep_time,03:36 PM,empty,192
act_dep_time,08:23 PM,08:2 PM,204
act_dep_time,07:22 AM,n07:22 AM,215
act_dep_time,08:51 AM,empty,216
act_dep_time,02:55 PM,02:5 PM,226
act_dep_time,10:55 AM,01:55 AM,275
act_dep_time,08:04 AM,empty,277
act_dep_time,08:23 PM,0:823 PM,297
act_dep_time,07:22 AM,07:22 MA,306
act_dep_time,08:23 PM,08:23 M,393
act_dep_time,07:05 AM,07r:05 AM,395
act_dep_time,07:22 AM,0:722 AM,404
act_dep_time,01:32 PM,empty,412
act_dep_time,09:16 AM,empty,417
act_dep_time,02:44 PM,empty,418
act_dep_time,07:39 AM,07i:39 AM,436
act_dep_time,12:11 PM,empty,444
act_dep_time,08:23 PM,08:2 3PM,491
act_dep_time,07:22 AM,07:2z2 AM,502
act_dep_time,02:44 PM,empty,516
act_dep_time,11:52 AM,11:5b2 AM,575
act_dep_time,08:23 PM,0823 PM,592
act_dep_time,01:31 PM,empty,596
act_dep_time,08:25 PM,empty,601
act_dep_time,07:22 AM,0:722 AM,603
act_dep_time,07:22 AM,empty,616
act_dep_time,04:12 PM,04:1 PM,622
act_dep_time,08:23 PM,08:23 MP,683
act_dep_time,07:22 AM,c07:22 AM,694
act_dep_time,08:42 AM,08:42 MA,734
act_dep_time,06:55 PM,empty,760
act_dep_time,05:08 PM,05:08 ePM,765
act_dep_time,08:23 PM,08:32 PM,768
act_dep_time,07:22 AM,0722 AM,775
act_dep_time,07:31 AM,empty,788
act_dep_time,10:54 AM,empty,789
act_dep_time,07:22 AM,07:2b2 AM,794
act_dep_time,08:23 PM,08:23 MP,809
act_dep_time,07:25 AM,0:725 AM,830
act_dep_time,08:23 PM,08j:23 PM,865
act_dep_time,07:22 AM,07:2 AM,876
act_dep_time,11:52 AM,empty,902
act_dep_time,07:39 AM,empty,910
act_dep_time,08:23 PM,08:23PM,937
act_dep_time,02:55 PM,20:55 PM,956
act_dep_time,06:30 PM,0f6:30 PM,995
act_dep_time,07:25 AM,empty,1003
act_dep_time,08:23 PM,08:23 PuM,1032
act_dep_time,07:22 AM,07:l22 AM,1040
act_dep_time,06:56 AM,empty,1119
act_dep_time,08:23 PM,8:23 PM,1124
act_dep_time,07:22 AM,0:22 AM,1135
act_dep_time,05:22 PM,05:22k PM,1180
act_dep_time,10:18 AM,empty,1184
act_dep_time,08:23 PM,08:2 3PM,1196
act_dep_time,05:30 PM,0:30 PM,1206
act_dep_time,11:15 AM,1:15 AM,1207
act_dep_time,10:10 AM,1b0:10 AM,1240
act_dep_time,02:48 PM,20:48 PM,1245
act_dep_time,02:04 PM,02:4 PM,1255
act_dep_time,07:39 AM,empty,1276
act_dep_time,08:23 PM,08:23u PM,1279
act_dep_time,07:22 AM,0:722 AM,1290
act_dep_time,07:22 AM,empty,1306
act_dep_time,06:10 AM,empty,1321
act_dep_time,11:30 AM,11:30 AdM,1351
act_dep_time,03:36 PM,empty,1365
act_dep_time,02:10 PM,p02:10 PM,1370
act_dep_time,08:23 PM,08v:23 PM,1377
act_dep_time,07:22 AM,07:22A M,1388
act_dep_time,11:52 AM,11:52 MA,1413
act_dep_time,12:12 PM,12:12PM,1423
act_dep_time,01:31 PM,01:31 PgM,1456
act_dep_time,11:05 AM,11:05A M,1472
act_dep_time,08:51 AM,empty,1484
act_dep_time,08:23 PM,80:23 PM,1543
act_dep_time,07:22 AM,07:2u2 AM,1554
act_dep_time,08:23 PM,08:2l3 PM,1615
act_dep_time,07:22 AM,0:22 AM,1621
act_dep_time,04:12 PM,0:412 PM,1635
act_dep_time,08:23 PM,80:23 PM,1643
act_dep_time,08:04 AM,08:04c AM,1647
act_dep_time,11:40 AM,empty,1652
act_dep_time,08:56 AM,08:56 uAM,1659
act_dep_time,10:10 AM,empty,1672
act_dep_time,05:22 PM,05i:22 PM,1686
act_dep_time,08:23 PM,08:2 PM,1702
act_dep_time,07:22 AM,7:22 AM,1709
act_dep_time,03:27 PM,empty,1730
act_dep_time,02:10 PM,empty,1739
act_dep_time,08:29 AM,empty,1762
act_dep_time,03:11 AM,03:11 AM***,1795
act_dep_time,07:21 AM,07:21AM,1801
act_dep_time,08:23 PM,8:23 PM,1812
act_dep_time,07:22 AM,07:22 AM***,1823
act_dep_time,08:56 AM,empty,1844
act_dep_time,07:31 AM,empty,1858
act_dep_time,06:54 AM,empty,1861
act_dep_time,06:30 PM,empty,1866
act_dep_time,08:23 PM,0:823 PM,1913
act_dep_time,07:22 AM,07:2v2 AM,1924
act_dep_time,07:49 AM,07:49 MA,1940
act_dep_time,03:36 PM,0w3:36 PM,1942
act_dep_time,04:15 PM,empty,2003
act_dep_time,08:23 PM,08:32 PM,2004
act_dep_time,07:22 AM,70:22 AM,2015
act_dep_time,06:10 AM,06:1p0 AM,2048
act_dep_time,08:00 AM,empty,2073
act_dep_time,11:30 AM,empty,2078
act_dep_time,08:25 PM,08:2 PM,2089
act_dep_time,02:10 PM,02:1k0 PM,2097
act_dep_time,05:08 PM,0:08 PM,2101
act_dep_time,04:28 PM,4:28 PM,2102
act_dep_time,08:23 PM,08:m23 PM,2104
act_dep_time,07:22 AM,07:22 AM***,2115
act_dep_time,08:04 AM,empty,2133
act_dep_time,08:42 AM,empty,2160
act_dep_time,03:27 PM,empty,2163
act_dep_time,05:22 PM,05:2b2 PM,2193
act_dep_time,07:22 AM,07:22AM,2220
act_dep_time,03:58 PM,empty,2252
act_dep_time,03:36 PM,empty,2285
act_dep_time,12:11 PM,empty,2289
act_dep_time,07:22 AM,07:22p AM,2303
act_dep_time,10:18 AM,10:18 M,2338
act_dep_time,02:04 PM,empty,2340
act_dep_time,07:30 AM,07:0 AM,2352
act_dep_time,08:23 PM,08:23 M,2354
act_dep_time,04:25 PM,4:25 PM,2357
act_dep_time,07:22 AM,07:2l2 AM,2360
sched_arr_time,11:10 AM,11:0 AM,18
sched_arr_time,03:15 PM,0315 PM,25
sched_arr_time,06:30 PM,06:30 mPM,45
sched_arr_time,03:30 PM,empty,48
sched_arr_time,09:25 AM,empty,53
sched_arr_time,09:55 AM,90:55 AM,69
sched_arr_time,01:17 PM,empty,76
sched_arr_time,06:15 PM,empty,86
sched_arr_time,07:53 PM,empty,98
sched_arr_time,11:05 AM,11:05 bAM,135
sched_arr_time,02:25 PM,022:5 PM,142
sched_arr_time,01:17 PM,t01:17 PM,176
sched_arr_time,01:39 PM,10:39 PM,183
sched_arr_time,05:11 AM,05:11 MA,221
sched_arr_time,06:30 PM,063:0 PM,237
sched_arr_time,06:40 PM,empty,240
sched_arr_time,09:54 AM,v09:54 AM,254
sched_arr_time,07:30 AM,7:30 AM,293
sched_arr_time,06:44 PM,empty,298
sched_arr_time,11:05 AM,11:05 M,323
sched_arr_time,01:39 PM,01:39PM,326
sched_arr_time,04:49 PM,empty,330
sched_arr_time,06:46 PM,60:46 PM,351
sched_arr_time,01:17 PM,01:1m7 PM,363
sched_arr_time,09:20 AM,empty,364
sched_arr_time,01:39 PM,01:39 MP,370
sched_arr_time,01:45 PM,01:4 PM,374
sched_arr_time,07:05 PM,07:t05 PM,434
sched_arr_time,06:55 AM,empty,448
sched_arr_time,01:17 PM,0117 PM,463
sched_arr_time,01:39 PM,01:3 9PM,470
sched_arr_time,11:10 AM,11:10 M,529
sched_arr_time,09:40 AM,empty,538
sched_arr_time,01:16 PM,01:16 MP,553
sched_arr_time,01:17 PM,1:17 PM,561
sched_arr_time,07:30 AM,073:0 AM,586
sched_arr_time,04:53 PM,04:5 3PM,612
sched_arr_time,01:39 PM,0:139 PM,619
sched_arr_time,01:17 PM,01:17 nPM,655
sched_arr_time,01:39 PM,01:39 MP,662
sched_arr_time,08:00 AM,empty,717
sched_arr_time,10:30 PM,10:03 PM,731
sched_arr_time,01:17 PM,01:y17 PM,746
sched_arr_time,05:15 PM,g05:15 PM,757
sched_arr_time,07:30 AM,empty,763
sched_arr_time,09:35 AM,empty,764
sched_arr_time,01:17 PM,01:17o PM,837
sched_arr_time,01:39 PM,01:3 PM,844
sched_arr_time,02:00 PM,02:0 PM,846
sched_arr_time,05:11 AM,empty,882
sched_arr_time,09:21 AM,empty,918
sched_arr_time,07:03 PM,empty,921
sched_arr_time,03:15 PM,empty,932
sched_arr_time,02:15 PM,empty,958
sched_arr_time,11:05 AM,empty,959
sched_arr_time,01:39 PM,01:c39 PM,961
sched_arr_time,01:40 PM,empty,1048
sched_arr_time,01:39 PM,01:3h9 PM,1059
sched_arr_time,11:19 AM,empty,1080
sched_arr_time,01:16 PM,01:6 PM,1086
sched_arr_time,03:50 PM,empty,1095
sched_arr_time,01:17 PM,01:1 PM,1096
sched_arr_time,01:39 PM,013:9 PM,1103
sched_arr_time,03:19 PM,0:19 PM,1104
sched_arr_time,12:18 PM,2:18 PM,1118
sched_arr_time,10:30 PM,10:s30 PM,1175
sched_arr_time,02:45 PM,02:45P M,1186
sched_arr_time,02:59 PM,02:59 uPM,1198
sched_arr_time,09:43 AM,09:43 MA,1204
sched_arr_time,11:53 AM,empty,1215
sched_arr_time,01:39 PM,01:39 mPM,1217
sched_arr_time,05:25 PM,05:w25 PM,1220
sched_arr_time,11:19 AM,1:19 AM,1233
sched_arr_time,01:16 PM,01:16 MP,1239
sched_arr_time,01:17 PM,01:1 7PM,1249
sched_arr_time,01:39 PM,01:39P M,1256
sched_arr_time,09:10 PM,empty,1268
sched_arr_time,01:16 PM,011:6 PM,1339
sched_arr_time,09:55 AM,9:55 AM,1342
sched_arr_time,01:17 PM,01:17 hPM,1349
sched_arr_time,01:39 PM,013:9 PM,1356
sched_arr_time,07:30 AM,07:g30 AM,1372
sched_arr_time,06:44 PM,06:44 MP,1378
sched_arr_time,08:27 AM,8:27 AM,1395
sched_arr_time,01:17 PM,01b:17 PM,1429
sched_arr_time,01:16 PM,1:16 PM,1439
sched_arr_time,01:16 PM,01:x16 PM,1448
sched_arr_time,05:25 PM,05r:25 PM,1496
sched_arr_time,01:16 PM,01:1 6PM,1503
sched_arr_time,01:17 PM,0n1:17 PM,1513
sched_arr_time,01:39 PM,1:39 PM,1520
sched_arr_time,01:16 PM,0:116 PM,1597
sched_arr_time,01:17 PM,01:17 MP,1600
sched_arr_time,01:45 PM,empty,1608
sched_arr_time,02:25 PM,empty,1610
sched_arr_time,07:30 AM,07:30 sAM,1611
sched_arr_time,05:11 AM,empty,1656
sched_arr_time,07:53 PM,empty,1661
sched_arr_time,01:17 PM,1:17 PM,1674
sched_arr_time,07:25 PM,empty,1693
sched_arr_time,04:17 PM,04:1 7PM,1705
sched_arr_time,10:34 AM,empty,1709
sched_arr_time,11:35 AM,empty,1717
sched_arr_time,11:45 AM,empty,1753
sched_arr_time,05:00 PM,empty,1754
sched_arr_time,01:16 PM,01:16 PmM,1774
sched_arr_time,01:17 PM,10:17 PM,1784
sched_arr_time,04:31 PM,empty,1816
sched_arr_time,12:15 AM,empty,1821
sched_arr_time,10:34 AM,empty,1823
sched_arr_time,07:45 AM,07:45 M,1854
sched_arr_time,01:16 PM,01:16P M,1874
sched_arr_time,01:17 PM,0117 PM,1882
sched_arr_time,11:50 AM,empty,1925
sched_arr_time,02:15 PM,0i2:15 PM,1938
sched_arr_time,01:16 PM,01:16P M,1966
sched_arr_time,01:17 PM,empty,1976
sched_arr_time,03:19 PM,empty,1984
sched_arr_time,02:45 PM,0:245 PM,1990
sched_arr_time,04:17 PM,empty,2010
sched_arr_time,04:48 PM,04:48 M,2019
sched_arr_time,06:17 PM,empty,2044
sched_arr_time,03:30 PM,empty,2050
sched_arr_time,01:16 PM,01:16 MP,2066
sched_arr_time,01:17 PM,01:17P M,2076
sched_arr_time,09:10 PM,0p9:10 PM,2095
sched_arr_time,07:35 PM,0:735 PM,2103
sched_arr_time,06:40 PM,empty,2122
sched_arr_time,01:17 PM,0m1:17 PM,2152
sched_arr_time,01:16 PM,1:16 PM,2171
sched_arr_time,01:17 PM,01:17 PaM,2181
sched_arr_time,05:55 PM,empty,2235
sched_arr_time,07:45 AM,07:45 AcM,2251
sched_arr_time,01:17 PM,01:17PM,2268
sched_arr_time,10:35 AM,1035 AM,2286
sched_arr_time,11:35 AM,empty,2311
sched_arr_time,02:15 PM,20:15 PM,2367
sched_arr_time,12:55 PM,empty,2373
act_arr_time,02:46 PM,02g:46 PM,21
act_arr_time,05:26 AM,05:26 M,63
act_arr_time,01:40 PM,1:40 PM,71
act_arr_time,07:25 PM,07:2 5PM,94
act_arr_time,09:53 PM,empty,106
act_arr_time,03:04 PM,empty,109
act_arr_time,10:04 AM,100:4 AM,117
act_arr_time,10:16 AM,10:1 6AM,138
act_arr_time,08:06 AM,empty,140
act_arr_time,09:32 AM,empty,151
act_arr_time,06:28 PM,empty,164
act_arr_time,09:53 PM,09:u53 PM,204
act_arr_time,10:47 AM,empty,206
act_arr_time,10:04 AM,1a0:04 AM,215
act_arr_time,03:50 PM,empty,218
act_arr_time,08:45 AM,08:45AM,220
act_arr_time,09:45 AM,empty,266
act_arr_time,03:30 PM,03:30 MP,278
act_arr_time,09:53 PM,09:53 MP,297
act_arr_time,10:04 AM,10:40 AM,306
act_arr_time,01:30 PM,empty,326
act_arr_time,10:30 PM,empty,343
act_arr_time,10:27 AM,empty,366
act_arr_time,09:53 PM,09:53g PM,393
act_arr_time,10:04 AM,1004 AM,404
act_arr_time,05:11 AM,0u5:11 AM,410
act_arr_time,07:10 PM,07:1 0PM,459
act_arr_time,08:53 PM,empty,482
act_arr_time,07:51 AM,empty,486
act_arr_time,09:53 PM,9:53 PM,491
act_arr_time,10:04 AM,10:04o AM,502
act_arr_time,07:39 PM,empty,556
act_arr_time,09:53 PM,095:3 PM,592
act_arr_time,10:04 AM,1:004 AM,603
act_arr_time,06:43 PM,064:3 PM,621
act_arr_time,12:21 AM,12:12 AM,675
act_arr_time,09:53 PM,09:f53 PM,683
act_arr_time,10:04 AM,1:004 AM,694
act_arr_time,06:40 PM,6:40 PM,701
act_arr_time,07:40 AM,0:40 AM,725
act_arr_time,04:09 PM,040:9 PM,745
act_arr_time,09:31 AM,empty,764
act_arr_time,09:53 PM,09:53 MP,768
act_arr_time,10:04 AM,10:4 AM,775
act_arr_time,10:04 AM,100:4 AM,794
act_arr_time,09:53 PM,09q:53 PM,809
act_arr_time,09:45 AM,09:45A M,830
act_arr_time,01:15 PM,0:115 PM,848
act_arr_time,07:55 PM,07:55 PM***,862
act_arr_time,09:53 PM,09:53 MP,865
act_arr_time,12:15 AM,12:15 lAM,874
act_arr_time,10:04 AM,10:04 MA,876
act_arr_time,09:20 PM,09:20s PM,886
act_arr_time,11:56 AM,11:56 oAM,889
act_arr_time,11:01 AM,11:0 AM,894
act_arr_time,06:40 PM,06:4t0 PM,949
act_arr_time,07:25 PM,0725 PM,973
act_arr_time,06:15 PM,06:1 5PM,982
act_arr_time,05:50 AM,empty,1036
act_arr_time,11:50 PM,empty,1039
act_arr_time,10:04 AM,10x:04 AM,1040
act_arr_time,08:45 AM,08:4 AM,1046
act_arr_time,09:43 AM,empty,1075
act_arr_time,06:55 AM,0:55 AM,1081
act_arr_time,06:28 PM,empty,1084
act_arr_time,03:33 PM,03:33P M,1112
act_arr_time,07:55 PM,07:55P M,1121
act_arr_time,06:34 PM,06:34 MP,1125
act_arr_time,10:04 AM,1:004 AM,1135
act_arr_time,11:44 AM,empty,1136
act_arr_time,05:11 AM,empty,1141
act_arr_time,06:40 PM,empty,1142
act_arr_time,11:56 AM,empty,1148
act_arr_time,12:50 PM,2:50 PM,1165
act_arr_time,05:34 PM,empty,1190
act_arr_time,04:44 PM,empty,1208
act_arr_time,11:06 AM,empty,1211
act_arr_time,11:56 AM,empty,1254
act_arr_time,09:31 AM,09:31 M,1274
act_arr_time,07:55 PM,07:55P M,1275
act_arr_time,10:04 AM,10:4 AM,1290
act_arr_time,06:40 PM,empty,1297
act_arr_time,03:21 PM,empty,1357
act_arr_time,07:55 PM,07:5 PM,1374
act_arr_time,10:04 AM,01:04 AM,1388
act_arr_time,04:44 PM,04:44P M,1398
act_arr_time,10:29 PM,empty,1489
act_arr_time,06:55 AM,06:55 AM***,1498
act_arr_time,07:10 PM,07:10PM,1509
act_arr_time,07:55 PM,70:55 PM,1539
act_arr_time,10:04 AM,10:0 AM,1554
act_arr_time,05:26 PM,05:26 PqM,1580
act_arr_time,12:50 PM,12:50PM,1582
act_arr_time,10:30 PM,empty,1588
act_arr_time,09:05 AM,9:05 AM,1601
act_arr_time,07:55 PM,07:55 M,1613
act_arr_time,10:04 AM,0:04 AM,1621
act_arr_time,05:42 PM,empty,1623
act_arr_time,09:32 AM,093:2 AM,1638
act_arr_time,07:55 PM,07:55 PqM,1700
act_arr_time,10:04 AM,10:04r AM,1709
act_arr_time,09:20 PM,0920 PM,1714
act_arr_time,06:55 AM,empty,1769
act_arr_time,08:53 PM,0853 PM,1803
act_arr_time,12:09 PM,1:09 PM,1806
act_arr_time,07:55 PM,07:55 PM***,1809
act_arr_time,06:38 PM,0638 PM,1810
act_arr_time,10:04 AM,10:04 AjM,1823
act_arr_time,09:32 AM,empty,1859
act_arr_time,09:28 AM,9:28 AM,1861
act_arr_time,05:26 AM,05r:26 AM,1871
act_arr_time,11:01 AM,empty,1887
act_arr_time,07:55 PM,07:55a PM,1909
act_arr_time,04:17 PM,empty,1918
act_arr_time,10:04 AM,10h:04 AM,1924
act_arr_time,03:13 PM,03:f13 PM,1939
act_arr_time,09:14 AM,09s:14 AM,1965
act_arr_time,03:21 PM,03:2m1 PM,1984
act_arr_time,08:03 PM,empty,1988
act_arr_time,07:55 PM,07:5 5PM,2001
act_arr_time,04:17 PM,04:1 PM,2010
act_arr_time,10:04 AM,10:04 MA,2015
act_arr_time,11:21 AM,11:21q AM,2060
act_arr_time,05:26 AM,05:2u6 AM,2063
act_arr_time,09:14 AM,empty,2065
act_arr_time,09:45 AM,09:4 5AM,2069
act_arr_time,01:14 PM,1:14 PM,2076
act_arr_time,10:56 AM,empty,2080
act_arr_time,07:51 AM,empty,2099
act_arr_time,07:55 PM,0755 PM,2101
act_arr_time,10:04 AM,10:i04 AM,2115
act_arr_time,09:13 AM,0:13 AM,2117
act_arr_time,11:01 AM,empty,2133
act_arr_time,07:36 PM,07:36P M,2154
act_arr_time,01:14 PM,01z:14 PM,2181
act_arr_time,10:56 AM,10:6 AM,2185
act_arr_time,03:30 PM,empty,2187
act_arr_time,12:09 PM,12:09 MP,2203
act_arr_time,07:55 PM,70:55 PM,2206
act_arr_time,04:23 PM,empty,2213
act_arr_time,10:04 AM,1p0:04 AM,2220
act_arr_time,05:26 PM,empty,2248
act_arr_time,07:55 PM,7:55 PM,2294
act_arr_time,10:04 AM,0:04 AM,2303
act_arr_time,03:13 PM,empty,2313
act_arr_time,02:50 PM,empty,2342
act_arr_time,12:15 AM,empty,2358
act_arr_time,10:04 AM,10:40 AM,2360
