Index,x,y,z,gt
15106,-5.9105835,0.3821869,8.177002,stand
15107,-5.868927,0.39170837,8.16629,stand
15108,-5.895111,0.4143219,8.192474,stand
15109,-5.7998962,0.35957336,8.222229,stand
15110,-5.792755,0.38456726,8.168671,stand
15111,-5.7760925,0.43693542,8.211517,stand
15112,-5.8451233,0.3476715,8.194855,stand
15113,-5.8641663,0.37980652,8.203186,stand
15114,-5.836792,0.3226776,8.190094,stand
15115,-5.849884,0.4143219,8.16153,stand
15116,-5.870117,0.32148743,8.16153,stand
15117,-5.9474792,0.33576965,8.1484375,stand
15118,-5.9284363,0.33576965,8.204376,stand
15119,-5.9439087,0.3310089,8.205566,stand
15120,-5.902252,0.36909485,8.174622,stand
15121,-5.940338,0.31196594,8.203186,stand
15122,-5.9486694,0.3655243,8.142487,stand
15123,-5.8463135,0.30363464,8.130585,stand
15124,-5.8855896,0.28935242,8.138916,stand
15125,-5.8986816,0.2572174,8.177002,stand
15127,-5.88678,0.32148743,8.185333,stand
15126,-5.9034424,0.27864075,8.193665,stand
15128,-5.8784485,0.3321991,8.184143,stand
15129,-5.9284363,0.31077576,8.1996155,stand
15130,-5.8713074,0.3726654,8.223419,stand
15131,-5.9165344,0.2822113,8.171051,stand
15132,-5.9938965,0.30244446,8.260315,stand
15133,-5.848694,0.38337708,8.16272,stand
15134,-5.908203,0.3238678,8.168671,stand
15135,-5.8915405,0.40361023,8.22818,stand
15136,-5.88678,0.3488617,8.207947,stand
15137,-5.9296265,0.357193,8.149628,stand
15138,-5.88678,0.3393402,8.184143,stand
15139,-5.9117737,0.3643341,8.144867,stand
15140,-5.959381,0.41551208,8.184143,stand
15141,-5.971283,0.37980652,8.185333,stand
15142,-5.915344,0.3821869,8.2127075,stand
15143,-5.9629517,0.357193,8.118683,stand
15144,-5.934387,0.33815002,8.016327,stand
15145,-5.932007,0.36195374,8.140106,stand
15146,-5.9236755,0.38337708,8.067505,stand
15147,-5.9165344,0.27864075,8.091309,stand
15148,-5.88797,0.2572174,8.117493,stand
15149,-5.9427185,0.2917328,8.111542,stand
15150,-5.9427185,0.2917328,8.111542,stand
15151,-5.9474792,0.2655487,8.049652,stand
15152,-5.9439087,0.2334137,8.091309,stand
15153,-5.895111,0.27030945,8.042511,stand
15154,-5.9224854,0.27149963,8.060364,stand
15155,-5.972473,0.21913147,8.015137,stand
15157,-5.971283,0.21437073,8.025848,stand
15156,-5.9689026,0.23936462,7.977051,stand
15158,-5.920105,0.26911926,7.913971,stand
15159,-5.9879456,0.23103333,8.113922,stand
15160,-5.8915405,0.2334137,8.009186,stand
15161,-5.926056,0.19770813,8.068695,stand
15162,-5.9677124,0.24888611,8.030609,stand
15163,-5.9677124,0.24888611,8.030609,stand
15164,-5.9629517,0.21318054,8.012756,stand
15166,-6.035553,0.23103333,8.087738,stand
15165,-5.977234,0.241745,8.088928,stand
15167,-6.035553,0.23103333,8.087738,stand
15168,-6.1033936,0.2655487,8.060364,stand
15169,-6.036743,0.30482483,8.093689,stand
15170,-6.092682,0.2655487,8.106781,stand
15171,-6.092682,0.2655487,8.106781,stand
15172,-6.1022034,0.2750702,8.155579,stand
15173,-6.1045837,0.24769592,8.22937,stand
15174,-6.093872,0.27983093,8.132965,stand
15175,-6.0200806,0.27983093,8.124634,stand
15176,-6.0200806,0.27983093,8.124634,stand
15177,-6.009369,0.27388,8.173431,stand
15178,-5.996277,0.2917328,8.177002,stand
15179,-6.0581665,0.35362244,8.187714,stand
15180,-6.0462646,0.30125427,8.182953,stand
15181,-5.9950867,0.3143463,8.196045,stand
15182,-6.0438843,0.3655243,8.193665,stand
15183,-5.958191,0.33815002,8.105591,stand
15184,-5.996277,0.37980652,8.106781,stand
15185,-6.0712585,0.41908264,8.138916,stand
15186,-6.0129395,0.33576965,8.150818,stand
15187,-6.0653076,0.40242004,8.048462,stand
15188,-6.0772095,0.41551208,8.09845,stand
15189,-6.0117493,0.36076355,8.050842,stand
15190,-6.0772095,0.35838318,8.106781,stand
15191,-6.0438843,0.35124207,8.094879,stand
15192,-5.9998474,0.3405304,8.153198,stand
15193,-6.0510254,0.3560028,8.041321,stand
15194,-5.932007,0.36076355,8.049652,stand
15195,-6.0129395,0.35481262,8.10202,stand
15196,-5.970093,0.36195374,8.082977,stand
15197,-6.036743,0.35005188,8.072266,stand
15198,-6.009369,0.37504578,8.03775,stand
15199,-6.023651,0.39527893,7.9937134,stand
15200,-5.985565,0.42622375,8.03894,stand
15201,-6.0379333,0.3988495,8.0651245,stand
15202,-6.0903015,0.44407654,7.9877625,stand
15203,-6.0117493,0.46073914,8.006805,stand
15204,-6.0724487,0.42741394,8.010376,stand
15205,-6.0379333,0.4309845,8.047272,stand
15206,-6.0510254,0.46073914,8.071075,stand
15207,-6.0248413,0.36909485,8.187714,stand
15208,-6.029602,0.3726654,8.0651245,stand
15209,-6.004608,0.39289856,8.107971,stand
15210,-6.0319824,0.35957336,8.124634,stand
15211,-6.009369,0.3976593,8.072266,stand
15212,-5.9938965,0.36671448,8.159149,stand
15213,-6.023651,0.39170837,8.069885,stand
15214,-6.0391235,0.44050598,8.10321,stand
15215,-5.9879456,0.421463,8.118683,stand
15216,-6.0129395,0.37504578,8.092499,stand
15217,-6.041504,0.41194153,8.134155,stand
15218,-6.023651,0.3988495,8.088928,stand
15219,-6.060547,0.40003967,8.106781,stand
15220,-6.0212708,0.41670227,8.127014,stand
15221,-5.977234,0.4393158,8.154388,stand
15226,-6.022461,0.35243225,8.113922,stand
15225,-6.055786,0.37623596,8.092499,stand
15227,-6.0200806,0.40003967,8.125824,stand
15223,-5.991516,0.42503357,8.122253,stand
15222,-6.0391235,0.39170837,8.087738,stand
15224,-6.0653076,0.38337708,8.071075,stand
15228,-6.0450745,0.3643341,8.119873,stand
15229,-6.0450745,0.36909485,8.142487,stand
15230,-5.9927063,0.3488617,8.10321,stand
15231,-5.9950867,0.41551208,8.112732,stand
15232,-6.0391235,0.37147522,8.132965,stand
15233,-6.004608,0.34648132,8.03537,stand
15234,-6.0260315,0.2917328,8.134155,stand
15235,-6.0331726,0.42860413,8.197235,stand
15236,-5.9879456,0.3643341,8.09964,stand
15237,-6.07959,0.43574524,8.157959,stand
15238,-6.0272217,0.3726654,8.213898,stand
15239,-6.047455,0.43336487,8.137726,stand
15240,-6.0141296,0.42027283,8.106781,stand
15241,-6.0212708,0.40480042,8.127014,stand
15242,-6.0438843,0.45240784,8.111542,stand
15243,-6.08078,0.4631195,8.086548,stand
15244,-6.101013,0.44407654,8.055603,stand
15245,-6.0581665,0.38337708,8.16272,stand
15246,-6.0581665,0.39289856,8.069885,stand
15247,-6.086731,0.39170837,8.075836,stand
15248,-6.0593567,0.41789246,8.052032,stand
15249,-6.002228,0.37980652,8.0972595,stand
15250,-5.9938965,0.35124207,8.092499,stand
15251,-5.9927063,0.36314392,8.069885,stand
15252,-6.0069885,0.33815002,8.016327,stand
15253,-6.0117493,0.34291077,8.073456,stand
15254,-5.9546204,0.27745056,8.024658,stand
15255,-5.990326,0.28102112,8.0972595,stand
15256,-5.940338,0.31672668,8.088928,stand
15257,-5.9236755,0.33457947,8.049652,stand
15258,-5.9677124,0.32862854,8.025848,stand
15259,-5.95105,0.3238678,8.1484375,stand
15260,-5.9617615,0.37623596,8.010376,stand
15261,-6.002228,0.34410095,8.019897,stand
15262,-6.0272217,0.40122986,8.03537,stand
15263,-6.01532,0.3738556,8.041321,stand
15264,-6.061737,0.4071808,8.030609,stand
15265,-6.002228,0.37623596,8.053223,stand
15266,-6.01651,0.36076355,8.091309,stand
15267,-6.0117493,0.3321991,8.002045,stand
15268,-6.0117493,0.29768372,8.062744,stand
15269,-5.9891357,0.33695984,8.136536,stand
15270,-5.996277,0.31196594,7.985382,stand
15271,-6.0010376,0.29649353,8.004425,stand
15272,-5.918915,0.32743835,8.031799,stand
15273,-6.01532,0.34410095,8.087738,stand
15274,-6.002228,0.28697205,7.9877625,stand
15275,-6.0248413,0.2917328,8.017517,stand
15276,-6.1022034,0.30363464,8.088928,stand
15277,-6.131958,0.27864075,7.991333,stand
15278,-6.120056,0.2834015,8.0008545,stand
15279,-6.07959,0.3072052,8.052032,stand
15280,-6.041504,0.3072052,8.135345,stand
15281,-6.068878,0.36909485,8.106781,stand
15282,-6.0057983,0.3488617,8.143677,stand
15283,-5.9950867,0.3393402,8.153198,stand
15284,-5.996277,0.3083954,8.10202,stand
15285,-6.002228,0.3226776,8.149628,stand
15286,-6.0593567,0.32505798,8.201996,stand
15287,-6.0057983,0.37623596,8.062744,stand
15288,-6.0772095,0.28102112,8.171051,stand
15289,-6.0248413,0.3226776,8.111542,stand
15290,-6.067688,0.3155365,8.10083,stand
15291,-6.022461,0.3488617,8.104401,stand
15292,-6.0319824,0.33695984,8.152008,stand
15293,-6.0700684,0.32505798,8.150818,stand
15294,-6.022461,0.33457947,8.069885,stand
15295,-5.990326,0.31315613,8.1805725,stand
15296,-6.023651,0.35838318,8.224609,stand
15297,-5.934387,0.31910706,8.143677,stand
15298,-5.9677124,0.31910706,8.137726,stand
15299,-6.0117493,0.33338928,8.153198,stand
15300,-5.9736633,0.29530334,8.152008,stand
15301,-6.002228,0.33576965,8.190094,stand
15302,-5.9486694,0.31315613,8.206757,stand
15303,-5.9558105,0.34172058,8.153198,stand
15304,-5.997467,0.30482483,8.125824,stand
15305,-6.0212708,0.3155365,8.09845,stand
15306,-5.9355774,0.27864075,8.215088,stand
15307,-6.0450745,0.306015,8.106781,stand
15308,-6.022461,0.26435852,8.094879,stand
15309,-5.946289,0.24888611,8.135345,stand
15310,-5.9736633,0.3143463,8.112732,stand
15311,-5.9296265,0.32624817,8.113922,stand
15312,-5.912964,0.26792908,8.128204,stand
15313,-5.901062,0.33338928,8.172241,stand
15314,-5.8963013,0.27983093,8.154388,stand
15315,-5.926056,0.35005188,8.16391,stand
15316,-5.880829,0.36790466,8.127014,stand
15317,-5.8522644,0.3226776,8.110352,stand
15318,-5.9105835,0.38456726,8.149628,stand
15319,-5.8582153,0.26911926,8.123444,stand
15320,-5.8724976,0.33576965,8.131775,stand
15321,-5.932007,0.3083954,8.134155,stand
15322,-5.9105835,0.30363464,8.218658,stand
15323,-5.9224854,0.26435852,8.196045,stand
15324,-5.9796143,0.26792908,8.188904,stand
15325,-5.914154,0.28102112,8.1996155,stand
15326,-5.9236755,0.3083954,8.173431,stand
15327,-5.849884,0.24769592,8.246033,stand
15328,-5.9355774,0.29768372,8.209137,stand
15329,-5.8927307,0.19889832,8.198425,stand
15330,-5.8974915,0.29292297,8.155579,stand
15331,-5.835602,0.38456726,8.215088,stand
15332,-5.8391724,0.30482483,8.143677,stand
15333,-5.8855896,0.3405304,8.187714,stand
15334,-5.9046326,0.31077576,8.192474,stand
15335,-5.907013,0.31672668,8.129395,stand
15336,-5.9248657,0.3083954,8.122253,stand
15337,-5.88678,0.306015,8.169861,stand
15338,-5.9367676,0.2834015,8.203186,stand
15339,-5.940338,0.27983093,8.071075,stand
15340,-5.915344,0.26197815,8.10321,stand
15341,-5.8772583,0.3072052,8.068695,stand
15342,-5.9177246,0.2917328,8.109161,stand
15343,-5.933197,0.24650574,8.096069,stand
15344,-5.880829,0.24531555,8.10321,stand
15345,-5.8641663,0.27626038,8.081787,stand
15346,-5.9558105,0.30244446,8.129395,stand
15347,-5.918915,0.2988739,8.104401,stand
15348,-5.914154,0.26078796,8.127014,stand
15349,-5.915344,0.3155365,8.0972595,stand
15350,-5.9177246,0.2917328,8.10202,stand
15351,-5.861786,0.27864075,8.113922,stand
15352,-5.8665466,0.2584076,8.096069,stand
15353,-5.933197,0.25483704,8.125824,stand
15354,-5.9570007,0.33457947,8.1805725,stand
15355,-5.927246,0.27149963,8.121063,stand
15357,-5.959381,0.28102112,8.173431,stand
15356,-5.9248657,0.23460388,8.125824,stand
15358,-5.9308167,0.26197815,8.173431,stand
15359,-5.9248657,0.28816223,8.190094,stand
15360,-5.908203,0.2667389,8.160339,stand
15361,-5.9498596,0.26792908,8.169861,stand
15362,-5.8963013,0.30244446,8.130585,stand
15363,-5.932007,0.34172058,8.16629,stand
15364,-5.908203,0.29411316,8.173431,stand
15365,-5.927246,0.32862854,8.10202,stand
15366,-5.8963013,0.3000641,8.150818,stand
15367,-5.876068,0.31791687,8.169861,stand
15368,-5.8963013,0.3238678,8.010376,stand
15369,-5.9177246,0.36909485,8.152008,stand
15370,-5.8903503,0.3405304,8.10321,stand
15371,-5.9093933,0.40480042,8.140106,stand
15372,-5.9808044,0.33815002,8.046082,stand
15373,-5.9629517,0.32743835,8.111542,stand
15374,-5.946289,0.3143463,8.140106,stand
15375,-6.010559,0.3072052,8.121063,stand
15376,-5.9415283,0.3143463,8.16629,stand
15377,-5.945099,0.3155365,8.157959,stand
15378,-5.9677124,0.27745056,8.130585,stand
15379,-5.9617615,0.2572174,8.066315,stand
15380,-5.9355774,0.3072052,8.057983,stand
15381,-5.95224,0.2988739,8.136536,stand
15382,-5.9570007,0.25245667,8.156769,stand
15383,-5.958191,0.20722961,8.1996155,stand
15384,-6.003418,0.2655487,8.193665,stand
15385,-5.9308167,0.27268982,8.130585,stand
15386,-5.9415283,0.27626038,8.125824,stand
15387,-5.9605713,0.31672668,8.207947,stand
15388,-5.9796143,0.2917328,8.122253,stand
15389,-5.95105,0.2834015,8.1651,stand
15390,-5.966522,0.2834015,8.16748,stand
15391,-5.95105,0.2834015,8.16272,stand
15392,-5.9736633,0.25959778,8.2317505,stand
15393,-5.9736633,0.25959778,8.2317505,stand
15394,-5.918915,0.2822113,8.16629,stand
15396,-5.9355774,0.26078796,8.22818,stand
15395,-5.9760437,0.3072052,8.081787,stand
15397,-5.9355774,0.26078796,8.22818,stand
15398,-5.9629517,0.3321991,8.154388,stand
15399,-5.912964,0.306015,8.149628,stand
15400,-5.9748535,0.29768372,8.181763,stand
15401,-5.9748535,0.29768372,8.181763,stand
15402,-5.9796143,0.3072052,8.138916,stand
15404,-5.9367676,0.27983093,8.182953,stand
15403,-5.9427185,0.25126648,8.111542,stand
15406,-5.9415283,0.3143463,8.1484375,stand
15405,-5.9367676,0.27983093,8.182953,stand
15407,-5.8641663,0.27149963,8.1651,stand
15408,-5.9093933,0.2500763,8.197235,stand
15409,-5.937958,0.2834015,8.1484375,stand
15410,-5.937958,0.2834015,8.1484375,stand
15411,-5.899872,0.27864075,8.113922,stand
15412,-5.901062,0.25483704,8.256744,stand
15413,-5.901062,0.25483704,8.256744,stand
15414,-5.870117,0.24769592,8.122253,stand
15416,-5.9093933,0.24293518,8.206757,stand
15415,-5.8986816,0.22746277,8.182953,stand
15417,-5.9093933,0.24293518,8.206757,stand
15418,-5.876068,0.21199036,8.16629,stand
15419,-5.9558105,0.23579407,8.080597,stand
15420,-5.876068,0.20722961,8.1805725,stand
15421,-5.9415283,0.25364685,8.190094,stand
15422,-5.9415283,0.25364685,8.190094,stand
15423,-5.95105,0.20365906,8.137726,stand
15424,-5.9224854,0.20960999,8.123444,stand
15425,-5.933197,0.21437073,8.140106,stand
15426,-5.933197,0.21437073,8.140106,stand
15427,-5.9427185,0.23936462,8.160339,stand
15428,-5.939148,0.27268982,8.1996155,stand
15429,-5.933197,0.23936462,8.1996155,stand
15430,-5.9177246,0.1917572,8.141296,stand
15431,-5.978424,0.2334137,8.236511,stand
15432,-5.937958,0.27030945,8.138916,stand
15433,-5.9546204,0.24293518,8.205566,stand
15435,-5.9546204,0.31077576,8.255554,stand
15434,-5.9546204,0.31077576,8.255554,stand
15436,-5.95224,0.25602722,8.16272,stand
15437,-5.874878,0.3072052,8.169861,stand
15438,-5.874878,0.3072052,8.169861,stand
15439,-5.9367676,0.3393402,8.132965,stand
15440,-5.9093933,0.27983093,8.107971,stand
15441,-5.9093933,0.27983093,8.107971,stand
15442,-5.9558105,0.26792908,8.094879,stand
15443,-5.932007,0.2905426,8.16391,stand
15444,-5.9284363,0.26792908,8.121063,stand
15445,-5.9546204,0.28578186,8.178192,stand
15446,-5.939148,0.27149963,8.110352,stand
15447,-5.8843994,0.2750702,8.207947,stand
15448,-5.901062,0.28578186,8.190094,stand
15449,-5.908203,0.26792908,8.121063,stand
15450,-5.899872,0.23460388,8.181763,stand
15451,-5.893921,0.21556091,8.16748,stand
15452,-5.9117737,0.20960999,8.210327,stand
15453,-5.9177246,0.2167511,8.178192,stand
15454,-5.9165344,0.24888611,8.121063,stand
15455,-5.8843994,0.20484924,8.155579,stand
15456,-5.902252,0.22865295,8.184143,stand
15457,-5.902252,0.26197815,8.141296,stand
15458,-5.9439087,0.29649353,8.191284,stand
15459,-5.893921,0.28697205,8.143677,stand
15460,-5.9093933,0.27388,8.115112,stand
15461,-5.9427185,0.27745056,8.16272,stand
15462,-5.915344,0.24650574,8.182953,stand
15463,-5.9439087,0.24531555,8.1651,stand
15465,-5.9938965,0.26078796,8.186523,stand
15464,-5.9474792,0.25959778,8.204376,stand
15466,-5.985565,0.22627258,8.121063,stand
15467,-5.978424,0.22865295,8.157959,stand
15468,-5.9617615,0.26792908,8.080597,stand
15469,-5.908203,0.2834015,8.149628,stand
15470,-5.9308167,0.22032166,8.131775,stand
15471,-5.95105,0.25959778,8.075836,stand
15472,-5.9105835,0.24055481,8.090118,stand
15473,-6.003418,0.27745056,8.117493,stand
15474,-5.985565,0.28935242,8.049652,stand
15475,-5.971283,0.29768372,8.156769,stand
15476,-5.95343,0.21913147,8.128204,stand
15477,-6.022461,0.27149963,8.137726,stand
15478,-6.010559,0.30482483,8.174622,stand
15479,-5.9796143,0.30482483,8.10083,stand
15480,-6.0117493,0.26792908,8.140106,stand
15481,-5.9486694,0.2834015,8.147247,stand
15482,-5.9617615,0.23222351,8.137726,stand
15484,-5.9248657,0.2584076,8.203186,stand
15483,-5.880829,0.24769592,8.137726,stand
15485,-5.920105,0.2572174,8.196045,stand
15486,-5.9415283,0.21913147,8.124634,stand
15487,-5.9308167,0.21080017,8.077026,stand
15488,-5.972473,0.21318054,8.124634,stand
15489,-5.9439087,0.22627258,8.10083,stand
15490,-5.934387,0.23222351,8.131775,stand
15491,-5.908203,0.28935242,8.078217,stand
15492,-5.934387,0.31910706,8.207947,stand
15493,-5.9796143,0.30482483,8.173431,stand
15494,-5.9546204,0.23579407,8.109161,stand
15495,-5.8974915,0.28935242,8.173431,stand
15496,-5.9165344,0.26078796,8.150818,stand
15497,-5.95343,0.29411316,8.094879,stand
15498,-5.8927307,0.2655487,8.125824,stand
15499,-5.9093933,0.32505798,8.154388,stand
15500,-5.8963013,0.27745056,8.215088,stand
15501,-5.9224854,0.32743835,8.110352,stand
15503,-5.9058228,0.32029724,8.2960205,stand
15502,-5.8963013,0.32029724,8.22937,stand
15504,-5.940338,0.29649353,8.22699,stand
15505,-5.9355774,0.2988739,8.171051,stand
15506,-5.939148,0.30125427,8.193665,stand
15507,-5.927246,0.32148743,8.160339,stand
15508,-5.9474792,0.32743835,8.173431,stand
15509,-5.985565,0.24412537,8.142487,stand
15510,-5.9760437,0.2655487,8.136536,stand
15511,-6.009369,0.32862854,8.075836,stand
15513,-5.9808044,0.30244446,8.111542,stand
15512,-5.9879456,0.28578186,8.1484375,stand
15514,-5.95224,0.3083954,8.111542,stand
15515,-6.01532,0.2250824,8.122253,stand
15516,-5.9355774,0.31791687,8.009186,stand
15517,-5.9034424,0.2084198,8.091309,stand
15518,-5.9748535,0.27388,8.073456,stand
15519,-5.927246,0.31910706,8.052032,stand
15521,-5.9117737,0.2988739,8.087738,stand
15520,-5.918915,0.306015,8.092499,stand
15522,-5.9546204,0.30958557,8.134155,stand
15523,-5.977234,0.34648132,8.009186,stand
15524,-5.934387,0.32029724,8.117493,stand
15525,-5.9367676,0.30363464,8.075836,stand
15526,-5.933197,0.3083954,8.078217,stand
15527,-5.920105,0.3476715,8.078217,stand
15528,-5.9546204,0.29292297,8.09964,stand
15529,-5.9498596,0.3226776,8.16153,stand
15530,-5.9308167,0.28459167,8.121063,stand
15531,-5.959381,0.29768372,8.106781,stand
15532,-5.946289,0.31315613,8.077026,stand
15533,-5.9498596,0.31315613,8.10083,stand
15534,-5.996277,0.2667389,8.107971,stand
15535,-5.934387,0.27030945,8.09845,stand
15536,-5.9093933,0.23579407,8.134155,stand
15537,-5.934387,0.2834015,8.10083,stand
15538,-5.95343,0.24293518,8.137726,stand
15539,-5.9546204,0.28102112,8.124634,stand
15540,-5.933197,0.23103333,8.160339,stand
15541,-5.9808044,0.18818665,8.197235,stand
15542,-5.9629517,0.23698425,8.188904,stand
15543,-5.9427185,0.2500763,8.149628,stand
15544,-5.9546204,0.29649353,8.104401,stand
15545,-5.9427185,0.22984314,8.197235,stand
15546,-5.9117737,0.27983093,8.1651,stand
15547,-5.9867554,0.2917328,8.1805725,stand
15548,-5.9950867,0.27268982,8.22699,stand
15549,-5.9558105,0.2584076,8.242462,stand
15550,-5.9879456,0.24650574,8.1651,stand
15551,-5.977234,0.24769592,8.154388,stand
15552,-5.908203,0.31077576,8.157959,stand
15553,-5.9296265,0.28459167,8.173431,stand
15554,-5.966522,0.27983093,8.1651,stand
15555,-5.9629517,0.22627258,8.128204,stand
15556,-5.918915,0.32743835,8.182953,stand
15557,-5.88916,0.24888611,8.077026,stand
15558,-5.893921,0.3072052,8.106781,stand
15559,-5.920105,0.2750702,8.09845,stand
15560,-5.9105835,0.31791687,8.121063,stand
15561,-5.9046326,0.32981873,8.062744,stand
15562,-5.95105,0.32505798,8.2127075,stand
15563,-5.921295,0.27745056,8.10202,stand
15564,-5.9415283,0.32743835,8.140106,stand
15565,-5.9605713,0.32029724,8.125824,stand
15566,-5.893921,0.33457947,8.201996,stand
15567,-5.9367676,0.33457947,8.123444,stand
15568,-5.9296265,0.33338928,8.106781,stand
15569,-5.95105,0.31077576,8.171051,stand
15570,-5.95105,0.31077576,8.171051,stand
15571,-5.970093,0.31077576,8.112732,stand
15573,-5.933197,0.3083954,8.187714,stand
15572,-5.9284363,0.3143463,8.135345,stand
15574,-5.933197,0.3083954,8.187714,stand
15575,-5.946289,0.29292297,8.205566,stand
15576,-5.985565,0.30958557,8.141296,stand
15577,-5.985565,0.27626038,8.1163025,stand
15578,-5.985565,0.27626038,8.1163025,stand
15579,-5.970093,0.28102112,8.080597,stand
15580,-5.9498596,0.2655487,8.155579,stand
15581,-5.9819946,0.3226776,8.149628,stand
15582,-5.926056,0.2667389,8.1163025,stand
15583,-5.9879456,0.25602722,8.081787,stand
15584,-5.9879456,0.25602722,8.081787,stand
15585,-5.9498596,0.28102112,8.156769,stand
15586,-5.9546204,0.28935242,8.110352,stand
15587,-5.9736633,0.34172058,8.159149,stand
15588,-5.926056,0.2750702,8.118683,stand
15589,-5.926056,0.2750702,8.118683,stand
15590,-5.9439087,0.28102112,8.092499,stand
