index,attribute,dirty_value,clean_value
997,HospitalName,ust vincents blount,st vincents blount
6,Address1,1270 university blvd,1720 university blvd
10,Address1,1300 south moyntgomery avenue,1300 south montgomery avenue
11,Address1,1300 south montgomery oavenue,1300 south montgomery avenue
13,Address1,1300 south mntgomery avenue,1300 south montgomery avenue
134,Address1,empty,101 hospital circle
285,Address1,empty,1000 first street north
295,Address1,1720university blvd,1720 university blvd
348,Address1,empty,4370 west main street
664,Address1,209 north main streett,209 north main street
810,Address1,1007 goodyear aveneu,1007 goodyear avenue
862,Address1,1265 military street south,1256 military street south
866,Address1,empty,1256 military street south
883,Address1,empty,1653 temple avenue north
896,Address1,1653 temple avenmue north,1653 temple avenue north
964,Address1,empty,400 n edwards street
973,Address1,400 n edwards streert,400 n edwards street
991,Address1,empty,150 gilbreath drive
43,Address2,epty,empty
304,Address2,empyt,empty
345,Address2,emphty,empty
433,Address2,emputy,empty
493,Address2,emqpty,empty
540,Address2,epty,empty
615,Address2,empy,empty
692,Address2,evmpty,empty
740,Address2,mpty,empty
771,Address2,empyt,empty
806,Address2,embpty,empty
840,Address2,emtpy,empty
879,Address2,mpty,empty
922,Address2,empyt,empty
959,Address2,iempty,empty
36,Address3,emptdy,empty
184,Address3,mpty,empty
233,Address3,empyt,empty
492,Address3,emmpty,empty
632,Address3,emty,empty
674,Address3,mepty,empty
733,Address3,mpty,empty
819,Address3,empvty,empty
895,Address3,mepty,empty
4,City,birminhgam,birmingham
5,City,birminghacm,birmingham
6,City,birmignham,birmingham
24,City,domthan,dothan
39,City,empty,dothan
52,City,empty,boaz
97,City,empty,opp
222,City,fort apyne,fort payne
231,City,empty,fort payne
281,City,labaster,alabaster
287,City,birmingham,alabaster
288,City,birmingham,alabaster
289,City,birmingham,alabaster
398,City,empty,prattville
431,City,sylcaauga,sylacauga
525,City,montgomrery,montgomery
639,City,opeika,opelika
729,City,empty,cullman
786,City,hunstville,huntsville
810,City,empty,gadsden
816,City,gadden,gadsden
851,City,clantno,clanton
988,City,neonta,oneonta
6,State,empty,al
191,State,fal,al
321,State,empty,al
378,State,la,al
537,State,la,al
544,State,dal,al
592,State,empty,al
656,State,empty,al
674,State,xal,al
704,State,l,al
767,State,empty,al
922,State,empty,al
931,State,l,al
944,State,empty,al
11,ZipCode,35c660,35660
12,ZipCode,53660,35660
13,ZipCode,35606,35660
66,ZipCode,empty,35957
95,ZipCode,35233,36467
96,ZipCode,35233,36467
97,ZipCode,35233,36467
101,ZipCode,6467,36467
300,ZipCode,5233,35233
309,ZipCode,empty,35233
336,ZipCode,empty,36305
339,ZipCode,empty,36305
499,ZipCode,5960,35960
518,ZipCode,empty,36116
560,ZipCode,361000000,36106
844,ZipCode,empty,35045
920,ZipCode,empty,35901
68,CountyName,empty,marshall
69,CountyName,marshagll,marshall
70,CountyName,empty,lauderdale
165,CountyName,empty,morgan
182,CountyName,mrashall,marshall
251,CountyName,clakre,clarke
270,CountyName,shleby,shelby
271,CountyName,sherlby,shelby
294,CountyName,dshelby,shelby
311,CountyName,empty,jefferson
597,CountyName,offee,coffee
749,CountyName,empty,covington
880,CountyName,ayette,fayette
882,CountyName,sfayette,fayette
933,CountyName,empty,butler
968,CountyName,empty,coffee
11,PhoneNumber,256386456,2563864556
12,PhoneNumber,2563864556***,2563864556
13,PhoneNumber,2568364556,2563864556
201,PhoneNumber,208383122,2058383122
226,PhoneNumber,empty,2568453150
295,PhoneNumber,empty,2053258100
520,PhoneNumber,empty,3342882100
694,PhoneNumber,empty,3342836541
702,PhoneNumber,3342836451,3342836541
764,PhoneNumber,342228466,3342228466
784,PhoneNumber,empty,2562651000
805,PhoneNumber,2d564944000,2564944000
838,PhoneNumber,20575525j00,2057552500
924,PhoneNumber,empty,2565435200
994,PhoneNumber,empty,2052743000
42,HospitalType,empty,acute care hospitals
45,HospitalType,acute care khospitals,acute care hospitals
60,HospitalType,empty,acute care hospitals
140,HospitalType,empty,acute care hospitals
513,HospitalType,empty,acute care hospitals
714,HospitalType,acte care hospitals,acute care hospitals
743,HospitalType,empty,acute care hospitals
832,HospitalType,empty,acute care hospitals
926,HospitalType,empty,acute care hospitals
981,HospitalType,acute caer hospitals,acute care hospitals
92,HospitalOwner,oluntary non-profit - other,voluntary non-profit - other
101,HospitalOwner,empty,voluntary non-profit - private
107,HospitalOwner,empty,voluntary non-profit - private
114,HospitalOwner,empty,voluntary non-profit - private
158,HospitalOwner,poprietary,proprietary
161,HospitalOwner,empty,proprietary
181,HospitalOwner,govermnent - hospital district or authority,government - hospital district or authority
279,HospitalOwner,violuntary non-profit - church,voluntary non-profit - church
305,HospitalOwner,voluntary non-profit - privte,voluntary non-profit - private
306,HospitalOwner,volntary non-profit - private,voluntary non-profit - private
307,HospitalOwner,volutnary non-profit - private,voluntary non-profit - private
439,HospitalOwner,empty,proprietary
567,HospitalOwner,empty,voluntary non-profit - other
628,HospitalOwner,government  hospital district or authority,government - hospital district or authority
796,HospitalOwner,empty,government - hospital district or authority
813,HospitalOwner,prprietary,proprietary
854,HospitalOwner,voluntary non-profi - private,voluntary non-profit - private
17,EmergencyService,es,yes
91,EmergencyService,ykes,yes
112,EmergencyService,on,no
159,EmergencyService,empty,yes
254,EmergencyService,tyes,yes
278,EmergencyService,empty,yes
351,EmergencyService,empty,yes
540,EmergencyService,es,yes
545,EmergencyService,empty,yes
606,EmergencyService,es,yes
688,EmergencyService,eys,yes
689,EmergencyService,es,yes
690,EmergencyService,byes,yes
743,EmergencyService,empty,no
758,EmergencyService,empty,no
827,EmergencyService,yse,yes
924,EmergencyService,es,yes
929,EmergencyService,empty,yes
20,Condition,heart attakc,heart attack
43,Condition,surical infection prevention,surgical infection prevention
109,Condition,empty,pneumonia
148,Condition,empty,heart attack
333,Condition,empty,heart failure
414,Condition,surgica infection prevention,surgical infection prevention
450,Condition,sulrgical infection prevention,surgical infection prevention
466,Condition,surigcal infection prevention,surgical infection prevention
491,Condition,empty,surgical infection prevention
561,Condition,surgical infction prevention,surgical infection prevention
595,Condition,heart attck,heart attack
639,Condition,empty,surgical infection prevention
838,Condition,empty,heart failure
891,Condition,empty,pneumonia
928,Condition,surgical infection preevntion,surgical infection prevention
9,MeasureCode,scip-card-2,ami-1
10,MeasureCode,scip-card-2,ami-2
12,MeasureCode,scip-card-2,ami-4
13,MeasureCode,scip-inf-1,ami-5
14,MeasureCode,scip-inf-1,ami-7a
34,MeasureCode,pnl-5c,pn-5c
160,MeasureCode,empty,pn-6
222,MeasureCode,scip-card-2,ami-3
223,MeasureCode,scip-card-2,ami-4
224,MeasureCode,scip-card-2,ami-5
225,MeasureCode,ami7-a,ami-7a
236,MeasureCode,scip-card-2,pn-7
293,MeasureCode,empty,scip-vte-1
401,MeasureCode,h-3,hf-3
506,MeasureCode,pn5c,pn-5c
688,MeasureCode,empty,scip-inf-4
704,MeasureCode,empty,pn-3b
814,MeasureCode,empty,pn-2
913,MeasureCode,empty,hf-1
970,MeasureCode,empty,pn-5c
5,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under goods control in the days right after surgery,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
70,MeasureName,heart attack patienst given aspirin at arrival,heart attack patients given aspirin at arrival
154,MeasureName,empty,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
183,MeasureName,pneumonia patients jgiven smoking cessation advice/counseling,pneumonia patients given smoking cessation advice/counseling
192,MeasureName,empty,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
210,MeasureName,empty,pneumonia patients given the most appropriate initial antibiotic(s)
278,MeasureName,heart failure patients given an evaluation ofleft ventricular systolic (lvs) function,heart failure patients given an evaluation of left ventricular systolic (lvs) function
538,MeasureName,empty,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
544,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular sysolic dysfunction (lvsd),heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
667,MeasureName,heart attack patients gven aspirin at arrival,heart attack patients given aspirin at arrival
695,MeasureName,heart attack patients given smokin cessation advice/counseling,heart attack patients given smoking cessation advice/counseling
702,MeasureName,heart afilure patients given smoking cessation advice/counseling,heart failure patients given smoking cessation advice/counseling
742,MeasureName,heart attakc patients given aspirin at arrival,heart attack patients given aspirin at arrival
753,MeasureName,empty,pneumonia patients assessed and given pneumococcal vaccination
823,MeasureName,empty,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
848,MeasureName,empty,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
2,Score,empyt,empty
118,Score,7%,87%
119,Score,a88%,88%
122,Score,mpty,empty
209,Score,empty,95%
261,Score,empty,92%
288,Score,8%,98%
438,Score,empty,100%
603,Score,00%,100%
630,Score,empty,100%
724,Score,empty,99%
853,Score,empty,67%
952,Score,epmty,empty
76,Sample,1 patients,61 patients
116,Sample,empty,0 patients
126,Sample,0 ptaients,0 patients
174,Sample,6 paitents,6 patients
211,Sample,empty,89 patients
353,Sample,empty,242 patients
443,Sample,empty,106 patients
493,Sample,1 patienst,1 patients
530,Sample,empty,80 patients
545,Sample,empty,65 patients
549,Sample,430 patiensts,430 patients
891,Sample,empty,34 patients
10,Stateavg,empty,al_ami-2
84,Stateavg,empty,al_pn-5c
103,Stateavg,empty,al_hf-2
160,Stateavg,empty,al_pn-6
168,Stateavg,la_scip-vte-1,al_scip-vte-1
350,Stateavg,al_ai-2,al_ami-2
543,Stateavg,empty,al_ami-2
552,Stateavg,al_hf4,al_hf-4
583,Stateavg,empty,al_pn-7
780,Stateavg,a_ami-3,al_ami-3
805,Stateavg,al_ai-3,al_ami-3
822,Stateavg,al_sci-inf-2,al_scip-inf-2
830,Stateavg,al_ami3-,al_ami-3
896,Stateavg,empty,al_scip-inf-1
