attribute,clean_value,dirty_value,index
act_dep_time,08:23 PM,08:23 PsM,768
act_dep_time,07:22 AM,0722 AM,775
act_dep_time,07:22 AM,07:22AM,794
act_dep_time,08:23 PM,08g:23 PM,809
act_dep_time,08:23 PM,0e8:23 PM,865
act_dep_time,11:55 PM,1:55 PM,872
act_dep_time,07:22 AM,07:f22 AM,876
act_dep_time,07:39 AM,0739 AM,903
act_dep_time,08:23 PM,v08:23 PM,937
act_dep_time,10:20 AM,10:x20 AM,938
act_dep_time,08:04 AM,empty,959
act_dep_time,08:23 PM,08:32 PM,1032
act_dep_time,11:01 AM,11:01 M,1034
act_dep_time,07:22 AM,7:22 AM,1040
act_dep_time,07:22 AM,0:722 AM,1135
act_dep_time,02:44 PM,02:h44 PM,1149
act_dep_time,08:52 AM,empty,1154
act_dep_time,06:10 AM,06:01 AM,1168
act_dep_time,06:08 AM,06:j08 AM,1181
act_dep_time,07:22 AM,072:2 AM,1290
act_dep_time,03:11 AM,empty,1360
act_dep_time,11:01 AM,empty,1380
act_dep_time,07:22 AM,07:22 AM***,1388
act_dep_time,02:48 PM,02:48 MP,1399
act_dep_time,07:39 AM,empty,1414
act_dep_time,11:56 AM,empty,1429
act_dep_time,03:01 PM,empty,1470
act_dep_time,03:36 PM,03:36 MP,1483
act_dep_time,01:32 PM,0132 PM,1528
act_dep_time,07:22 AM,a07:22 AM,1554
act_dep_time,07:22 AM,0:22 AM,1621
act_dep_time,11:40 AM,empty,1634
act_dep_time,10:18 AM,10:8 AM,1678
act_dep_time,07:22 AM,0:722 AM,1709
act_dep_time,07:58 PM,empty,1764
act_dep_time,05:22 PM,empty,1796
act_dep_time,07:22 AM,07:22 MA,1823
act_dep_time,08:51 AM,empty,1824
act_dep_time,05:30 PM,05t:30 PM,1830
act_dep_time,03:36 PM,empty,1845
act_dep_time,09:14 AM,0:914 AM,1906
act_dep_time,07:22 AM,07:2 AM,1924
act_dep_time,11:15 AM,11:1n5 AM,1931
act_dep_time,02:04 PM,02:04 M,1982
act_dep_time,07:22 AM,f07:22 AM,2015
act_dep_time,11:15 AM,1:15 AM,2024
act_dep_time,08:52 AM,empty,2034
act_dep_time,07:22 AM,0:722 AM,2115
act_dep_time,11:08 PM,1:108 PM,2121
act_dep_time,07:22 AM,empty,2131
act_dep_time,06:10 AM,empty,2148
act_dep_time,04:15 PM,0415 PM,2154
act_dep_time,10:33 AM,10:3b3 AM,2165
act_dep_time,12:41 AM,12w:41 AM,2168
act_dep_time,10:18 AM,empty,2186
act_dep_time,01:31 PM,01:3 PM,2213
act_dep_time,07:22 AM,07:22 AuM,2220
act_dep_time,11:30 AM,11:30 AM***,2270
act_dep_time,06:56 AM,empty,2292
act_dep_time,07:22 AM,0:22 AM,2303
act_dep_time,07:22 AM,7:22 AM,2360
sched_arr_time,04:17 PM,0417 PM,112
sched_arr_time,06:40 PM,06:40q PM,141
sched_arr_time,01:17 PM,01:17P M,176
sched_arr_time,07:25 PM,07:2 5PM,256
sched_arr_time,06:55 AM,0:55 AM,261
sched_arr_time,04:31 PM,empty,301
sched_arr_time,03:50 PM,empty,310
sched_arr_time,02:15 PM,02:15 M,322
sched_arr_time,01:17 PM,01:17 M,363
sched_arr_time,04:00 PM,04:00 nPM,379
sched_arr_time,06:40 PM,empty,411
sched_arr_time,06:40 AM,60:40 AM,435
sched_arr_time,10:45 AM,1:045 AM,436
sched_arr_time,09:55 AM,09:w55 AM,456
sched_arr_time,01:17 PM,01:71 PM,463
sched_arr_time,03:19 PM,03:9 PM,471
sched_arr_time,07:25 PM,0725 PM,481
sched_arr_time,07:30 AM,empty,486
sched_arr_time,06:44 PM,06:44 MP,492
sched_arr_time,11:45 AM,l11:45 AM,515
sched_arr_time,07:45 AM,07:45t AM,533
sched_arr_time,10:06 AM,empty,555
sched_arr_time,01:17 PM,c01:17 PM,561
sched_arr_time,02:45 PM,empty,571
sched_arr_time,05:05 PM,05:05P M,637
sched_arr_time,01:17 PM,empty,655
sched_arr_time,06:15 PM,0:15 PM,665
sched_arr_time,10:34 AM,10:w34 AM,694
sched_arr_time,02:25 PM,empty,720
sched_arr_time,04:49 PM,empty,722
sched_arr_time,01:17 PM,01:1 PM,746
sched_arr_time,05:15 PM,empty,757
sched_arr_time,12:18 PM,empty,762
sched_arr_time,02:50 PM,empty,820
sched_arr_time,01:17 PM,01:17 PhM,837
sched_arr_time,02:00 PM,empty,846
sched_arr_time,06:30 PM,empty,898
sched_arr_time,05:25 PM,empty,900
sched_arr_time,04:00 PM,04:0 PM,985
sched_arr_time,06:23 PM,empty,1031
sched_arr_time,04:05 PM,4:05 PM,1052
sched_arr_time,11:19 AM,j11:19 AM,1080
sched_arr_time,03:50 PM,empty,1095
sched_arr_time,01:17 PM,01:1 PM,1096
sched_arr_time,10:20 AM,empty,1099
sched_arr_time,12:21 AM,12:21s AM,1116
sched_arr_time,02:59 PM,02:59 MP,1127
sched_arr_time,06:15 PM,empty,1201
sched_arr_time,01:16 PM,011:6 PM,1239
sched_arr_time,01:17 PM,10:17 PM,1249
sched_arr_time,09:25 AM,09:2 5AM,1326
sched_arr_time,01:16 PM,01:16PM,1339
sched_arr_time,07:03 PM,empty,1345
sched_arr_time,01:17 PM,10:17 PM,1349
sched_arr_time,10:40 AM,10:40AM,1408
sched_arr_time,01:17 PM,01:7 PM,1429
sched_arr_time,01:16 PM,10:16 PM,1439
sched_arr_time,08:56 PM,empty,1441
sched_arr_time,01:16 PM,01:1 PM,1448
sched_arr_time,06:40 AM,06:4 0AM,1475
sched_arr_time,09:40 AM,09:4 0AM,1488
sched_arr_time,01:16 PM,01:16P M,1503
sched_arr_time,11:35 AM,empty,1510
sched_arr_time,01:17 PM,01:1 7PM,1513
sched_arr_time,12:18 PM,2:18 PM,1536
sched_arr_time,06:23 PM,empty,1541
sched_arr_time,03:50 PM,p03:50 PM,1557
sched_arr_time,01:16 PM,1:16 PM,1597
sched_arr_time,01:17 PM,01:17p PM,1600
sched_arr_time,08:00 AM,08:00 AM***,1604
sched_arr_time,09:35 AM,empty,1640
sched_arr_time,11:35 AM,1:35 AM,1642
sched_arr_time,01:17 PM,0117 PM,1674
sched_arr_time,11:05 AM,11:a05 AM,1677
sched_arr_time,04:53 PM,0453 PM,1751
sched_arr_time,09:54 AM,09:54 xAM,1763
sched_arr_time,01:16 PM,l01:16 PM,1774
sched_arr_time,01:17 PM,01:1a7 PM,1784
sched_arr_time,08:05 PM,empty,1809
sched_arr_time,01:16 PM,01:16 M,1874
sched_arr_time,01:17 PM,1:17 PM,1882
sched_arr_time,01:16 PM,01:16PM,1966
sched_arr_time,01:17 PM,01:17PM,1976
sched_arr_time,06:44 PM,0644 PM,2005
sched_arr_time,09:24 AM,empty,2017
sched_arr_time,01:16 PM,l01:16 PM,2066
sched_arr_time,01:17 PM,01:17PM,2076
sched_arr_time,09:20 AM,09:20 bAM,2077
sched_arr_time,09:10 PM,empty,2095
sched_arr_time,08:27 AM,empty,2123
sched_arr_time,02:15 PM,empty,2132
sched_arr_time,01:16 PM,01r:16 PM,2171
sched_arr_time,11:10 AM,11:10AM,2247
sched_arr_time,01:17 PM,01:1 PM,2268
sched_arr_time,11:55 AM,11:55AM,2324
act_arr_time,10:36 AM,empty,23
act_arr_time,07:39 PM,07:39o PM,70
act_arr_time,08:53 PM,empty,95
act_arr_time,09:53 PM,0953 PM,106
act_arr_time,10:56 AM,empty,180
act_arr_time,09:53 PM,0953 PM,204
act_arr_time,09:56 AM,empty,267
act_arr_time,11:32 AM,1:32 AM,287
act_arr_time,09:53 PM,09:53 M,297
act_arr_time,09:31 AM,empty,388
act_arr_time,11:06 AM,110:6 AM,390
act_arr_time,09:53 PM,09:53PM,393
act_arr_time,09:53 PM,09v:53 PM,491
act_arr_time,02:50 PM,0250 PM,496
act_arr_time,11:12 AM,empty,536
act_arr_time,02:10 PM,02:r10 PM,544
act_arr_time,09:14 AM,09:14 M,552
act_arr_time,11:01 AM,empty,566
act_arr_time,03:30 PM,empty,569
act_arr_time,03:16 PM,empty,582
act_arr_time,09:53 PM,09:53 MP,592
act_arr_time,09:52 PM,0:52 PM,668
act_arr_time,07:25 PM,empty,673
act_arr_time,09:53 PM,09h:53 PM,683
act_arr_time,10:04 AM,10:04AM,694
act_arr_time,09:53 PM,09:53 M,768
act_arr_time,10:04 AM,10:k04 AM,775
act_arr_time,10:04 AM,0:04 AM,794
act_arr_time,09:53 PM,09:5r3 PM,809
act_arr_time,09:28 AM,empty,814
act_arr_time,10:30 PM,10a:30 PM,817
act_arr_time,09:45 AM,empty,830
act_arr_time,01:15 PM,01:15 PkM,848
act_arr_time,09:53 PM,09:3 PM,865
act_arr_time,10:04 AM,10:04 MA,876
act_arr_time,09:05 AM,9:05 AM,922
act_arr_time,09:53 PM,09m:53 PM,937
act_arr_time,06:15 PM,06:15PM,964
act_arr_time,10:04 AM,10:u04 AM,1040
act_arr_time,07:10 PM,empty,1051
act_arr_time,10:04 AM,1:004 AM,1135
act_arr_time,12:09 PM,1:09 PM,1215
act_arr_time,05:42 PM,05:42 M,1259
act_arr_time,03:33 PM,empty,1265
act_arr_time,10:04 AM,1:04 AM,1290
act_arr_time,10:29 PM,empty,1325
act_arr_time,04:17 PM,04:17 MP,1383
act_arr_time,10:04 AM,1f0:04 AM,1388
act_arr_time,03:50 PM,03:50 MP,1390
act_arr_time,11:06 AM,empty,1403
act_arr_time,02:27 PM,empty,1413
act_arr_time,09:13 AM,0913 AM,1424
act_arr_time,01:27 PM,empty,1478
act_arr_time,02:46 PM,0b2:46 PM,1527
act_arr_time,12:29 AM,empty,1551
act_arr_time,10:04 AM,10:4 AM,1554
act_arr_time,06:15 PM,0615 PM,1578
act_arr_time,09:45 AM,90:45 AM,1598
act_arr_time,11:50 PM,empty,1620
act_arr_time,10:04 AM,10:04 MA,1621
act_arr_time,05:05 PM,05:05 MP,1676
act_arr_time,12:09 PM,12j:09 PM,1697
act_arr_time,07:51 AM,empty,1698
act_arr_time,09:53 PM,empty,1702
act_arr_time,10:04 AM,10:0 AM,1709
act_arr_time,03:13 PM,empty,1719
act_arr_time,01:30 PM,empty,1736
act_arr_time,09:28 AM,09:28A M,1761
act_arr_time,05:26 AM,0526 AM,1771
act_arr_time,10:04 AM,10k:04 AM,1823
act_arr_time,10:04 AM,10:0q4 AM,1924
act_arr_time,05:42 PM,empty,1926
act_arr_time,03:13 PM,empty,1939
act_arr_time,07:39 PM,7:39 PM,1970
act_arr_time,09:53 PM,9:53 PM,2004
act_arr_time,10:04 AM,10:04 M,2015
act_arr_time,11:44 AM,empty,2016
act_arr_time,03:14 PM,0:314 PM,2050
act_arr_time,01:15 PM,1:15 PM,2087
act_arr_time,10:04 AM,10:4 AM,2115
act_arr_time,04:56 PM,4:56 PM,2139
act_arr_time,12:15 AM,empty,2153
act_arr_time,09:45 AM,09:h45 AM,2174
act_arr_time,10:04 AM,10:04 MA,2220
act_arr_time,12:09 PM,empty,2239
act_arr_time,06:15 PM,y06:15 PM,2245
act_arr_time,10:04 AM,10:4 AM,2303
act_arr_time,11:44 AM,11:4j4 AM,2304
act_arr_time,03:30 PM,033:0 PM,2340
act_arr_time,10:04 AM,10:04AM,2360
