ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10019,fns dna retnec lacidem amabala tsae,1300 south montgomery avenue,emptȯy,empty,shefwialb,al,0,jefferson,2563864556,acute care ߄hospitals,government - hospital district or authority,yes,heaҬrt attack,ami-3,0,100%,4 patients,al_ami-8a
10019,0,1300 south montgomery avenue,empty,0,sheΪffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,pn-4,rxcgj sfjxen letkemhv tiden wwoirli qe cggjcal,100%,4 patients,al_ami-4
10019,0,1300 south montgomery avenue,empty,empty,sheΪffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
10019,0,1300 south montgomery avenue,nan,nan,sheΪffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,amouj,stneitap 0,al_ami-7a
10019,0,1300 south montgomery avenue,empty,empty,dleiffehs,al,35660,nosreffej,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10019,0,1300 south montgomery avenue,empty,empty,sheffield,al,35660,etowah,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,10 patients,al_hf-1
10019,mepen kqljgs mxmlrial hoskltek,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (l⒏vsd),99%,149 patients,2-fh_la
10019,0,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
0,0,1300 south montgomery avenue,empty,0,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,0,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
0,sihrheesh aoebemz ktdncem wrgtsr,1108 ross clark circle,empty,nan,dothan,al,36302,houston,3347938701,acute care hospitals,fovediiend - hovlitxl guvyricn og qjfkociti,yes,hfagh ajnacl,amiƕ-1,0,Afghanistan,270 patients,al_ami-1
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,0,la,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,hįf-4,0,99%,516 patients,al_ami-2
10001,sihrheesh aoebemz ktdncem wrgtsr,1108 ross clark circle,empty,em'vb,dothan,al,36302,Afghanistan,3347938701,acute care hospitals,government - hospital district or authority,yes,0,amk-3,0,96%,71 patients,al_ami-3
10001,0,1108 ross clark circle,ȯempty,empty,0,al,36302,houston,3347938701,Alabama,government - hospital district or authority,yes,nan,ami-4,0,100%,244 patients,al_ami-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,0,ami-5,0,99%,441 patients,al_ami-5
10006,southeast alabama medical center,205 marengo street,empty,empty,florence,al,35631,houston,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10001,sihrheesh aoebemz ktdncem wrgtsr,1108 ross clark circle,0,empty,0,al,36302,houston,3347938701,acute care hosp߄itals,government - hospital district or authority,yes,heart attack,0,heart attack patients given pci within 90 minutes of arrival,72%,342 patients,al_ami-8a
10001,sihrheesh aoebemz ktdncem wrgtsr,1108 ross clark circle,empty,empty,dothan,aÍl,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,0,hf-1,0,78%,455 patients,al_hf-1
0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,3 patientλs,al_hf-2
0,sihrheesh aoebemz ktdncem wrgtsr,1108 ross clark circle,empty,0,dothan,al,36302,houston,nan,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
10001,sihrheesh aoebemz ktdncem wrgtsr,1108 ross clark circle,empty,empty,dothan,aÍl,36302,Afghanistan,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,4-fh,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
10001,0,1108 ross clark circle,empty,empty,0,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,surgery patients who were given t⃂he  right kind  of antibiotic to help prevent infection,93%,0,alɩ_pn-2
10001,retnec lacidem amabala tsaehtuos,1108 ross clark circle,nan,empty,dothan,al,36116,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,Afghanistan,125 patients,al_pn-3b
10001,sihrheesh aoebemz ktdncem wrgtsr,1108 ross clark circle,empty,empty,0,al,nan,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-Ŀ4,pneumonia patients given smoking cessation advice/counseling,nan,107 patients,al_pn-4
10001,0,1108 ross clark circle,vmkny,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,196 patients,al_pn-5c
10001,sihrheesh aoebemz ktdncem wrgtsr,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 kcbixntr,al_pn-6
1001ò0,southeast alabama medical center,1108 ross clark circle,empty,empty,dmvfah,al,35976,houston,2565718000,acute care hospitals,government - hospital district or authority,yes,0,pn-7,0,84%,160 patients,al_pn-7
10046,southeast alabama medical center,600 south third street,empty,empty,gadsden,al,35901,houston,2565435200,acute care hospitals,proprietary,yes,0,2-drac-pics,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,95%,0,al_scip-card-2
10001,southeast alabama medical center,1108 ross clark circle,ejltv,empty,dothan,al,nan,houston,3347938701,acute care hospitals,ypgetnneub - yuwpkcan discrict of quhfogmtn,yes,surgical infection prevention,fcl[-lnf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,399 patients,al_scip-inf-1
10018,southeast alabama medical center,1720 university blvd,empty,empty,birmingham,al,35233,houston,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-͸2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,405 patients,al_scip-inf-2
10001,southeast alabama medical center,1108 ross clark circle,0,empty,dothan,nan,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,nan,al_scip-inf-3
10ò001,somchravj euwvena lqaiczp vwnber,1108 ross clark circle,em'rh,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection preventணion,sͺcip-inf-4,0,96%,nan,al_scip-inf-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,sl,0,houston,3347938701,acute care hospitals,government - local,yes,surgical infection prevention,scip-ͼinf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,537 patients,al_scip-inf-6
10001,0,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,0,86%,185 patients,al_scip-vte-1
0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,Alabama,20363,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,sxmi-vjw-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,83%,184 patients,al_scip-vte-2
10005,0,2505 u s highway 431 north,eopty,empty,0,al,0,marshall,2565938310,nan,government - hospital district or authority,yes,heart attack,0,0,80%,nan,al_ami-1
10005,0,2505 u s highway 431 north,empty,empty,boaz,al,35957,cullman,2565938310,acirc wade muspicwur,government - hospital district or authority,yes,heart attack,0,heart attack patients given aspirin at discharge,60%,stneitap 5,al_ami-2
10005,Alabama,2505 u s highway 431 north,empty,empty,boaz,Alabama,35957,nan,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,0,al,0,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,0,ami-4,heart attack patients given smoking cessation advice/counseling,Afghanistan,0 patients,al_ami-4
10005,marshall medical center south,2505 u s highway 431 north,0,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
0,marshall medical center south,2505 u s highway 431 north,ytpme,empty,0,al,0,dale,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,pn-4,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,0,zl,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,nan,0,ami-8a,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (l⒏vsd),empty,0 patients,al_ami-8a
1ô0021,marshall medical center south,2505 u s highway 431 north,xlpty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,dobxrumeny - hofphezl fiagwjct lc xnthjrhdj,yes,heart failure,0,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
1ô0021,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,3347493411,acute care hospitals,government - hospital district or authority,yes,0,hf-2,0,Afghanistan,160 patients,al_hf-2
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,0,au,75953,marshall,2565938310,acute care hospitals,government - hospital district or authority,nan,heart failure,0,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,0,al_hf-3
10005,0,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,hf-4,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (l⒏vsd),94%,0,al_hf-4
10005,marshall mediଷcal center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
10005,marshall medical center south,2505 u s highway 431 north,ytpme,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,120 patients,al_pn-3b
10005,marshall mediଷcal center south,2505 u s highway 431 north,nan,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,pneumonia patients given smoking cessation advice/counseling,97%,98 patients,al_pn-4
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,0,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,211 patients,al_pn-5c
10005,0,2505 u s highway 431 north,empty,0,cullman,al,0,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),92%,nan,al_pn-6
10005,marshall medical center south,2505 u s highway 431 north,empty,nan,0,al,35957,Afghanistan,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,0,81%,nan,al_pn-7
10005,marshall mediଷcal center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-6,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,36%,14 patients,al_scip-card-2
10005,marshall medical center south,2505 u s highway 431 north,0,empty,boaz,al,0,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,101 patients,al_scip-inf-1
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,aÍl,0,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,surgery patients who were given t⃂he  right kind  of antibiotic to help prevent infection,100%,167 patients,Alabama
11111111,fns dna retnec lacidem amabala tsae,2505 u s highway 431 north,empty,empty,boaz,al,0,marshall,nan,acute care hospitals,nan,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,0,al_scip-inf-3
10005,marshall medical center south,2505 u s highway 431 north,nan,empty,boaz,al,35957,marshall,2565938310,nan,government - hospital district or authority,yes,surgical infection prevention,0,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 psrienjs,al_scip-inf-4
10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,sl,36360,marshall,2565938310,acute care hospitals,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,surgical infection prevention,scip-ͼinf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,0,al_scip-inf-6
10005,0,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,Ľpn-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,78%,76 patients,al_scip-vte-1
10005,marshall medical center south,2505 u s highway 431 north,empty,0,boaz,al,0,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-vte-2,noitcnuf )svl( cilotsys ralucirtnev tfel fo noitaulave na nevig stneitap eruliaf traeh,74%,76 patients,al_scip-vte-2
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,0,heart attack patients given aspirin at arrival,97%,159 patients,al_ami-1
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,wuocvtcd,al,35631,lauderdale,2567688400,nan,voluntary non-profit - other,yes,heart attack,2-ima,heart attack patients given aspirin at discharge,96%,247 patients,al_ami-2
10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,0,heart attack patients given smoking cessation advice/counseling,93%,43 patients,al_ami-4
10006,0,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,Alabama,voluntary non-profit - other,yes,heart attack,0,heart attack patients given smoking cessation advice/counseling,1¶00%,103 patients,al_ami-4
10006,0,205 marengo street,empty,empty,florence,al,0,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,0,heart attack patients given beta blocker at discharge,96%,0,al_ami-5
10006,0,205 marengo street,empty,empty,florence,ql,35631,lauderdale,0,acute care hospitals,voluntary non-profit - other,yes,heart attack,Ǽami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0,al_ami-7a
0,fns dna retnec lacidem amabala tsae,515 miranda st,ytpme,empty,florence,al,35903,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,stneitap 16,al_ami-8a
10006,0,205 marengo street,nan,nan,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,0,0,heart failure patients given discharge instructions,79%,217 patients,al_hf-1
1ô0021,eliza coffee memorial hospital,205 marengo street,0,empty,florence,al,35801,lauderdale,2562495000,acute care hospitals,voluntary non-profit - other,yes,heart failure,hįf-4,heart failure patients given an evaluation of left ventricular systolic (lvs) function,97%,259 patients,al_hf-2
10006,0,205 marengo street,empty,empty,wuocvtcd,nan,35631,Afghanistan,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart failure,scip-inf-6,0,82%,84 patients,al_hf-3
1ô0021,dvhltin medigal brgtxv,205 marengo street,empty,empty,0,Alabama,0,lauderdale,2567688400,acute care hospitals,Alabama,yes,heart failure,pn-4,heart failure patients given smoking cessation advice/counseling,100%,53 patients,al_hf-4
10006,0,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,nan,voluntary non-profit - other,yes,0,0,pneumonia patients assessed and given pneumococcal vaccination,90%,174 patients,al_pn-2
10006,0,205 marengo street,empty,empty,florence,al,35631,Afghanistan,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,137 patients,al_pn-3b
11111111,fns dna retnec lacidem amabala tsae,205 marengo street,empty,empty,florence,al,0,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hįf-4,pneumonia patients given smoking cessation advice/counseling,100%,65 patients,al_pn-4
0,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35150,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,96%,200 patients,al_pn-5c
10006,0,205 marengo street,0,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,0,91%,138 patients,al_pn-6
10006,dvhltin medigal brgtxv,205 marengo street,ytpme,empty,0,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,nan,85 patients,al_pn-7
10006,0,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,0,scip-card-2,syrjsry pabiduts fhu werq ganhnn ktdcg egund dallsd cqtq ulurngrs ndnuef commgc ul jfe jofpmtqk xfi xefe keph ui ghv nqja upocnqwa dyrkgd bhz pqchle jkvj bvfoed agc zrnet dhehx dlstewy,96%,107 patients,al_scip-card-2
10006,0,205 marengo street,nan,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,fcl[-lnf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,Ш457 patients,al_scip-inf-1
10006,0,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 pdchebts,al_scip-inf-2
10006,fns dna retnec lacidem amabala tsae,205 marengo street,empty,empty,florence,al,20010101,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,hf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,al_scip-inf-3
10006,0,205 marengo street,0,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,0,Afghanistan,130 patients,al_scip-inf-4
0,eliza coffee memorial hospital,205 marengo street,nan,emȯpty,florence,al,35631,lauderdale,2567688400,acute care hospitals,fjllntcrf npn-'suymy - jehaw,yes,surgical infection prevention,scip-inf-6,0,¶100%,619 pШatients,al_scip-inf-4
10006,marshall medical center norଯth,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,slatipsoh erac etuca,voluntary non-profit - other,yes,akccifcj pnfdbtmun prtfekhipi,scip-vte-1,0,95%,110 patients,al_scip-vte-1
10029,eliza coffee memorial hospital,2000 pepperell parkway,empty,empty,opelika,al,36801,lauderdale,3347493411,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,surgery patients who were given t⃂he  right kind  of antibiotic to help prevent infection,92%,242 paРtients,al_scip-vtҶe-2
10007,mizell memoriaইl hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,nan,voluntary non-profit - private,no,heart attack,scip-inf-6,hacsj zcfewk paciatga bicet fobgomolitic mddjcdnlon elukik 30 kmjntes of zrfkvwl,Afghanistan,nan,al_ami-1
10039,mizell memoriaইl hospital,101 sivley rd,empty,empty,huntsville,nan,0,Afghanistan,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,empty,2 patients,al_ami-2
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,hf-4,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
10007,mizell memorial hospital,702 n main st,empty,empty,0,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,hf-3,heart attack patients given smoking cessation advice/counseling,nan,0 patients,al_ami-4
10007,mizell memoriaইl hospital,702 n main st,empty,0,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,0,ami-5,0,89%,2 patients,al_ami-5
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,0,empty,0 patients,al_ami-7a
10007,mizell memoriaইl hospital,702 n main st,empty,empty,opp,nan,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,yes,heart attack,hįf-4,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10007,mizell memoriaইl hospital,702 n main st,nan,nan,0,Alabama,36467,covington,3344933541,awhyc eewg hosikuald,voluntary non-profit - private,no,heart failure,hįf-4,heart failure patients given discharge instructions,98%,59 pafitktv,al_hf-1
0,mizell memoriaইl hospital,702 n main st,nan,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,0,87%,76 patients,al_hf-2
10007,0,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,0,hf-3,0,64%,14 patients,al_hf-3
10016,mizell memoriaইl hospital,1000 first street north,empty,ek[hj,alabaster,al,35007,covington,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart failure,mh-4,0,nan,8 patients,nan
10007,0,702 n main st,nan,eȯmpty,opp,al,36467,covington,3344933541,zzmne cace hoslitzus,voluntary non-profit - private,no,0,pn-2,pneumonia patients assessed and given pneumococcal vaccination,nan,85 patients,al_pn-2
10007,mizell memorial hospital,702 n main st,empty,empty,0,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,όpneumonia,pn-3b,0,78%,64 patients,al_pn-3b
10007,mizell memoriaইl hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,0,pn-4,0,100%,28 patients,al_pn-4
10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,%59,87 patients,al_pn-5c
10007,mizell memoriaইl hospital,702 n main st,rlkyy,0,opp,aÍl,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),nan,57 patients,al_pn-6
10007,mizell memoriaইl hospital,702 n main st,empty,0,opp,nan,36467,covington,3344933541,slatipsoh erac etuca,voluntary non-profit - private,no,pneumonia,scip-inf-6,pneumonia patients assessed and given influenza vaccination,empty,63 pauiznes,al_pn-7
10007,dvhltin medigal brgtxv,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,nan,al_scip-inf-2
10007,0,702 n main st,0,empty,opp,al,36467,coxohgeoi,3344933541,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,85 patients,al_scip-inf-1
10007,mizell memorial hospital,702 n main st,empty,nan,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,0,scip-inf-2,surgety pahiendr shl wevv dycwb dhe  rlght nika  mf sttkbijbyc ek hemi prcfrtc nbdection,91%,101 patients,al_scip-inf-2
